#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:30 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/regulons_by_conformation_effect_bnum.txt
Ada-Methylated_neg	b1421//b0820//
ArgR-L-arginine_pos	b1190//b0756//b2617//b2276//b3476//
AtoC-phosphorylated_pos	b3368//b2143//b1546//b0862//
BaeR-Phosphorylated_pos	b3906//b2364//b4209//b0461//b4131//b3934//b0613//b0998//
BirA-bio-5-AMP_neg	b1261//b0377//b3124//b4203//b2799//
CRP-cAMP_neg	b4018//b0621//b1887//b0936//b4264//b4171//b0975//b1130//b3116//b1247//b3409//b1387//b2991//b0201//b4249//b1669//b0337//b2152//b1718//b1732//b2481//b4013//b3541//b0273//b1498//b3533//b4138//b0366//b4431//b3395//b0972//b0676//b1548//b4118//b0339//b0755//b3454//b4367//b0765//b1821//b0874//b1022//b4174//b2757//b0765//b3076//b1716//b0613//b4288//b1882//b1517//b0202//b3476//b4024//b4010//b4705//b4467//b2074//b0113//b0383//b1883//b1621//b2987//b1207//b4007//b2093//b0041//b3409//b2710//b4119//b4326//b1761//b0862//b1514//b1891//b0827//b2961//b0584//b1182//b2488//b0035//b0390//b1109//b2199//b2307//b2710//b4075//b2507//b1513//b2428//b2554//b2155//b2280//b1810//b0617//b0783//b3449//b3828//b0428//b3167//b3456//b3752//b2669//b2659//b2106//b2234//b0389//b3615//b2996//b4138//b0451//b4441//b3853//b1020//b3091//b1821//b4326//b0036//b3132//b4398//b2715//b0350//b0623//b2764//b3455//b1818//b0974//b1262//b2074//b2310//b1684//b3165//b3753//
CRP-cAMP_pos	b3321//b3276//b3428//b1612//b3417//b0757//b4309//b3457//b1521//b3669//b1901//b3942//b1683//b2754//b0874//b2800//b3115//b1212//b1514//b3600//b0615//b3599//b2063//b3410//b3759//b1127//b2535//b4197//b0613//b4177//b0377//b0312//b0970//b3600//b2979//b3430//b4095//b4310//b2669//b4291//b0757//b4316//b0441//b0679//b1901//b0038//b0904//b3095//b1395//b1857//b1324//b0107//b0934//b3751//b0062//b2076//b0399//b4381//b1244//b2278//b2311//b3266//b1136//b2146//b0351//b3036//b3127//b0864//b1476//b3093//b3441//b2297//b2528//b0733//b3231//b2092//b4671//b1761//b0342//b0180//b4287//b0107//phnE_2//b0617//b0516//b1252//b0430//b3749//b0031//b3167//b0189//b0043//b3117//b3437//b4016//b4203//b1024//b1040//b4438//b2942//b2207//b0566//b1547//b0463//b0205//b1858//b1429//b2236//b3116//b1987//b1516//b4153//b1736//b0180//b4323//b3572//b1608//b4058//b3511//b3770//b4401//b1132//b3721//b3769//b0156//b2719//b0080//b0441//b2840//b4115//b3260//b4131//b3481//b3481//b2904//b3476//b0602//b0998//b3117//b0896//b4450//b3476//b3851//b3317//b4016//b3414//b3236//b4074//b4311//b2367//b2285//b3509//b1719//b4094//b4468//b1299//b1612//b0061//b3038//b2661//b3831//b1904//b0588//b0428//b1761//b4072//b3368//b4036//b1680//b1670//b0428//b2224//b3223//b3230//b2961//b4123//b0586//b3320//b1517//b2232//b0934//b3214//b2503//b0820//b3701//ilvG_2//b2730//b2288//b2583//b2606//b2367//b3368//b0617//b4016//b3852//b4401//b0682//b3769//b3766//b1890//b0152//b1501//b0619//b3005//b4007//b2755//b2702//b3565//b4123//b2313//b0586//b0929//b1798//b2091//b0114//b0199//b1016//b1514//b0161//b2551//b2721//b0078//b1891//b4175//b0775//b2703//b1024//b1220//b3616//b0431//b3278//b2196//b3701//b0557//b0727//b0110//b2211//b0183//b0198//b3542//b2697//b0390//b0589//b0312//b4125//b3753//b3331//b2423//b2424//b1531//b0241//b4200//b4324//b2224//b3405//b1513//b4318//b2584//b2716//b0908//b0111//b1537//b2818//b4392//b3437//b4187//b2221//b0597//b2676//b0571//b1593//b4059//b4209//b1680//b3368//b4506//b2236//b0675//b2704//b4468//b0189//b1889//b0201//b3968//b3451//b0035//b2423//b4094//b2661//b0778//b2588//b3278//b4069//b2078//b0032//b4320//b1387//b2310//b2235//b3960//b0349//b3265//b0784//b3509//b3571//b1616//b2370//b0572//b1684//b2375//b0894//b4426//b3095//b2675//b1043//b1397//b2095//b2716//b2697//b3688//b3528//b4310//b0241//b4237//b1608//b3721//b3531//b4397//b0106//b3242//b3568//b3416//b1241//b3095//b0397//b3702//b1136//b4699//b1387//b3601//b4314//b3531//b1782//b0312//b0591//b2750//b0348//b0784//b4399//b1593//b2106//b3135//b2709//b1528//b0351//b1658//b2589//b4058//b3518//b0934//b1246//b3863//b2470//b3164//b3544//b1516//b0976//b0118//b0728//b3518//b0199//b1654//b2803//b0383//b3127//b3124//b1272//b2503//b4249//b3615//b2367//b0976//b3325//b0345//b0335//b0343//b1338//b2198//b3461//b2963//b2589//b0860//b0776//b0590//b3317//b4242//b2406//b3114//b3414//b4249//b2421//b4172//b1006//b1391//b2079//b0908//b1826//b3368//b1062//b3168//b4393//b4018//b0336//b3008//b3452//b3265//b2557//b4040//b2392//b0862//b2975//b3213//b4322//b0937//b4265//b0597//b3702//b3906//b0366//
ChbR-Monoacetylchitobiose-6P_neg	b3415//b4014//b0240//b1398//b3115//b3828//
ChbR-Monoacetylchitobiose-6P_pos	b2465//b3266//b0161//b1712//b0979//b0592//
CpxR-Phosphorylated_neg	b4316//b2241//b4401//b2987//b2290//b4287//b2530//b3241//b0112//b1683//b4599//b2491//b3452//b1024//b3753//b3478//b0343//b4175//b2281//b1669//b0205//b3671//efeU_2//b3315//
CpxR-Phosphorylated_pos	b1713//b3415//b3939//b0378//b3452//b1715//b3410//b3227//b0043//b0484//b4291//b1683//b0973//b1022//b3036//b1205//b3758//b4242//b3093//b2417//b0312//b0077//b1039//b1713//b0682//b0338//b0863//b2204//b1429//b3456//b4511//b3437//b0192//b1516//b4323//b0516//b2583//b4132//b3702//b2200//b0240//b3939//b0463//b2306//b4399//
CreB-Phosphorylated_neg	b2912//b3404//b3418//
CreB-Phosphorylated_pos	b0621//b3415//b0928//b4054//b3508//b2997//
CueR-Ag_neg	b0350//b3925//b2485//b0365//b2903//
CueR-Ag_pos	b0573//b3171//
CueR-Cu+_neg	b4035//b3565//b2600//b1818//b2903//
CueR-Cu+_pos	b1299//b0344//
CuerR-Au_neg	b2529//b2580//b1039//b2977//b4125//
CuerR-Au_pos	b0895//b2676//
CusR-Pasp_pos	b4175//b3828//b1388//b0615//b0398//b0586//b2476//b4160//b1336//b3331//b4105//b0727//
CynR-Cyanate_neg	b1002//
CynR-Cyanate_pos	b2194//b0516//b0574//
CysB-N-acetyl-L-serine_neg	b3904//b2483//b3479//b0728//b2927//b3610//b3311//
CysB-N-acetyl-L-serine_pos	b3725//b4705//b1745//b0682//b3207//b1321//b4008//b1511//b4315//b0622//b4054//b0583//b3331//b1397//b1040//b1736//b4172//b1591//b1021//b3441//b3599//b4320//b0812//
CysB-O-acetyl-L-serine_neg	b1160//b4072//b0378//b1547//b0995//b3911//b3317//
CysB-O-acetyl-L-serine_pos	b0182//b1395//b2096//b1016//b0349//b4139//b1256//b4315//b1429//b4599//b0080//b0755//b3478//b3392//b2470//b1530//b2476//b4198//b4238//b4000//b0757//b1515//b1221//b2963//
DcuR-Phosphorylated_pos	b0681//b0107//ilvG_1//b2674//b3542//b1883//b4097//b0398//b4153//
DnaA-ATP_neg	b2393//b0904//b2428//b1474//b3667//b0036//b0826//b2375//b1022//b0841//b0221//
DnaA-ATP_pos	b4698//b2278//b1889//b3751//b1905//b2208//b1223//
DpiA-Pasp_neg	b1591//
DpiA-Pasp_pos	b0860//b3076//b3132//b2508//b0389//b0114//b1736//b1900//b0588//b0758//
DsdC-D-serine_neg	b4007//
DsdC-D-serine_pos	b4310//b4592//
EvgA-Phosphorylated_pos	b1299//b3609//b4702//b1988//b0589//b0860//b2943//b4030//b0621//b0154//b3133//b0080//b1389//b0764//b2926//
FNR-Fe_neg	b1475//b4203//b4133//b3774//b4202//b2198//b2171//b2153//b1901//b0586//b1211//b3167//b2728//b0586//b4000//b3455//b0976//b2977//b3828//b1616//b3846//b0463//b4062//b2106//b3569//b3327//b0061//b2553//b1429//b0205//b3318//b0080//b3330//sroD//b0343//b4200//b2074//b3455//b1222//b3903//b4321//b3510//b1761//b1101//b1851//b0995//b2552//b0778//b2151//b2489//b1205//b4120//b2284//b2283//b2239//b3701//b3671//b0428//b0754//b1336//b4008//b0886//b3772//b3404//b4289//b1009//b0061//b4151//b2964//ilvG_2//b1247//b0181//b2481//b3332//b1011//b1023//b0614//b4170//b2291//b1821//b1225//b3772//b4240//b3425//b4030//b0296//b2963//b3169//b2957//b0777//b3405//b0523//b1256//b2535//b2751//b0199//b3356//b2580//b2428//b1387//b2660//b1904//b0894//b2464//b1654//b4125//b0678//b2840//b2800//b3599//b3330//b0043//b0204//b0191//b4401//b3852//b3359//b4167//b0615//b0763//
FNR-Fe_pos	b0367//b4138//b1389//b2407//b3869//b1546//b0684//b2344//b3114//b4326//b0936//b3428//b1379//b3608//b1611//b2990//b4249//b1715//b1498//b2074//b3942//b3751//b3668//b2764//b0861//b3721//b3394//b0593//b3588//b3413//b3026//b0383//b1682//b2308//b4467//b2207//b0618//b2559//b2492//b2278//b2723//b1819//b3170//b4502//b2286//b4354//b3727//b2483//b3311//b3125//b1826//b1717//b4063//b2957//b4059//b3212//b2414//b2671//b2288//b0874//b2171//b1736//b1782//b0112//b0682//b0340//b2991//b0201//b1737//b1852//b2367//b3672//b1851//b4268//b0036//b2373//b3709//b0945//b1920//b3772//b3331//b3750//b0675//b1262//b0880//b0778//b1501//b0110//b4354//b1970//b4133//b1338//b4115//b0384//b0312//b2075//b1272//b4063//b2943//b3404//b2206//b0078//b4460//b3165//b2600//b0179//phnE_2//b2757//b0347//b1902//b2912//b0451//b3113//b0959//b1748//b2818//b4075//b4073//b2763//b2309//b3469//b1733//b0390//b1221//b3671//b1023//b1041//b4318//b4174//b4670//b1890//b0620//b3408//b0774//b2485//b1302//b0311//b3911//b3912//b1220//b0945//b2281//b4062//b0043//b3127//b2143//b4009//b3772//b2152//b2156//b2422//b2367//b1679//b4264//b0517//b4698//b3532//b1588//b1891//b2760//b0566//b3566//b1682//b4000//b4015//b2600//b4004//b0758//b0721//b0622//b4451//b0080//b3273//b3521//b0587//b4241//b2507//b0192//b3403//b0184//b0620//b0191//b0819//b2964//b2530//b4705//b1246//b3327//b3170//b0565//b3327//b1379//b2286//b2096//b0273//b2554//b4381//b0676//b2392//b1519//b4599//b0584//
FhlA-Formate_pos	b2344//b4076//b1851//b1389//b1521//b4172//b3934//b1655//b2838//b0864//b3938//b2341//b0199//b0764//b0764//b1189//b4160//b1892//b4160//b0827//b2977//b3327//b1272//b0945//b3666//b0484//b1587//b3164//b0755//b0398//
FucR-L-fuculose-1-phosphate_pos	b1782//b2212//b4187//b1859//b2235//b2276//b3314//
Fur-Fe2+_neg	b0907//b2942//b1500//b0041//b0107//b3511//b2078//b1272//b3542//b2838//b0338//b3701//b3707//b3164//b1670//b2800//b0613//b0980//b4439//b1712//b1888//b4124//b2709//b3124//b1747//b3416//b0154//b1621//b3831//b4106//b2205//b2223//b4471//b2222//b2096//b0974//b2151//b2741//b1780//b4241//b3460//b2283//b4070//b3432//b0384//b1719//b0203//b2424//b3852//b0565//b3116//b3437//b3127//b1620//b2923//b3906//b1209//b1221//b0033//b3426//b0936//b3864//b3241//b0720//b2571//b3766//b2076//b3604//b1881//b1706//b2903//b3224//b2964//b1499//b0934//b0980//b2990//b4699//b2484//b4122//b4075//b1430//b2962//b2429//b1817//b2155//b4175//b2151//b2674//b3331//b4129//b0934//b1130//b2106//b1301//b0432//b0615//b3329//b0365//b0682//b2242//b3604//b1388//b1907//b2742//b4450//b0978//b1516//b2535//b1389//b2223//b4034//b1817//b3727//b1322//b1513//b4506//b0720//b1129//b2308//b2676//b1299//b2729//b3366//
Fur-Fe2+_pos	b2531//b1658//b0124//b1612//b4209//b3036//b2530//b1746//b2709//b1010//b2308//b1043//b1101//b3615//b2213//b3853//b4382//b1612//b3161//b0154//b0728//b3227//b3702//b3414//b0039//
Fur-Mn2+_neg	b2194//b3601//b1499//b4313//b1482//b4324//b4237//b1597//b2307//b0937//b2290//b3458//b1537//b1388//b1704//b1012//b3165//b3035//b2503//b4014//b2365//b3168//b2234//b2666//b2152//b1885//b3461//b3461//b3752//b4599//b1390//b4288//b1212//b4292//b2721//b3569//b0598//b2937//b2726//b1881//b3543//b2153//b0152//b3669//b4460//b1210//b3095//b0192//b0398//b2530//b3413//b0903//b2425//b1761//b1226//b0523//efeU_2//b3859//b2674//b4240//b0619//b3212//b2206//b3460//b1429//b2607//b3321//b2306//b2281//b0199//b4160//b3275//b2732//b3461//b3852//b3851//b4071//b2242//b4177//b0048//b3830//b1109//b0377//b1275//b2609//b0333//b3725//b1299//b3726//b3240//b2487//b3359//b3096//b0602//b4174//b0116//b1009//b0595//b0041//b2607//b2424//b0602//b2741//b3413//b0296//b0430//b1810//b2557//b2731//b2669//b1658//b4040//b0959//b3166//b1265//b3617//b4037//b0221//b3831//sroD//b2608//b1748//b4213//b0109//
Fur-Mn2+_pos	b1683//b2291//b1222//b3530//b0031//b4035//b2731//b2923//b1243//b0166//b2717//b1246//b1622//b4397//b1388//b3277//b2093//b0777//b2942//b3727//b0192//b1888//b4014//b2801//b4287//
GlcC-Acetate_neg	b0182//
GlcC-Acetate_pos	b3071//b2726//b4266//b3431//b1112//b1225//
GlcC-Glycolate_neg	b1002//
GlcC-Glycolate_pos	b2491//b3904//b1008//b4059//b4468//b3403//
GlrR-Pasp56_pos	b4154//
IclR-pyruvate_neg	b4013//b2961//b2243//b4133//
IdnR-5-ketogluconate_neg	b2221//b2977//b4054//
IdnR-5-ketogluconate_pos	b2758//b2276//b0125//b3008//b3092//
IdnR-Idonate_neg	b0432//b2554//b2938//
IdnR-Idonate_pos	b4101//b2364//b3413//b1884//b0557//
IlvY-2-acetolactate_neg	b1182//
IlvY-2-acetolactate_pos	b0384//
IlvY-Alfa-acetohydroxybutirate_neg	b0863//
IlvY-Alfa-acetohydroxybutirate_pos	b4439//
IscR-2Fe_neg	b4416//b2715//b0338//b1513//b3124//b2557//b4009//b2284//b1537//b2312//b2663//b2530//b2751//b1041//b2965//b3127//b4376//b1719//b4431//b2713//b0044//b0190//b3324//b3609//b1901//b3356//b3958//b1272//yegZ//b1859//
IscR-2Fe_pos	b3005//b1745//b2392//b1883//b2757//b0827//b2552//b0819//b0618//b3320//b2721//
LldR-L-lactate_neg	b1225//b2290//b2720//
LldR-L-lactate_pos	b0273//b1905//b2979//
Lrp-Leucine_neg	b3481//b3236//b3702//b3367//b3366//b2424//b3670//b0812//b1009//b1530//b0368//b4237//b3493//b4313//b3510//b2374//b2923//b0352//b3126//b0078//b0566//b3771//b2407//b0339//b0344//b4013//b2509//b2801//b0553//b1260//b3748//b3476//b3325//b0334//b2236//b1737//b1244//b3026//b2913//b0880//b3771//b0606//b4169//b3588//b3758//b0726//b0597//b4067//b2961//b3319//b2093//b2554//b3668//b0109//b0396//b2156//b4506//b0936//b2074//b3035//b1261//b3853//b3458//b4441//b2852//b0675//b1706//b0571//b0727//b2702//b1276//b2805//b2588//b0450//b2724//
Lrp-Leucine_pos	b1394//b0682//b2963//b0191//b4398//b3476//b3408//b4174//b0894//b4567//b1738//b0684//b2674//b1062//b3277//b2369//b3241//b0041//b0189//b3853//b2283//b0759//b0201//b2759//b4416//b1021//b0889//b0035//b2730//b2673//b2213//b0978//b1415//b4317//b2721//
LsrR_neg	b2201//b3912//b1658//b3413//b2990//b2942//b0862//b1385//b1970//
MalT-ADP-Maltotriose_pos	b3604//b1430//b2422//b2554//b4249//b1264//b4290//b4376//b2996//b0588//
MalT-Maltotriose-ATP_pos	b4417//b4266//b2715//b3113//b4014//b2372//b2799//b4268//b1324//b3408//
MelR-Melibiose_neg	b1501//b2751//b1379//
MelR-Melibiose_pos	b2728//b1656//b2716//
MetJ-S-adenosylmethionine_neg	b4035//b1716//b1395//b0450//b2284//b4100//b2702//b1747//b2171//b4115//b3118//b4290//b2705//b1391//b0929//
MetR-L-homocysteine_neg	b0896//b3572//
MetR-L-homocysteine_pos	b1322//b3438//b2938//b3318//
MhpR-3-DHPP_pos	b2146//b1334//b3859//b0934//b1132//b4310//
MhpR-3HPP_pos	b3601//b3432//b3236//b0977//b2482//b0161//
MntR-Cd2+_neg	b0618//b0895//b2310//b4101//
MntR-Cd2+_pos	b0975//
ModE-MoO42-_neg	b0573//b1023//b2937//b0344//b3530//b4315//b4287//b2673//b0116//b4101//b1394//b3057//b2962//b0726//b1546//
ModE-MoO42-_pos	b2720//b2710//b2291//b2509//b3214//b0758//b0872//b4663//b4319//b3327//b2207//b2709//b4008//b3457//b2222//b0928//b4265//b0681//b0861//b1674//b0189//b2311//b3565//b3317//b4063//b2287//b2583//b2724//b2075//b0597//b4323//
NarL-Phosphorylated_neg	b1036//b0348//b4106//b1670//b2925//b0863//b3359//b4073//b2597//b4075//b0974//b0566//b4171//b2417//b4013//b3771//b1735//b4267//b4320//b0973//b0720//b2663//b1884//b2204//b2977//b4068//b4209//b1513//b3035//b3317//b3508//b2597//b1130//b3318//b1591//b4115//b0036//b2942//b4265//b1020//b4024//b2763//b4015//b2614//b2029//b1262//b0429//b3076//b3863//b4698//b2528//b0615//b3326//b0572//b3415//b4209//b0613//b2406//b3939//b2417//b3081//b0388//b2367//b1706//b1852//b3404//b1886//b0517//b4070//b2573//b0894//b2840//b0339//b3429//b2148//b1498//b0199//b2804//b2200//b4069//b2223//b1818//b3672//b0733//b4398//b1300//
NarL-Phosphorylated_pos	b1338//b2488//b1335//b2742//b1006//b3367//b2470//b2571//b2963//b1335//b4123//b4006//b1679//b4416//b1016//b4159//b3366//b3458//b2591//b1761//b1907//b0062//b0895//b1392//b2476//b0080//b1223//b3855//b2076//b3455//b1612//b4172//b4118//b3600//b0589//b2724//b4058//b0398//b3172//b3324//b0785//b2147//b1714//b2976//b4003//b0784//
NarP-Phosphorylated_neg	b4203//b1716//b0432//b2146//b1040//b3766//b0039//b1384//b3449//b1712//b2961//phnE_2//b1713//b3452//b1008//b0588//b3437//b0441//b2155//b0040//b2868//b2866//b0959//b0553//b3166//b0178//b2199//b3405//b3510//b4101//b0970//b2243//b0517//
NarP-Phosphorylated_pos	b1113//b1388//b3230//b1611//b3414//b2312//b4267//b4120//b2469//b2723//b1474//b2709//b3565//b0124//b0976//b3566//b0937//b3968//b2996//b0728//b1011//b3438//b0182//b0681//b0123//b3320//b3425//b3273//b0345//b4139//b4123//b2750//
NhaR-Na+_pos	b2171//b0784//b0864//b3757//b3222//
NikR-Cd2+_neg	b4125//b2529//b3414//b2421//b2912//b3476//
NikR-Co2+_neg	b2579//b1221//b2535//b0557//b1672//b1591//
NikR-Cu2+_neg	b3543//b2198//b0343//b4019//b1736//b1387//
NikR-Ni2+_neg	b0337//b3773//b0032//b4000//b1531//b1611//
NikR-Zn2+_neg	b4018//b4316//b3329//b1528//b0063//b3564//
NrdR-ATP_neg	b0583//yegZ//b0820//b2422//b0775//b2607//b3668//b0573//b0614//
NrdR-Zn2+_neg	b1256//b1008//b0953//b2149//b2799//b3276//b2429//b1260//b2993//
NrdR-dATP_neg	b3357//b4106//b4355//b1733//b4376//b2756//b3912//b2727//b3609//
NsrR-2Fe_neg	b1921//b1301//b1858//b1246//b3135//b0061//b4254//ilvG_1//b3113//b1781//b2764//b0585//b1620//b3611//b0936//b2760//b0757//b0156//b1298//b0077//b4376//b4292//b2366//b3670//b4197//b0034//b0273//b1190//b1062//b2150//b3366//b1062//b2075//b1513//b3604//b1682//b3426//b4637//b1493//b3868//b2416//b1113//b3773//b2730//b3324//b2720//b0903//efeU_2//b1587//b1672//b3449//b2195//b3404//b1892//b4033//b2309//b4311//b2464//b0080//b2708//b3853//b3616//b1706//b3700//b1247//b0205//b1227//b2715//b2484//b0675//b4242//b2364//b0973//
PhoB-Phosphorylated_neg	b0995//b3395//b0335//b3319//b3749//b1246//b2911//b4239//b4397//b1390//b3167//b0894//b2213//
PhoB-Phosphorylated_pos	b3600//b4471//b1336//b2205//b3721//b3057//b0970//b1264//b2482//b4670//b3134//b2912//b2754//b2600//b3568//b3423//b2281//b4032//b2597//b0590//b3700//b2572//b3521//b1493//b3415//b2937//b1246//b1743//b0572//b3603//b1209//b2583//b2286//b0588//b2993//b3331//b4170//b2222//b3567//b0039//b2559//b0389//b0975//b3161//b4067//b2095//b0035//b0036//b3942//b4318//b0972//b3438//b0333//
PhoP-Phosphorylated_neg	b2904//b4441//b1706//b0553//b1322//b1732//b3908//b2916//b3911//b2617//b4315//
PhoP-Phosphorylated_pos	b1042//b0763//b0614//b4167//b2368//b4354//b3132//b3026//b4102//b3456//b0826//b4197//b2718//b2709//b0167//b3321//b2063//b0886//b0887//b4002//b3927//b3721//b0221//b3851//b3242//b3707//b0977//b0038//b1620//b3316//b2369//b2208//b1208//b0523//b0575//b4168//b0606//b4476//b4376//b1384//b1797//b1735//b2482//b2606//b4318//b3851//b3481//b1616//b2171//
PrpR-2-methylcitrate_neg	b2297//
PrpR-2-methylcitrate_pos	b2717//b1015//b0336//b2961//
PurR-Guanine_neg	b3275//b2943//b2742//b3574//b2659//b0106//b3426//b0783//b1852//b1852//b0597//b3669//b0589//b2531//b2407//ilvG_2//b2392//b0565//b4105//b1682//b0729//b1392//b2669//b0061//b0396//b4287//b3167//b1531//b0078//b4018//b0432//b2993//b2752//b1900//
PurR-Hypoxanthine_neg	b2147//b1245//b3115//b0861//b2485//b3667//b0463//b4075//b1521//b0722//b3409//b1826//b2364//b0123//b4289//b3314//b0873//b1826//b0860//b3572//b4381//b4072//b4095//b3941//b1735//b2838//b4115//b3770//b0894//b0819//b3331//b3276//b1385//b4311//
QseB-Phosphorylated_pos	b2666//b1225//b0430//b0586//
RhaR-L-rhamnose_pos	b1287//b3169//
RhaS-L-rhamnose_pos	b0440//b4098//b3116//
RstA-Phosphorylated_neg	b1535//b3569//b3096//b0774//b1024//
RstA-Phosphorylated_pos	b1246//b3423//b2752//b3222//b2422//
SoxR-2Fe_neg	b3912//
SoxR-2Fe_pos	b1321//b0350//b2284//
TorR-Phosphorylated_neg	b3221//
TorR-Phosphorylated_pos	b1532//b1212//b3213//b2286//b3938//b0904//b1514//b3907//b0039//
TrpR-Tryptophan_neg	b0805//b4093//b2207//b0763//b4004//b1500//b3455//b1901//b0936//b1714//b3213//b4441//
TyrR-L-tryptophan_neg	b1674//b1129//b2153//b2803//b2407//b0463//b1275//b0619//b1797//b0862//b3532//b1810//
TyrR-L-tryptophan_pos	b0204//b4198//b0522//
TyrR-Phenylalanine_neg	b1746//b4237//b2488//b1734//b1391//b2469//b1655//b1212//b4159//b2392//b3860//b2197//
TyrR-Phenylalanine_pos	b3168//b0462//b2799//
TyrR-Tyrosine_neg	b0758//b0723//b1904//b3721//b0177//b1021//b3750//b1222//b2284//b1337//b2288//b1037//
TyrR-Tyrosine_pos	b4637//b0198//b3076//
UhpA-Phosphorylated_pos	b1205//
XapR-xanthosine_pos	b0039//b0564//
XylR-Xylose_pos	b1921//b4111//b0383//b3432//b3057//b1535//
ZntR-Cd2+_pos	b3855//
ZntR-Hg_pos	b1101//
ZntR-Zn2+_pos	b0763//
ZraR-Phosphorylated_pos	b1246//b3540//b0431//
Zur-Zn2+_neg	b1189//b3395//b3038//b2146//b3510//b4125//
