# From /Users/Daniela/Documents/CCG/data_sets_GUs/analysis/scripts/connectivity_from_gufiles_permissive_enx_v1.pl on Fri Nov 23 00:39:12 2018x
# Input = /Users/Daniela/Documents/CCG/GU_art_2/v22/connectivity/general_regulons//complete_gus/
GU name	Total enzymes	Enzymes	Total connected enzymes	Connected enzymes	Total components	Components	Total Enzymatic reactions	Total transport reactions	Connectivity
CpxR	21	LpxD,LdtD,AroG,SrkA,DegP,OmpC,AcrD-AcrA-TolC,Slt,Ung,DgcZ,BacA,Dsf,SbmA,OmpF,LpxA,LdtC,TolC-MdtC-MdtB-MdtA,PpiA,CsgE-CsgG,FabZ,DsbC,	5	FabZ,LdtC,LpxA,LdtD,LpxD,	60	*re112,re230,re113,*re197,*re193,*re103,*re107,*re163,*re191,*re188,*re98,*re168,*re223,*re76,*re145,*re164,*re171,*re211,*re187,*re160,*re219,*re114,re231,re232,re115,re233,re116,re119,re124,re136,re120,re138,re234,re237,re238,re241,re236,re118,re121,re239,re122,re240,re123,re235,re117,*re161,*re215,*re178,*re162,*re214,*re155,*re177,*re156,*re173,*re180,*re110,*re144,*re72,*re159,*re174,*re185,*re74,*re169,*re186,*re158,*re216,*re172,*re77,*re165,*re189,*re183,*re170,*re181,*re167,*re129,re130,re131,re133,re134,*re182,*re175,*re157,*re192,*re190,*re176,*re179,*re184,*re166,*re105,*	77	44	0.1
Cra	59	PrpB,SetA,Epd,PfkA,PpsA,CydA-CydB-CydX,Glk,AceA,FbaB,BetT,Mpl,PykF,Lpd-GcvP-GcvH-GcvT,Lpd,FbaA,PrpD,FruB-FruA,Eno,BetA,AceE,AdhE,Icd,MtlD,Edd,AroP,Ppc,MurP-Crr,FruK,PrpE,TpiA,CyoD-CyoA-CyoB-CyoC,Eda,CyoE,AceB,PrpC,PoxB,GpmM,PtsG-Crr,TreB-Crr,CysG,ManZ-ManY-ManX,Zwf,HypF,MtlA,NirD-NirB,GapA,AcnA,Pck,BetB,PdeL,Pgk,AcnB,CsgE-CsgG,AceF,AceE-AceF-Lpd,NirC,AceK,SucA-SucB-Lpd,EIIMtl,	55	SucA-SucB-Lpd,EIIMtl,NirC,AceK,AceF,AceE-AceF-Lpd,AcnB,Pgk,BetB,AcnA,GapA,Pck,NirD-NirB,MtlA,HypF,ManZ-ManY-ManX,Zwf,CysG,TreB-Crr,PtsG-Crr,GpmM,PoxB,CyoE,PrpC,AceB,TpiA,Eda,CyoD-CyoA-CyoB-CyoC,PrpE,FruK,Ppc,MurP-Crr,MtlD,Edd,AdhE,Icd,AceE,BetA,FruB-FruA,Eno,PrpD,PykF,Mpl,FbaA,Lpd-GcvP-GcvH-GcvT,Lpd,BetT,FbaB,AceA,CydA-CydB-CydX,Glk,PpsA,Epd,PfkA,PrpB,	14	*re103,*re107,*re132,*re193,*re111,re112,re113,re115,re118,re196,*re102,*re108,*re239,*re94,re95,*re147,re148,re149,re150,re151,*re100,re254,re153,re154,re155,re189,re190,re191,re198,re105,re104,re248,re199,re195,re200,re256,re237,re159,re183,re245,re177,re165,re166,re163,re242,re271,re175,re172,re170,re171,re212,re123,re124,re126,re128,re207,re208,re209,re210,re181,re211,re223,re224,re227,re243,re180,re275,re278,re279,re250,re252,re247,re137,re202,re203,re194,re204,re232,re234,re85,re265,re277,re86,re87,re90,re257,re261,re145,re185,re186,re187,re83,re276,re81,re97,re98,re89,re280,re91,re259,re157,*re109,*re220,re221,*re267,*	100	23	0.8
CreB	2	TalA,MalK-MalF-MalG-MalE,	0		4	*re11,*re10,*re9,*re15,*	4	3	0.0
CsgD	5	WrbA,DgcC,TcyN-TcyL-TcyJ,CsgE-CsgG,PepD,	2	TcyN-TcyL-TcyJ,PepD,	13	*re72,*re39,*re59,*re71,*re68,*re67,*re65,*re60,re64,*re35,*re58,*re70,*re63,*re66,*	14	7	0.1
CsiR	4	GabP,LhgO,GabD,GabT,	4	GabT,GabD,LhgO,GabP,	1	*re10,re12,re13,re15,re8,*	5	1	1.0
CspA	1	GyrA-GyrB,	0		1	*re5,*	1	0	0.0
CueR	5	MoaD-MoaE,CueO,MoaA,MoaC,CopA,	5	CopA,MoaC,MoaA,MoaD-MoaE,CueO,	2	*re11,re12,re13,re14,re9,*re16,re19,re22,*	8	1	0.8
CusR	4	CyoE,YedX,CusC-CusB-CusF-CusA,CyoD-CyoA-CyoB-CyoC,	0		5	*re15,*re31,*re24,*re29,*re16,*	5	3	0.0
CynR	3	CynS,CynT,CynX,	3	CynS,CynT,CynX,	1	*re11,re7,re12,re9,*	3	1	1.0
CysB	17	CysJ-CysI,TcyP,SsuE,CysH,SsuD,DgcZ,CysC,TcyN-TcyL-TcyJ,CysM,SsuA-SsuC-SsuB,CysA-CysW-CysU-CysP,CysD-CysN,CysJ,TauA-TauC-TauB,Sbp-CysW-CysU-CysA,CysK,TauD,	15	TauD,CysK,Sbp-CysW-CysU-CysA,TauA-TauC-TauB,CysD-CysN,CysA-CysW-CysU-CysP,CysM,CysC,DgcZ,TcyN-TcyL-TcyJ,SsuD,CysH,SsuE,TcyP,CysJ-CysI,	10	*re69,*re52,*re91,*re90,*re38,*re88,*re37,*re35,re45,re42,re47,re50,re54,re55,re56,re89,re59,re36,re95,re73,re74,re75,re76,re78,re85,re81,re65,*re93,*re92,*	29	13	0.6
CytR	10	Udp,DeoA,DeoB,DeoC,NupG,PpiA,NupC,DeoD,Cdd,Tsx,	8	DeoC,NupG,Udp,DeoA,DeoB,Cdd,NupC,DeoD,	3	*re45,*re48,*re15,re16,re20,re19,re22,re25,re29,re28,re23,re27,re30,re31,re33,re32,re43,re56,re53,re37,re55,re41,re35,re36,re38,re39,re40,re42,re46,*	27	11	0.7
DcuR	4	DctA,DcuB,FrdA-FrdB-FrdC-FrdD,FumB,	4	DctA,FrdA-FrdB-FrdC-FrdD,DcuB,FumB,	3	*re11,*re16,*re12,re20,re13,re18,re14,re26,re19,re15,re31,re21,re32,*	13	10	0.7
DeoR	6	DeoA,DeoB,DeoC,NupG,DeoD,Tsx,	5	DeoC,NupG,DeoA,DeoB,DeoD,	5	*re32,*re25,*re24,*re30,*re11,re14,re18,re17,re12,re16,re19,re20,re22,re21,re33,re37,re36,re31,re8,re26,re9,re28,re29,re27,re34,*	23	11	0.5
DhaR	1	DhaK-DhaL-DhaM,	1	DhaK-DhaL-DhaM,	1	*re7,re8,*	2	0	1.0
DicA	0		0		0	*	0	0	-0.0
DinJ-YafQ	1	YafQ,	0		1	*re8,*	1	0	0.0
DnaA	6	GuaA,AldA,GuaB,RecF-RecR-RecO,NrdA-NrdB,PolA,	4	NrdA-NrdB,PolA,GuaA,GuaB,	5	*re14,*re39,*re34,*re20,re21,re22,re24,re36,re35,re44,re27,re28,re29,re30,re31,*re15,*	15	0	0.4
DpiA	5	CitG,ExuT,CitC,CitX,Mdh,	3	CitC,CitX,CitG,	4	*re27,*re29,*re14,re22,re20,*re26,*	6	2	0.4
DsdC	2	DsdX,DsdA,	2	DsdX,DsdA,	1	*re5,re6,re9,*	3	1	1.0
EbgR	0		0		0	*	0	0	-0.0
EnvR	2	AcrD-AcrA-TolC,AcrA-TolC-AcrB,	0		6	*re9,*re8,*re5,*re7,*re10,*re11,*	6	6	0.0
EnvY	2	OmpC,OmpF,	0		39	*re35,*re37,*re41,*re34,*re42,*re20,*re32,*re38,*re40,*re23,*re33,*re12,*re21,*re15,*re13,*re17,*re26,*re28,*re31,*re5,*re16,*re6,*re19,*re10,*re14,*re7,*re29,*re11,*re36,*re4,*re39,*re22,*re18,*re24,*re30,*re27,*re25,*re8,*re9,*	39	39	0.0
EvgA	6	YfdE,Oxc,TolC-MdtE-MdtF,AcrD-AcrA-TolC,Frc,EmrK-EmrY-TolC,	3	Oxc,YfdE,Frc,	2	*re21,*re28,re36,re42,*	4	1	0.4
ExuR	6	ExuT,UxuA,UxuB,UxaA,UxaB,UxaC,	5	UxuA,UxuB,UxaA,UxaB,UxaC,	3	*re13,*re12,*re16,re18,re21,re23,re25,re20,*	8	2	0.6
FabR	3	KASI,FabA,FabB,	3	FabB,KASI,FabA,	1	*re10,re11,re12,re14,re15,re16,re17,re18,re19,re20,re21,re22,re23,re24,re25,re26,re27,re29,re42,re43,re44,re46,re5,re32,re30,re31,re41,re38,re37,re34,re33,re36,re35,re40,re39,re45,re9,re4,re6,re7,re8,*	24	0	1.0
FadR	19	FabI,FadB,FadJ,AccC,KASI,FadL,FabD,FabA,FadD,KASIII,FadA,FadM,FadI,FabG,FabH,FadH,AccA-AccD,FabB,FadE,	17	KASI,FabI,FadB,FadJ,AccC,FabA,FadD,FabD,FadA,FadM,FadI,FabG,KASIII,FabB,FadE,FabH,AccA-AccD,	3	*re147,*re100,re101,re102,re103,re109,re117,re124,re136,re133,re114,re106,re125,re96,re127,re128,re129,re130,re131,re138,re119,re111,re134,re115,re107,re97,re135,re116,re108,re98,re149,re60,re26,re30,re76,re43,re34,re39,re40,re41,re38,re67,re47,re44,re45,re46,re48,re49,re50,re51,re52,re53,re54,re55,re154,re56,re58,re68,re69,re74,re77,re83,re90,re99,re110,re118,re137,re139,re120,re112,re140,re121,re113,re62,re33,re80,re82,re89,re37,re66,re88,re93,re35,re64,re92,re36,re65,re91,re71,re158,re85,re157,re70,re72,re159,re87,re160,re94,re122,re123,re73,re86,re63,re155,re156,re81,re84,*re142,*	101	5	0.8
FeaR	2	FeaB,TynA,	2	TynA,FeaB,	1	*re4,re7,re6,re8,re9,*	5	0	1.0
FhlA	8	HycI,HypB,HycD-HycC-HycF-HycG-HycB-HycE,FdhF,HyfG-HyfI-HyfA-HyfB-HyfC-HyfD-HyfE-HyfF-HyfH,HypF,HypE,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,	6	FdhF-HycE-HycB-HycG-HycF-HycC-HycD,HypE,HyfG-HyfI-HyfA-HyfB-HyfC-HyfD-HyfE-HyfF-HyfH,HypF,HycD-HycC-HycF-HycG-HycB-HycE,FdhF,	4	*re49,*re33,re34,re35,re41,re53,*re67,*re72,re74,re75,re76,*	11	0	0.5
FlhDC	14	NapC,GltI-GltK-GltJ-GltL,Mdh,PdeH,NrfA,GlpA-GlpB-GlpC,NapG-NapH,NrfD-NrfC,RecD-RecC-RecB,NapB-NapA,CcmD-CcmB-CcmA-CcmE-CcmC,HypF,MglA-MglC-MglB,TcyN-TcyL-TcyJ,	8	NapG-NapH,GlpA-GlpB-GlpC,NapB-NapA,NrfD-NrfC,RecD-RecC-RecB,HypF,NapC,NrfA,	17	*re85,*re137,re165,re178,re174,re162,re170,*re157,*re201,*re184,*re149,re150,re151,*re190,*re142,*re198,*re197,*re199,*re153,*re200,*re191,re192,*re196,*re143,*re156,*	25	11	0.3
FliZ	5	GadB,GadC,CsgE-CsgG,TolC-MdtE-MdtF,PdeR,	2	GadB,GadC,	4	*re28,*re35,re37,*re50,*re45,*	5	3	0.2
FucR	6	FucK,FucU,FucP,FucO,FucA,FucI,	5	FucI,FucA,FucO,FucK,FucU,	4	*re21,*re23,*re22,*re10,re16,re13,re18,re9,re15,re12,re26,re19,*	12	3	0.6
Fur	62	MetH,Ndh,EntB-EntD-EntF-EntE,FecE-FecC-FecD-FecB,Hmp,CyoD-CyoA-CyoB-CyoC,FumB,EntE,RnpB,FeoB,RNA:RnpB,Fiu,GpmA,RcnA,Gnd,SodA,ExbD-ExbB-TonB-FepA,OmpF,FhuC-FhuB-FhuD,FumC,EntF,YqjH,GarR,Lpd,Lpd-GcvP-GcvH-GcvT,OppC-OppD-OppF-OppB-OppA,FepC-FepD-FepG-FepB,NrdE-NrdF,AspC,MntH,SufS,FhuE-ExbD-ExbB-TonB,SucA-SucB-Lpd,EntD,AceE-AceF-Lpd,FecA-ExbD-ExbB-TonB,CirA,EntS,SucD-SucC,KatG,KatE,GarP,AmtB,GspO,GarL,OppB-OppC-OppD-OppF-MppA,FtnA,MntP,PyrC,ExbD-ExbB-TonB-FhuA,EntH,SucB,GdhA,Zwf,EntB,SucA,Fes,EntC,GarK,CyoE,EntA,GlnD,	51	GarL,AmtB,KatG,SucD-SucC,GarP,KatE,EntS,CirA,AceE-AceF-Lpd,EntD,SucA-SucB-Lpd,GlnD,EntA,CyoE,GarK,SucA,EntC,Fes,EntB,Zwf,EntH,SucB,GdhA,FtnA,SodA,Gnd,Fiu,GpmA,RNA:RnpB,FeoB,RnpB,EntE,Hmp,CyoD-CyoA-CyoB-CyoC,FumB,EntB-EntD-EntF-EntE,Ndh,MetH,MntH,SufS,NrdE-NrdF,AspC,FepC-FepD-FepG-FepB,Lpd-GcvP-GcvH-GcvT,Lpd,YqjH,GarR,EntF,FumC,OmpF,ExbD-ExbB-TonB-FepA,	60	*re345,*re362,*re352,*re340,*re312,*re216,*re354,*re357,*re317,*re355,*re359,*re363,*re335,*re332,*re344,*re346,*re349,*re387,re388,*re365,*re383,*re356,*re368,*re372,*re243,*re182,*re366,*re339,*re334,*re361,*re384,*re283,*re333,*re338,*re326,*re350,*re358,*re290,*re341,*re242,*re212,*re280,*re132,re248,re134,re135,re136,re137,re138,re296,re164,re158,re157,re149,re155,re151,re153,re162,re239,re245,re237,re241,re246,re261,re263,re262,re264,re265,re437,re438,re304,re165,re156,re159,re160,re170,re167,re168,re172,re250,re251,re252,re175,re206,re207,re208,re209,re428,re140,re205,re197,re193,re228,re229,re230,re285,re282,re399,re286,re288,re294,re419,re415,re416,re417,re418,re429,re173,re298,re293,re297,re259,re300,re301,re291,re302,re308,re309,re433,re440,re305,re292,re306,re406,re434,re439,re436,re435,re233,re232,re432,*re373,*re348,*re353,*re144,re316,*re364,*re360,*re381,*re351,*re343,*re215,*re336,*re337,*re342,*re318,*re322,re323,re324,re325,*re347,*re367,*re331,*	145	56	0.4
GadE	10	CyoD-CyoA-CyoB-CyoC,FabZ,Gnd,TolC-MdtE-MdtF,PurA,GadC,LpxA,GadB,CyoE,LpxD,	6	LpxD,GadB,LpxA,GadC,Gnd,FabZ,	7	*re32,*re37,*re41,re88,re89,re42,re90,re43,re46,re51,re73,re47,re75,re91,re94,re95,re98,re93,re45,re48,re96,re49,re97,re50,re92,re44,*re82,*re79,*re39,re87,re40,*re55,re57,re68,*	22	3	0.4
GadE-RcsB	5	GadA,CadB,CadA,LdcI,AdiC,	4	LdcI,CadA,GadA,CadB,	2	*re11,*re14,re17,re18,re21,*	5	3	0.7
GadW	4	TolC-MdtE-MdtF,GadC,GadA,GadB,	3	GadC,GadB,GadA,	2	*re18,re21,*re32,*	3	2	0.6
GadX	13	TolC-MdtE-MdtF,LdcI,CadA,Lon,GadA,CadB,GadB,AsnB,MurI,GlsA,GadC,BtuB-ExbD-ExbB-TonB,AmtB,	10	GlsA,GadC,AmtB,GadB,CadB,GadA,AsnB,MurI,LdcI,CadA,	5	*re31,re34,re33,re35,re48,re41,re44,re45,re51,re71,*re38,*re65,*re68,*re39,*	14	7	0.6
GalR	6	GalM,GalE,GalP,GalK,MglA-MglC-MglB,GalT,	4	GalT,GalK,GalE,GalM,	4	*re12,re23,re14,re16,*re26,*re18,*re19,*	7	3	0.4
GalS	6	GalM,GalE,GalP,GalK,MglA-MglC-MglB,GalT,	4	GalE,GalM,GalK,GalT,	4	*re12,re23,re14,re16,*re26,*re18,*re19,*	7	3	0.4
GatR	3	GatC-GatB-GatA,GatD,GatY-GatZ,	3	GatY-GatZ,GatD,GatC-GatB-GatA,	3	*re14,re9,*re10,*re17,re19,*	4	2	0.6
GcvA	3	GcvP,GcvT,Lpd-GcvP-GcvH-GcvT,	3	GcvP,GcvT,Lpd-GcvP-GcvH-GcvT,	1	*re10,re11,re12,re13,*	4	0	1.0
GlcC	3	GlcA,GlcB,GlcD-GlcE-GlcF,	3	GlcA,GlcB,GlcD-GlcE-GlcF,	3	*re13,re17,re18,re9,*re11,*re10,*	6	3	0.6
GlpR	7	GlpA-GlpB-GlpC,GlpT,GlpF,GlpQ,GlpD,GlpK,GlpX,	6	GlpD,GlpT,GlpQ,GlpF,GlpK,GlpA-GlpB-GlpC,	8	*re20,*re23,*re33,*re12,re16,re26,re19,re29,re28,re31,*re21,*re22,*re18,*re24,*	14	8	0.4
GlrR	0		0		0	*	0	0	-0.0
GntR	9	GntU,IdnT,Eda,IdnO,Edd,GntT,IdnD,IdnK,GntK,	9	IdnT,GntU,Edd,GntT,IdnO,Eda,IdnD,GntK,IdnK,	1	*re14,re15,re16,re18,re20,re22,re28,re25,re31,re35,re32,*	10	3	1.0
GutM	3	SrlD,GutQ,SrlA-SrlB-SrlE,	2	SrlD,SrlA-SrlB-SrlE,	2	*re13,re14,re17,*re10,*	4	2	0.5
HU	7	GalE,Pgm,GalM,Mtr,TyrP,GalK,GalT,	5	GalT,GalK,Pgm,GalE,GalM,	4	*re21,*re28,*re20,*re11,re17,re13,re15,re23,re24,re25,*	10	3	0.5
HcaR	2	HcaB,HcaC-HcaD-HcaF-HcaE,	2	HcaC-HcaD-HcaF-HcaE,HcaB,	1	*re12,re13,re9,re8,*	4	0	1.0
HdfR	0		0		0	*	0	0	-0.0
HigA	1	HigB,	0		1	*re6,*	1	0	0.0
HigB-HigA	1	HigB,	0		1	*re6,*	1	0	0.0
HipAB	2	HipA,RelA,	1	RelA,	2	*re8,*re14,re16,re15,*	3	0	0.3
HipB	3	FadH,HipA,RelA,	1	RelA,	3	*re11,*re8,*re17,re19,re18,*	4	0	0.2
HprR	4	CyoD-CyoA-CyoB-CyoC,YedX,CusC-CusB-CusF-CusA,CyoE,	0		5	*re15,*re31,*re24,*re16,*re29,*	5	3	0.0
HyfR	1	HyfG-HyfI-HyfA-HyfB-HyfC-HyfD-HyfE-HyfF-HyfH,	0		1	*re16,*	1	0	0.0
HypT	7	CysH,MetL,FecA-ExbD-ExbB-TonB,MetN-MetI-MetQ,CydA-CydB-CydX,FecE-FecC-FecD-FecB,MetB,	2	MetL,MetB,	9	*re23,*re38,*re37,*re35,*re30,re31,re32,re45,re42,re46,re41,*re36,*re39,*re19,*re16,*	13	7	0.1
IclR	3	AceK,AceB,AceA,	3	AceB,AceK,AceA,	2	*re10,re11,*re6,re13,re8,*	4	0	0.8
IdnR	6	IdnO,IdnT,GntU,GntK,IdnK,IdnD,	6	GntK,IdnK,IdnD,IdnO,IdnT,GntU,	1	*re11,re16,re13,re19,re21,re20,re9,*	6	3	1.0
IlvY	1	IlvC,	0		3	*re6,*re5,*re4,*	3	0	0.0
IscR	8	IscS,NapB-NapA,NapG-NapH,RnlA,IscU,NapC,SufS,NrdE-NrdF,	6	IscS,NapB-NapA,NapG-NapH,NrdE-NrdF,SufS,IscU,	6	*re44,re45,re46,re47,re48,re85,re86,re50,*re70,*re66,re67,re68,re69,*re53,re61,*re75,*re56,*	17	0	0.5
KdgR	2	Eda,Edd,	2	Edd,Eda,	1	*re4,re5,re6,re8,*	4	0	1.0
KdpE	1	KdpF-KdpA-KdpB-KdpC,	0		1	*re7,*	1	1	0.0
LacI	3	LacY,LacA,LacZ,	2	LacY,LacZ,	4	*re8,*re11,*re5,*re10,re16,re13,re14,re7,re15,re9,*	10	5	0.3
LeuO	6	LeuA,CasA-CasB-CasC-CasD-CasE,LeuB,LeuC-LeuD,BglB,BglF,	5	BglF,BglB,LeuC-LeuD,LeuB,LeuA,	3	*re22,re23,re27,re26,re28,re29,re24,*re39,*re46,re51,re48,re52,re53,*	13	4	0.6
LexA	23	PtrA,MurD,UmuC-UmuD,RecD,UvrB-UvrC-UvrA,MurF,DnaG,MurG,MurC,DinB,RecD-RecC-RecB,Phr,MraY,YafQ,PolB,RecB,MurE,DdlB,LpxC,YafO,FtsI,RecQ,RuvC-RuvB-RuvA,	15	DnaG,DinB,MurG,MurC,Phr,RecD-RecC-RecB,MurD,UmuC-UmuD,MurF,PolB,MurE,MraY,DdlB,RecQ,FtsI,	10	*re148,*re141,*re107,re65,re75,re115,re114,re120,*re103,re104,re105,*re113,*re101,re91,re99,re63,re78,re97,re95,re93,*re89,*re128,*re109,*re116,*	24	0	0.5
LldR	2	LldP,LldD,	2	LldP,LldD,	2	*re10,re6,re5,re8,*re9,*	5	3	0.7
LrhA	0		0		0	*	0	0	-0.0
Lrp	40	CadA,AdhE,GcvT,Fau,Kbl,AvtA,SerC,GcvP,SdaA,LdcI,GabT,IlvD,OppC-OppD-OppF-OppB-OppA,OmpC,ArgO,LysP,LivK-LivM-LivH-LivG-LivF,LysU,Lpd-GcvP-GcvH-GcvT,OsmC,AroA,OppB-OppC-OppD-OppF-MppA,IlvA,DadA,LeuE,DadX,LivF-LivG-LivH-LivM-LivJ,AidB,IlvE,AlaA,Tdh,GabD,IlvI-IlvH,SerA,IlvO-IlvM,AlaE,BCAT,CadB,LhgO,GabP,	34	IlvA,DadA,LivF-LivG-LivH-LivM-LivJ,LeuE,DadX,AlaA,IlvE,Tdh,BCAT,AlaE,CadB,GabD,IlvI-IlvH,SerA,IlvO-IlvM,GabP,LhgO,AdhE,CadA,GcvT,GcvP,Kbl,SerC,AvtA,LdcI,GabT,SdaA,OmpC,IlvD,LysP,LivK-LivM-LivH-LivG-LivF,AroA,LysU,Lpd-GcvP-GcvH-GcvT,	49	*re268,*re111,*re256,*re107,re255,*re248,*re106,*re262,*re242,*re245,*re270,*re247,*re253,*re240,*re238,*re244,*re213,*re277,*re273,*re236,*re241,*re143,*re258,*re123,*re108,re109,re210,re162,re131,re134,re135,re229,re231,re163,re164,re138,re139,re113,re115,re128,re141,re192,re196,re158,re154,re156,re159,re195,re197,re193,re334,re198,re212,re215,re315,re316,re318,re314,re319,re320,re333,re219,re220,re330,re218,re332,re202,re203,re129,re189,re190,re324,re331,re311,re312,re165,re126,*re272,*re254,*re271,*re124,*re259,*re249,*re251,*re239,*re269,*re284,*re263,*re266,*re260,*re237,*re235,*re265,*re267,*re257,*re252,*re276,*re250,*re243,*re264,*re261,*re246,*	97	53	0.4
LsrR	5	LsrB-LsrD-LsrC-LsrA,Tam,LsrK,LsrF,LsrG,	3	LsrG,LsrF,LsrK,	3	*re25,*re17,re19,re20,re22,*re12,*	6	1	0.4
LysR	1	LysA,	0		1	*re4,*	1	0	0.0
MalI	2	MalX,MalY,	1	MalY,	3	*re10,re12,re11,re9,*re6,*re7,*	6	2	0.2
