# From /Users/Daniela/Documents/CCG/data_sets_GUs/analysis/scripts/connectivity_from_gufiles_permissive_enx_v1.pl on Sun Nov 25 15:18:35 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/v22/connectivity/regulons_by_conformation//complete_gus/
GU name	Total enzymes	Enzymes	Total connected enzymes	Connected enzymes	Total components	Components	Total Enzymatic reactions	Total transport reactions	Connectivity
CysB	2	TcyP,TcyN-TcyL-TcyJ,	0		7	*re8,*re11,*re12,*re10,*re9,*re14,*re7,*	7	7	0.0
CysB-O-acetyl-L-serine	15	TauD,CysJ-CysI,CysK,CysD-CysN,CysC,CysH,SsuA-SsuC-SsuB,CysM,TauA-TauC-TauB,CysJ,Sbp-CysW-CysU-CysA,DgcZ,SsuE,SsuD,CysA-CysW-CysU-CysP,	13	SsuE,SsuD,CysA-CysW-CysU-CysP,CysM,CysH,Sbp-CysW-CysU-CysA,DgcZ,TauA-TauC-TauB,CysC,CysJ-CysI,TauD,CysD-CysN,CysK,	5	*re34,*re32,re41,re38,re43,re46,re50,re51,re52,re55,re33,re69,re70,re71,re72,re74,re81,re77,re61,*re35,*re48,*re65,*	22	6	0.7
CytR	10	Udp,DeoA,DeoD,DeoC,Tsx,PpiA,NupG,Cdd,DeoB,NupC,	8	DeoD,DeoC,NupG,DeoA,DeoB,NupC,Cdd,Udp,	3	*re48,*re15,re16,re20,re19,re22,re25,re29,re28,re23,re27,re30,re31,re33,re32,re43,re56,re53,re37,re55,re41,re35,re36,re38,re39,re40,re42,re46,*re45,*	27	11	0.7
Dan-L-tartrate	2	TtdT,TtdA-TtdB,	2	TtdT,TtdA-TtdB,	1	*re11,re7,*	2	1	1.0
DcuR-Phosphorylated	4	DcuB,DctA,FumB,FrdA-FrdB-FrdC-FrdD,	4	FumB,DctA,DcuB,FrdA-FrdB-FrdC-FrdD,	3	*re16,*re12,re20,re13,re18,re14,re26,re19,re15,re31,re21,re32,*re11,*	13	10	0.7
DeoR	6	DeoA,DeoD,DeoC,Tsx,NupG,DeoB,	5	DeoB,NupG,DeoD,DeoC,DeoA,	5	*re30,*re24,*re25,*re11,re14,re18,re17,re12,re16,re19,re20,re22,re21,re33,re37,re36,re31,re8,re26,re9,re28,re29,re27,re34,*re32,*	23	11	0.5
DhaR	1	DhaK-DhaL-DhaM,	1	DhaK-DhaL-DhaM,	1	*re7,re8,*	2	0	1.0
DicA	0		0		0	*	0	0	-0.0
DinJ-YafQ	1	YafQ,	0		1	*re8,*	1	0	0.0
DnaA-ATP	6	RecF-RecR-RecO,AldA,NrdA-NrdB,PolA,GuaB,GuaA,	4	GuaB,GuaA,PolA,NrdA-NrdB,	5	*re15,*re14,*re20,re21,re22,re24,re36,re35,re44,re27,re28,re29,re30,re31,*re39,*re34,*	15	0	0.4
DpiA-Pasp	5	CitX,Mdh,ExuT,CitC,CitG,	3	CitC,CitG,CitX,	4	*re14,re22,re20,*re27,*re26,*re29,*	6	2	0.4
DsdC-D-serine	2	DsdA,DsdX,	2	DsdX,DsdA,	1	*re5,re6,re9,*	3	1	1.0
EbgR	0		0		0	*	0	0	-0.0
EnvR	2	AcrA-TolC-AcrB,AcrD-AcrA-TolC,	0		6	*re9,*re10,*re11,*re8,*re7,*re5,*	6	6	0.0
EnvY	2	OmpF,OmpC,	0		39	*re24,*re10,*re9,*re14,*re25,*re36,*re12,*re37,*re41,*re22,*re11,*re31,*re17,*re34,*re8,*re20,*re30,*re42,*re19,*re39,*re21,*re18,*re13,*re15,*re35,*re7,*re32,*re40,*re38,*re6,*re16,*re28,*re29,*re23,*re33,*re5,*re4,*re27,*re26,*	39	39	0.0
EvgA-Phosphorylated	6	Oxc,TolC-MdtE-MdtF,EmrK-EmrY-TolC,Frc,YfdE,AcrD-AcrA-TolC,	3	Oxc,Frc,YfdE,	2	*re21,*re28,re36,re42,*	4	1	0.4
ExuR	6	UxuB,UxuA,UxaB,UxaA,UxaC,ExuT,	5	UxaC,UxaA,UxaB,UxuA,UxuB,	3	*re11,*re12,*re14,re16,re19,re21,re23,re18,*	8	2	0.6
ExuR-alpha-D-galacturonate	0		0		0	*	0	0	-0.0
FabR	3	FabA,FabB,KASI,	3	KASI,FabA,FabB,	1	*re10,re11,re12,re14,re15,re16,re17,re18,re19,re20,re21,re22,re23,re24,re25,re26,re27,re29,re42,re43,re44,re46,re5,re32,re30,re31,re41,re38,re37,re34,re33,re36,re35,re40,re39,re45,re9,re4,re6,re7,re8,*	24	0	1.0
FadR	19	KASI,FadH,FadM,FadB,FabI,FadA,FadJ,FadI,KASIII,FabA,FabB,FabH,AccA-AccD,FadD,FabD,FadE,FadL,FabG,AccC,	17	FadB,KASI,FadM,FadJ,FabI,FadA,FabA,KASIII,FabH,FabB,FadI,FabG,AccC,FadD,AccA-AccD,FadE,FabD,	3	*re141,*re146,*re100,re101,re102,re108,re116,re123,re135,re132,re113,re105,re124,re95,re126,re127,re128,re129,re130,re137,re118,re110,re99,re138,re119,re111,re133,re114,re106,re96,re134,re115,re107,re97,re148,re59,re25,re29,re75,re42,re33,re38,re39,re40,re37,re66,re46,re43,re44,re45,re47,re48,re49,re50,re51,re52,re53,re54,re152,re55,re57,re67,re68,re73,re76,re82,re89,re98,re109,re117,re136,re139,re120,re112,re61,re32,re79,re81,re88,re36,re65,re87,re92,re34,re63,re91,re35,re64,re90,re70,re156,re84,re155,re69,re71,re157,re86,re158,re93,re121,re122,re72,re85,re62,re153,re154,re80,re83,*	101	5	0.8
FadR-acyl-CoA	0		0		0	*	0	0	-0.0
FeaR	2	TynA,FeaB,	2	TynA,FeaB,	1	*re4,re7,re6,re8,re9,*	5	0	1.0
FhlA-formate	8	HyfG-HyfI-HyfA-HyfB-HyfC-HyfD-HyfE-HyfF-HyfH,HypF,FdhF,HycD-HycC-HycF-HycG-HycB-HycE,HypB,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,HypE,HycI,	6	FdhF-HycE-HycB-HycG-HycF-HycC-HycD,HypF,HyfG-HyfI-HyfA-HyfB-HyfC-HyfD-HyfE-HyfF-HyfH,FdhF,HycD-HycC-HycF-HycG-HycB-HycE,HypE,	4	*re67,*re33,re34,re35,re41,re53,*re49,*re72,re74,re75,re76,*	11	0	0.5
FlhDC	14	NapC,NapB-NapA,NrfA,TcyN-TcyL-TcyJ,GlpA-GlpB-GlpC,GltI-GltK-GltJ-GltL,RecD-RecC-RecB,MglA-MglC-MglB,HypF,CcmD-CcmB-CcmA-CcmE-CcmC,NapG-NapH,Mdh,PdeH,NrfD-NrfC,	8	NapG-NapH,NrfD-NrfC,HypF,GlpA-GlpB-GlpC,RecD-RecC-RecB,NapC,NapB-NapA,NrfA,	17	*re199,*re85,*re197,*re190,*re200,*re157,*re142,*re184,*re143,*re201,*re196,*re149,re150,re151,*re137,re165,re178,re174,re162,re170,*re153,*re191,re192,*re198,*re156,*	25	11	0.3
FliZ	5	GadB,PdeR,GadC,TolC-MdtE-MdtF,CsgE-CsgG,	2	GadB,GadC,	4	*re50,*re35,re37,*re45,*re28,*	5	3	0.2
FucR-L-fuculose-1-P	6	FucA,FucI,FucO,FucP,FucK,FucU,	5	FucK,FucU,FucO,FucI,FucA,	4	*re10,re16,re13,re18,re9,re15,re12,re26,re19,*re22,*re23,*re21,*	12	3	0.6
Fur-Fe2	62	SodA,EntE,AmtB,GarK,Fiu,AspC,Zwf,KatG,NrdE-NrdF,CirA,GpmA,GlnD,RNA:RnpB,EntS,MntH,SucB,OmpF,Gnd,GdhA,EntH,ExbD-ExbB-TonB-FhuA,ExbD-ExbB-TonB-FepA,GarL,GarP,PyrC,FhuC-FhuB-FhuD,EntD,SufS,MetH,SucA-SucB-Lpd,FhuE-ExbD-ExbB-TonB,CyoD-CyoA-CyoB-CyoC,YqjH,AceE-AceF-Lpd,FecE-FecC-FecD-FecB,FumC,KatE,MntP,Lpd-GcvP-GcvH-GcvT,FecA-ExbD-ExbB-TonB,OppC-OppD-OppF-OppB-OppA,EntB,EntA,GspO,Ndh,SucA,FumB,FtnA,CyoE,Fes,EntC,EntB-EntD-EntF-EntE,RcnA,OppB-OppC-OppD-OppF-MppA,FepC-FepD-FepG-FepB,Hmp,SucD-SucC,GarR,Lpd,EntF,RnpB,FeoB,	51	SucB,OmpF,GdhA,Gnd,EntH,ExbD-ExbB-TonB-FepA,GarL,GarP,MetH,EntD,SufS,SucA-SucB-Lpd,CyoD-CyoA-CyoB-CyoC,YqjH,AceE-AceF-Lpd,SodA,EntE,AmtB,GarK,Fiu,AspC,Zwf,KatG,NrdE-NrdF,GpmA,CirA,EntS,RNA:RnpB,GlnD,MntH,CyoE,Fes,EntB-EntD-EntF-EntE,EntC,FepC-FepD-FepG-FepB,Hmp,SucD-SucC,GarR,Lpd,EntF,FeoB,RnpB,FumC,KatE,Lpd-GcvP-GcvH-GcvT,EntB,EntA,Ndh,FumB,FtnA,SucA,	60	*re342,*re340,*re383,*re346,*re326,*re338,*re344,*re215,*re356,*re358,*re355,*re354,*re363,*re280,*re361,*re216,*re360,*re366,*re353,*re343,*re332,*re318,*re365,*re322,re323,re324,re325,*re349,*re352,*re387,re388,*re317,*re144,re316,*re351,*re348,*re212,*re290,*re367,*re336,*re362,*re242,*re345,*re372,*re335,*re368,*re381,*re373,*re350,*re357,*re359,*re334,*re283,*re341,*re347,*re243,*re333,*re132,re248,re134,re135,re136,re137,re138,re296,re164,re158,re157,re149,re155,re151,re153,re162,re239,re245,re237,re241,re246,re261,re263,re262,re264,re265,re437,re438,re304,re165,re156,re159,re160,re170,re167,re168,re172,re250,re251,re252,re175,re206,re207,re208,re209,re428,re140,re205,re197,re193,re228,re229,re230,re285,re282,re399,re286,re288,re294,re419,re415,re416,re417,re418,re429,re173,re298,re293,re297,re259,re300,re301,re291,re302,re308,re309,re433,re440,re305,re292,re306,re406,re434,re439,re436,re435,re233,re232,re432,*re337,*re331,*re384,*re364,*re312,*re182,*re339,*	145	56	0.4
GadE	10	GadB,LpxD,CyoE,CyoD-CyoA-CyoB-CyoC,TolC-MdtE-MdtF,GadC,Gnd,PurA,FabZ,LpxA,	6	LpxD,GadB,GadC,Gnd,LpxA,FabZ,	7	*re55,re57,re68,*re79,*re82,*re32,*re39,re87,re40,*re37,*re41,re88,re89,re42,re90,re43,re46,re51,re73,re47,re75,re91,re94,re95,re98,re93,re45,re48,re96,re49,re97,re50,re92,re44,*	22	3	0.4
GadE-RcsB	5	AdiC,CadA,CadB,LdcI,GadA,	4	LdcI,CadA,CadB,GadA,	2	*re14,re17,re18,re21,*re11,*	5	3	0.7
GadW	4	GadA,GadB,GadC,TolC-MdtE-MdtF,	3	GadA,GadB,GadC,	2	*re18,re21,*re32,*	3	2	0.6
GadX	14	Lon,GadA,BtuB-ExbD-ExbB-TonB,MurI,GadB,AsnB,GlsA,AmtB,LdcI,SpeG,GadC,CadA,TolC-MdtE-MdtF,CadB,	11	MurI,GadA,GadB,AsnB,SpeG,LdcI,AmtB,GlsA,CadB,CadA,GadC,	6	*re72,*re42,*re43,*re80,re81,re82,*re35,re38,re37,re39,re52,re45,re48,re49,re55,re75,*re69,*	17	7	0.6
GalR	6	GalE,MglA-MglC-MglB,GalP,GalM,GalK,GalT,	4	GalE,GalK,GalM,GalT,	4	*re24,*re11,re21,re13,re15,*re17,*re18,*	7	3	0.4
GalR-beta-D-galactose	5	GalM,GalK,GalT,GalP,GalE,	4	GalT,GalK,GalM,GalE,	3	*re14,*re10,re12,re18,re8,*re15,*	6	2	0.6
GalS	6	GalK,GalM,GalT,MglA-MglC-MglB,GalP,GalE,	4	GalM,GalK,GalT,GalE,	4	*re18,*re17,*re24,*re11,re21,re13,re15,*	7	3	0.4
GalS-beta-D-galactose	5	GalP,GalE,GalK,GalM,GalT,	4	GalT,GalK,GalM,GalE,	3	*re14,*re10,re12,re18,re8,*re15,*	6	2	0.6
GatR	3	GatY-GatZ,GatD,GatC-GatB-GatA,	3	GatD,GatC-GatB-GatA,GatY-GatZ,	3	*re17,re19,*re14,re9,*re10,*	4	2	0.6
GcvA	3	GcvP,Lpd-GcvP-GcvH-GcvT,GcvT,	3	GcvT,Lpd-GcvP-GcvH-GcvT,GcvP,	1	*re10,re11,re12,re13,*	4	0	1.0
GlcC-glycolate	3	GlcB,GlcD-GlcE-GlcF,GlcA,	3	GlcD-GlcE-GlcF,GlcB,GlcA,	3	*re13,re17,re18,re9,*re11,*re10,*	6	3	0.6
GlpR	7	GlpX,GlpD,GlpA-GlpB-GlpC,GlpT,GlpQ,GlpF,GlpK,	6	GlpT,GlpF,GlpK,GlpQ,GlpD,GlpA-GlpB-GlpC,	8	*re20,*re24,*re12,re16,re26,re19,re29,re28,re31,*re22,*re23,*re33,*re18,*re21,*	14	8	0.4
GlrR-Pasp56	0		0		0	*	0	0	-0.0
GntR	9	IdnK,GntT,Edd,GntK,IdnT,IdnO,Eda,GntU,IdnD,	9	IdnK,GntT,Edd,IdnO,GntK,IdnT,Eda,GntU,IdnD,	1	*re14,re15,re16,re18,re20,re22,re28,re25,re31,re35,re32,*	10	3	1.0
GutM	3	SrlD,GutQ,SrlA-SrlB-SrlE,	2	SrlD,SrlA-SrlB-SrlE,	2	*re10,*re13,re14,re17,*	4	2	0.5
HU	7	Mtr,TyrP,GalE,GalT,Pgm,GalK,GalM,	5	GalK,GalM,GalT,Pgm,GalE,	4	*re20,*re11,re17,re13,re15,re23,re24,re25,*re28,*re21,*	10	3	0.5
HcaR	0		0		0	*	0	0	-0.0
HcaR-HCA	2	HcaB,HcaC-HcaD-HcaF-HcaE,	2	HcaC-HcaD-HcaF-HcaE,HcaB,	1	*re11,re12,re8,re7,*	4	0	1.0
HdfR	0		0		0	*	0	0	-0.0
HigA	1	HigB,	0		1	*re6,*	1	0	0.0
HigB-HigA	1	HigB,	0		1	*re6,*	1	0	0.0
HipAB	2	RelA,HipA,	1	RelA,	2	*re8,*re14,re16,re15,*	3	0	0.3
HipB	3	FadH,HipA,RelA,	1	RelA,	3	*re11,*re17,re19,re18,*re8,*	4	0	0.2
HprR-Phosphorylated	4	CyoD-CyoA-CyoB-CyoC,CusC-CusB-CusF-CusA,YedX,CyoE,	0		5	*re29,*re15,*re16,*re31,*re24,*	5	3	0.0
HyfR	1	HyfG-HyfI-HyfA-HyfB-HyfC-HyfD-HyfE-HyfF-HyfH,	0		1	*re16,*	1	0	0.0
HypT-Met-oxidized	7	FecA-ExbD-ExbB-TonB,MetN-MetI-MetQ,MetL,CydA-CydB-CydX,MetB,FecE-FecC-FecD-FecB,CysH,	2	MetB,MetL,	9	*re36,*re37,*re30,re31,re32,re45,re42,re46,re41,*re19,*re39,*re35,*re38,*re16,*re23,*	13	7	0.1
IclR-pyruvate	3	AceA,AceK,AceB,	3	AceK,AceB,AceA,	2	*re10,re11,*re6,re13,re8,*	4	0	0.8
IdnR-5-ketogluconate	5	IdnD,GntU,IdnO,GntK,IdnT,	5	IdnT,GntK,IdnO,GntU,IdnD,	1	*re10,re14,re12,re17,re19,re18,re8,*	6	3	1.0
IlvY	0		0		0	*	0	0	-0.0
IlvY-S-2-acetolactate	1	IlvC,	0		3	*re3,*re5,*re4,*	3	0	0.0
IscR	6	RnlA,NapG-NapH,SufS,NapB-NapA,NapC,NrdE-NrdF,	4	NapG-NapH,NapB-NapA,SufS,NrdE-NrdF,	6	*re61,*re71,re72,re73,re74,re75,*re56,*re42,*re39,re47,*re52,re53,re54,re55,*	14	0	0.4
IscR-2Fe-2S	2	IscU,IscS,	2	IscS,IscU,	1	*re10,re11,re12,re8,re14,re9,*	6	0	1.0
KdgR	2	Eda,Edd,	2	Eda,Edd,	1	*re4,re5,re6,re8,*	4	0	1.0
KdpE-Phosphorylated	1	KdpF-KdpA-KdpB-KdpC,	0		1	*re7,*	1	1	0.0
LacI	3	LacZ,LacY,LacA,	2	LacZ,LacY,	4	*re8,*re10,re16,re13,re14,re7,re15,re9,*re11,*re5,*	10	5	0.3
LeuO	6	CasA-CasB-CasC-CasD-CasE,LeuB,LeuA,LeuC-LeuD,BglF,BglB,	5	LeuC-LeuD,BglF,BglB,LeuB,LeuA,	3	*re39,*re46,re51,re48,re52,re53,*re22,re23,re27,re26,re28,re29,re24,*	13	4	0.6
LexA	23	MraY,RecD-RecC-RecB,PolB,MurG,MurC,MurD,FtsI,MurE,MurF,DnaG,DinB,Phr,RecB,UmuC-UmuD,YafO,UvrB-UvrC-UvrA,RuvC-RuvB-RuvA,RecQ,RecD,LpxC,YafQ,DdlB,PtrA,	15	MurD,MurC,FtsI,MurE,MurF,DnaG,MraY,RecD-RecC-RecB,MurG,PolB,DdlB,DinB,Phr,UmuC-UmuD,RecQ,	10	*re103,re104,re105,*re89,*re116,*re109,*re128,*re141,*re148,*re113,*re107,re65,re75,re115,re114,re120,*re101,re91,re99,re63,re78,re97,re95,re93,*	24	0	0.5
LldR	2	LldP,LldD,	2	LldP,LldD,	2	*re10,re6,re5,re8,*re9,*	5	3	0.7
LldR-S-lactate	2	LldP,LldD,	2	LldD,LldP,	2	*re10,re6,re5,re8,*re9,*	5	3	0.7
LrhA	0		0		0	*	0	0	-0.0
