# From /Users/Daniela/Documents/CCG/data_sets_GUs/analysis/scripts/connectivity_from_gufiles_permissive_enx_v1.pl on Sat Nov 24 19:42:50 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/v22/connectivity/strict_regulons//complete_gus/
GU name	Total enzymes	Enzymes	Total connected enzymes	Connected enzymes	Total components	Components	Total Enzymatic reactions	Total transport reactions	Connectivity
ArcA_neg	69	GlcD-GlcE-GlcF,Lpd,OppC-OppD-OppF-OppB-OppA,Icd,CyoE,LldD,CyoD-CyoA-CyoB-CyoC,AceA,RhaT,GltA,SodA,BetB,SucB,AceE-AceF-Lpd,HybA-HybB-HybO-HybC,FadH,PuuD,GlcB,FadJ,GatD,FumC,FadE,GlpD,CadB,PuuA,Tpx,AceF,FadA,LdcI,AcnB,AldA,PtsG-Crr,CitG,FadI,GlcA,Ndh,SucA,BetA,UbiC,AcnA,PuuC,AceE,FadL,LldP,UbiA,SucD-SucC,BetT,PuuE,FumA,CitC,Mdh,PuuB,DctA,Lpd-GcvP-GcvH-GcvT,AceK,FadD,UvrB-UvrC-UvrA,NuoA-NuoH-NuoJ-NuoK-NuoL-NuoM-NuoN-NuoI-NuoG-NuoF-NuoE-NuoC-NuoB,AceB,YdeA,GatC-GatB-GatA,CitX,FadB,OppB-OppC-OppD-OppF-MppA,PuuP,SucA-SucB-Lpd,GlpA-GlpB-GlpC,CadA,GatY-GatZ,	61	GlcA,FadI,Ndh,GatY-GatZ,CadA,PtsG-Crr,CitG,AcnB,LdcI,SucA-SucB-Lpd,FadA,AldA,GlpA-GlpB-GlpC,PuuP,FadB,CitX,AceB,GatC-GatB-GatA,AceF,NuoA-NuoH-NuoJ-NuoK-NuoL-NuoM-NuoN-NuoI-NuoG-NuoF-NuoE-NuoC-NuoB,FadD,PuuA,AceK,FadE,GlpD,CadB,FumC,GatD,Lpd-GcvP-GcvH-GcvT,CitC,FadJ,DctA,PuuB,Mdh,FumA,PuuD,PuuE,GlcB,BetT,SucD-SucC,AceE-AceF-Lpd,BetB,SucB,LldP,UbiA,HybA-HybB-HybO-HybC,SodA,CyoD-CyoA-CyoB-CyoC,LldD,AceA,GltA,Icd,CyoE,AceE,PuuC,BetA,UbiC,Lpd,GlcD-GlcE-GlcF,SucA,AcnA,	22	*re253,re352,re353,*re343,*re244,*re252,re257,*re320,*re303,*re141,re142,*re128,re130,re136,re132,re133,re134,re137,re138,re193,re194,re195,re196,re197,re198,re199,re200,re206,re214,re221,re233,re230,re211,re203,re222,re219,re220,re224,re168,re176,re174,re184,re225,re226,re227,re228,re235,re216,re208,re231,re212,re204,re232,re213,re205,re234,re215,re207,re236,re217,re209,re237,re218,re210,re408,re410,re298,re149,re264,re154,re153,re157,re155,re270,re150,re263,re269,re306,re299,re265,re160,re282,re145,re144,re294,re162,re165,re166,re296,re295,re308,re309,re305,re310,re403,re188,re360,re366,re355,re357,re312,re313,re304,re314,re362,re364,re359,re395,re368,re416,re248,re316,re190,re247,re189,re417,*re361,*re147,*re371,*re372,*re187,*re179,re280,re260,re276,re285,re319,re324,re418,re318,re323,*re341,*re342,*re239,*re191,*re186,*re415,*re406,*re413,*	136	32	0.7
ArcA_pos	31	RutE,TreC,CaiT,SucB,RutA,CaiA,PflB,HemA,PrmC,TreB-Crr,AppA,CaiB,RutB,MoeB,AckA,RutD,CydD-CydC,SucA,CaiC,RutG,FumB,AppC-AppB,SucD-SucC,DcuC,MoeA,CydA-CydB-CydX,GadA,CaiD,RutC,SucA-SucB-Lpd,FocA,	26	CaiD,RutB,FocA,MoeB,RutC,SucA-SucB-Lpd,AckA,RutD,TreB-Crr,AppA,CaiB,GadA,CaiT,SucD-SucC,SucB,RutA,CaiA,DcuC,MoeA,PflB,CaiC,SucA,RutE,FumB,RutG,TreC,	11	*re113,*re101,re127,re128,re156,re106,re154,re157,re158,re162,re173,re80,re125,re175,re78,re76,re82,re85,re95,re96,re103,re174,re97,re172,re171,re123,re60,re61,*re92,*re166,re168,*re131,*re133,re134,re138,re136,re137,re140,re142,re144,re147,*re64,re65,re66,re67,re68,*re104,*re71,*re91,*re63,*	45	10	0.6
ArgP_neg	0		0		0	*	0	0	-0.0
ArgP_pos	9	LysC,RecF-RecR-RecO,NrdA-NrdB,DapB,DapD,GdhA,LysP,LysA,ArgO,	6	LysA,LysC,LysP,DapD,DapB,NrdA-NrdB,	6	*re15,*re18,re20,re45,re44,re27,re31,re29,*re34,re35,re36,re37,re38,*re16,*re25,*re42,*	14	3	0.4
ArgR_neg	18	NAGS,ArgE,ArgC,ArgA,ArgH,HisP-HisM-HisQ-HisJ,HisQ-HisP-HisM-ArgT,ArgD,ArtJ-ArtQ-ArtM-ArtP,ArgG,LysO,PNPase,CarB-CarA,ArgB,ArgF,ArgI,Pnp,TruB,	13	NAGS,ArgE,CarB-CarA,ArgB,ArgF,ArgC,ArgA,ArgH,ArgI,HisQ-HisP-HisM-ArgT,ArgD,ArtJ-ArtQ-ArtM-ArtP,ArgG,	6	*re74,*re97,*re78,*re35,re38,re40,re42,re43,re64,re47,re45,re77,re49,re51,re58,re66,re65,*re89,*re88,*	19	4	0.6
ArgR_pos	5	AstA,AstC,AstB,AstE,AstD,	5	AstD,AstA,AstB,AstE,AstC,	1	*re11,re12,re16,re14,re9,re7,*	6	0	1.0
ArsR_neg	2	ArsC,ArsB,	2	ArsC,ArsB,	2	*re6,re8,*re5,*	3	2	0.7
AscG_neg	2	AscF,AscB,	2	AscB,AscF,	1	*re10,re11,re12,re8,re7,*	5	3	1.0
AsnC_neg	1	MnmE-MnmG,	1	MnmE-MnmG,	1	*re10,re8,re9,*	3	0	1.0
AsnC_pos	1	AsnA,	0		1	*re3,*	1	0	0.0
AtoC_pos	3	AtoB,AtoA-AtoD,AtoE,	3	AtoE,AtoA-AtoD,AtoB,	1	*re12,re7,re9,*	3	1	1.0
BCCP_neg	1	AccC,	0		1	*re6,*	1	0	0.0
BaeR_pos	2	TolC-MdtC-MdtB-MdtA,AcrD-AcrA-TolC,	0		3	*re11,*re17,*re16,*	3	3	0.0
BasR_neg	1	PutA,	1	PutA,	1	*re4,re7,re5,*	2	0	1.0
BasR_pos	2	DgkA,CsgE-CsgG,	0		2	*re20,*re15,*	2	1	0.0
BetI_neg	3	BetB,BetA,BetT,	3	BetB,BetT,BetA,	1	*re10,re6,re13,re7,re8,*	5	1	1.0
BirA_neg	5	BioA,BioD,BioF,BioC,BioB,	5	BioC,BioB,BioF,BioD,BioA,	1	*re10,re11,re13,re19,re7,re15,re17,re18,re9,*	8	0	1.0
BluR_neg	0		0		0	*	0	0	-0.0
BolA_neg	2	DacC,AmpC,	1	DacC,	2	*re6,re7,re8,re9,*re4,*	5	0	0.3
BolA_pos	2	AmpC,DacC,	1	DacC,	2	*re6,re7,re8,re9,*re4,*	5	0	0.3
BtsR_pos	1	BtsT,	0		1	*re3,*	1	1	0.0
CRP_neg	71	ProP,TolC-MdtE-MdtF,SerC,PtsG-Crr,CitG,DeoA,ArfB,SpeC,LacZ,SodB,LdtB,DusB,PpiA,NagE,TreB-Crr,NupG,GalM,LacY,CasA-CasB-CasC-CasD-CasE,Pck,PuuD,GalT,NirC,CysG,AceE-AceF-Lpd,UmpH,GalE,Udp,LacA,DeoB,TreC,AceA,HflX,MurP-Crr,PncB,NagA,Lpd,ManA,PNPase,NagB,SucA-SucB-Lpd,GadC,CitX,DeoC,Tsx,AceB,GadA,GadB,AmpD,AceK,Gcd,Cdd,DadX,DadA,Lpd-GcvP-GcvH-GcvT,CitC,MetK,GalK,PuuB,PuuE,NirD-NirB,PutP,AroA,Pnp,DeoD,EIINag,GdhA,PuuC,TruB,GlnA,XseA-XseB,	62	AmpD,GadA,GadB,AceB,Tsx,DadA,DadX,Lpd-GcvP-GcvH-GcvT,Cdd,NagE,Gcd,TreB-Crr,AceK,CitG,DeoA,NagB,SerC,PtsG-Crr,ManA,ProP,SodB,LdtB,DeoC,CitX,LacZ,SucA-SucB-Lpd,GadC,SpeC,DeoD,EIINag,AceA,PncB,MurP-Crr,AroA,DeoB,TreC,XseA-XseB,Lpd,GlnA,PuuC,NagA,GdhA,Pck,GalT,PuuD,PuuE,GalK,LacY,PuuB,NupG,CitC,GalM,MetK,GalE,Udp,LacA,PutP,NirD-NirB,UmpH,CysG,NirC,AceE-AceF-Lpd,	20	*re279,*re283,*re363,*re147,*re136,re138,re262,re285,re225,re228,re244,re163,re164,re197,re198,re200,re275,re276,re277,re289,re246,re291,re280,re290,re286,re282,re287,re293,re294,re281,re295,re422,re427,re344,re149,re394,re428,re429,re420,re374,re367,re372,re370,re365,re313,re298,re311,re166,re174,re172,re215,re206,re210,re211,re212,re202,re203,re205,re208,re214,re213,re331,re407,re426,re404,re329,re408,re425,re216,re335,re333,re332,re330,re410,re337,re304,re190,re191,re192,re193,re194,re346,re316,re180,re181,re183,re185,re317,re398,re242,re270,re238,re236,re240,re234,re272,re266,re273,re267,re264,re271,re424,re322,re324,re391,re387,re388,re389,re423,re368,re334,re336,re409,re421,re143,re338,*re220,*re353,*re265,*re268,*re301,*re355,re362,*re258,*re400,*re349,*re356,*re157,*re140,re141,*re348,*re328,re406,re413,*re369,*	125	29	0.7
CRP_pos	249	MhpD,CaiA,HyfG-HyfI-HyfA-HyfB-HyfC-HyfD-HyfE-HyfF-HyfH,AaeA-AaeB,MalS,LacY,AraD,LacA,MelA,GcvP,EIIMtl,UmpH,DcuB,PrpD,RbsK,SucB,GntT,GabP,MurP-Crr,Acs,MhpF,AsnII,SgbE,ArgG,DeoB,UlaD,XylB,EntC,Lpd,GuaB,UgpQ,EntA,MalX,CyoE,PaaG,Tam,MurQ,YgeA,EntE,ChiP,GntU,Agp,LacZ,UxuB,NanM,SgbU,IdnK,FucA,AldA,IlvB-IlvN,AcnB,AscB,GlpQ,PpiA,UhpT,AceF,GabD,BglF,UgpC-UgpA-UgpE-UgpB,XylG-XylH-XylF,XylA,GatD,TreB-Crr,NagE,NanA,FumA,AraE,MhpB,PrpC,GcvT,CirA,DctA,Hpt,AldB,NrdA-NrdB,FecA-ExbD-ExbB-TonB,ExbD-ExbB-TonB-FepA,SucD-SucC,NanE,GlpK,DeoD,Epd,MglA-MglC-MglB,FucP,FadL,NupC,ChbG,UlaE,NadC,PaaK,BtsT,AcnA,GlnA,AceE,FumB,GntK,FeaB,RhaB,MtlD,AraG-AraH-AraF,AnsB,GapA,GatY-GatZ,NagB,PaaI,PaaF,PaaZ,MalK-MalF-MalG-MalE,GabT,FucK,GlpT,TnaA,DcuA,NanT,GlpA-GlpB-GlpC,Mpl,GlgP,UxaB,SucA-SucB-Lpd,FucU,LsrK,GatC-GatB-GatA,TdcB,MelB,DadA,GalP,Cdd,IdnT,GlpE,PreT-PreA,PaaE-PaaA-PaaC-PaaB,GalT,Pck,YiaO-YiaN-YiaM,FadH,CsgE-CsgG,MtlA,MurP,ExuT,YiaK,GalM,BglB,PflB,NupG,Udp,RbsD,GalE,MhpC,PatZ,CaiT,AraA,SodA,FecE-FecC-FecD-FecB,GlpG,AceE-AceF-Lpd,GlpF,GlpX,GltA,SrlA-SrlB-SrlE,RhaT,PaaH,LsrB-LsrD-LsrC-LsrA,UxuA,CyoD-CyoA-CyoB-CyoC,UbiG,TdcG,PrpB,UxaC,Fiu,FbaA,GlgC,NagA,DeoA,RelA,PtsG-Crr,TnaB,GntP,UxaA,ProP,LdtB,UidA,ActP,GutQ,ChbF,MhpE,AscF,MhpA,KbaY-KbaZ,CaiB,DusB,PrpE,FumC,MalY,ChbA-ChbC-ChbB,GlpD,AraB,IdnO,AspA,TdcD,EntB-EntD-EntF-EntE,GalK,GlgA,Mdh,LyxK,LamB,UlaC-UlaB-UlaA,SerA,GyrA-GyrB,EIINag,TdcC,CpdB,IdnD,ManZ-ManY-ManX,NanC,SrlD,RhaD,DsdA,LsrF,CaiC,SucA,SgbH,GpsA,EntB,ManA,LsrG,RbsA-RbsC-RbsB,ModC-ModB-ModA,RhaA,DeoC,CaiD,Pgk,FocA,NanK,TdcE,FadD,FucO,OmpF,GuaA,PaaJ,Tsx,Lpd-GcvP-GcvH-GcvT,EntD,UidB,DadX,FucI,LhgO,UlaF,DsdX,EntH,	224	DadA,GalP,Cdd,GlpE,IdnT,PaaE-PaaA-PaaC-PaaB,PreT-PreA,FucU,LsrK,TdcB,GatC-GatB-GatA,MelB,FucK,GabT,GlgP,Mpl,GlpA-GlpB-GlpC,GlpT,DcuA,NanT,TnaA,SucA-SucB-Lpd,UxaB,AnsB,AraG-AraH-AraF,MtlD,NagB,GapA,GatY-GatZ,PaaF,PaaZ,PaaI,BtsT,AcnA,PaaK,GlnA,FumB,FeaB,GntK,AceE,RhaB,DeoD,GlpK,MglA-MglC-MglB,NupC,FucP,Epd,NadC,UlaE,ChbG,AldB,NrdA-NrdB,NanE,SucD-SucC,MhpB,AraE,FumA,PrpC,GcvT,DctA,Hpt,GatD,XylA,TreB-Crr,NagE,NanA,GlpQ,UhpT,AceF,BglF,UgpC-UgpA-UgpE-UgpB,GabD,UxuB,NanM,LacZ,AldA,IdnK,FucA,SgbU,IlvB-IlvN,AcnB,AscB,Tam,MurQ,PaaG,ChiP,EntE,GntU,Agp,EntC,XylB,UgpQ,GuaB,Lpd,EntA,MalX,CyoE,GntT,MhpF,GabP,MurP-Crr,Acs,SgbE,AsnII,ArgG,DeoB,UlaD,GcvP,MelA,LacA,EIIMtl,UmpH,RbsK,SucB,DcuB,PrpD,CaiA,MhpD,MalS,LacY,AraD,DadX,EntD,Lpd-GcvP-GcvH-GcvT,UlaF,FucI,LhgO,EntH,DsdX,NanK,TdcE,FadD,OmpF,FucO,Tsx,GuaA,PaaJ,DeoC,CaiD,FocA,Pgk,GpsA,RbsA-RbsC-RbsB,ManA,LsrG,EntB,RhaA,DsdA,RhaD,SucA,LsrF,CaiC,SgbH,TdcC,EIINag,CpdB,IdnD,NanC,ManZ-ManY-ManX,SrlD,SerA,UlaC-UlaB-UlaA,IdnO,EntB-EntD-EntF-EntE,AspA,TdcD,LyxK,GlgA,Mdh,GalK,FumC,MalY,AraB,ChbA-ChbC-ChbB,GlpD,CaiB,PrpE,ActP,UidA,LdtB,ChbF,MhpE,MhpA,AscF,KbaY-KbaZ,DeoA,TnaB,PtsG-Crr,RelA,UxaA,GntP,PrpB,UxaC,NagA,FbaA,GlgC,GltA,GlpX,CyoD-CyoA-CyoB-CyoC,UxuA,SrlA-SrlB-SrlE,RhaT,PaaH,TdcG,UbiG,MhpC,GalE,PatZ,Udp,RbsD,SodA,AraA,CaiT,GlpF,AceE-AceF-Lpd,Pck,GalT,MtlA,YiaO-YiaN-YiaM,NupG,BglB,PflB,YiaK,GalM,	79	*re1138,*re792,*re1312,*re1315,*re626,*re711,*re1060,re1291,re544,re545,*re685,*re1086,*re890,*re1237,re1259,re1260,re1366,*re1125,*re972,*re1276,*re590,*re1072,*re1087,*re1073,*re828,*re566,*re1280,*re712,*re1065,*re1078,*re667,*re909,*re657,*re1085,*re1076,*re1096,*re1147,*re1077,*re1083,*re1071,*re1084,*re999,*re1013,*re1326,*re788,*re656,*re470,*re542,*re1089,*re439,*re1093,*re1079,*re847,*re1183,*re1094,*re1090,*re1067,*re665,*re1066,*re1095,*re595,*re746,re751,*re1003,re1004,re1359,re1006,re1009,re1021,re1019,re1015,re1032,re1034,re1026,re1027,re1030,re1036,re1132,re1115,re1102,re1111,re1123,re1124,re1118,re1109,re1113,re1119,re1116,re1121,re1017,re1129,re1151,re1127,re1133,re1233,re1149,re1250,re1240,re1241,re1243,re1358,re477,re494,re1346,re457,re447,re1216,re1218,re482,re480,re487,re888,re735,re733,re741,re469,re496,re1273,re508,re1284,re499,re500,re501,re497,re505,re507,re529,re535,re460,re1335,re1331,re923,re461,re462,re902,re970,re880,re966,re737,re738,re885,re879,re886,re887,re881,re969,re971,re976,re473,re700,re1179,re1177,re1365,re1351,re472,re699,re669,re1352,re610,re475,re536,re539,re991,re1362,re443,re444,re445,re448,re449,re458,re1245,re1361,re517,re515,re513,re519,re523,re582,re635,re1070,re640,re638,re637,re1270,re1271,re779,re670,re654,re754,re1355,re743,re1135,re1210,re1360,re783,re577,re798,re789,re801,re800,re1265,re1278,re1367,re804,re817,re914,re644,re645,re636,re631,re633,re511,re586,re503,re1353,re525,re1052,re1262,re1141,re605,re1054,re526,re1055,re585,re621,re622,re1251,re1253,re939,re938,re758,re759,re760,re761,re773,re728,re1211,re1212,re1345,re729,re821,re1295,re1357,re548,re553,re613,re1347,re1348,re1349,re608,re612,re615,re1051,re1292,re1350,re825,re823,re647,re648,re639,re650,re659,re651,re808,re1354,re453,re452,re1344,re718,re720,re601,re592,re597,re593,re717,re594,re598,re599,re591,re724,re986,re983,re1220,re898,re904,re869,re870,re905,re901,re906,re876,re993,re940,re785,re1043,re1044,re1045,re1046,re1047,re1171,re1364,re786,re941,re822,re980,re981,re984,re987,re989,re964,re660,re661,re662,re663,re768,re766,re934,re770,re840,re616,re1050,re604,re1053,re1142,re607,re614,re618,re1056,re617,re1058,re547,re550,re841,re726,re791,re893,re588,re894,re895,re624,re1293,re546,re552,re1057,re1294,re549,re551,re642,re916,re917,re919,re806,re943,re1274,re946,re558,re560,re562,re747,re1225,re947,re948,re949,re950,re533,re951,re1275,re705,re702,re715,re709,re706,re703,re708,re731,re967,re1356,re810,re813,re862,re859,re865,re866,re883,re882,re485,re1311,re1175,re1184,re1309,re922,re455,re1153,re696,re672,re1029,re1061,re1172,re1174,re1297,re1299,re1302,re1304,re1306,re1301,re812,*re1082,*re1162,re1166,re1363,re1168,*re1088,*re1074,*re1064,*re794,*re793,*re790,*re1092,*re1081,*re926,*re677,*re1075,*re927,*re900,*re1069,*re1091,*re1068,*re831,*re891,*re796,*re1080,*	407	145	0.7
CadC_pos	3	CadA,CadB,LdcI,	3	CadA,LdcI,CadB,	1	*re5,re8,re9,*	3	2	1.0
CaiF_pos	5	CaiA,CaiC,CaiD,CaiT,CaiB,	5	CaiC,CaiD,CaiT,CaiB,CaiA,	1	*re12,re14,re16,re18,re21,*	5	1	1.0
Cbl_pos	5	SsuE,TauA-TauC-TauB,SsuA-SsuC-SsuB,SsuD,TauD,	4	SsuD,TauD,SsuE,TauA-TauC-TauB,	2	*re16,re17,re18,re19,re21,re28,re24,*re12,*	8	2	0.7
CdaR_pos	9	RnpB,GudP,GarP,RNA:RnpB,GarL,GarD,GudD,GarK,GarR,	9	GarD,GudD,GarK,GarR,RnpB,GarP,GudP,RNA:RnpB,GarL,	2	*re31,re32,*re13,re17,re23,re15,re19,re24,re26,re20,re27,re21,*	12	3	0.9
CecR_neg	1	YbhS-YbhR-YbhF,	0		1	*re9,*	1	1	0.0
ChbR_neg	3	ChbG,ChbF,ChbA-ChbC-ChbB,	3	ChbG,ChbF,ChbA-ChbC-ChbB,	1	*re10,re15,re9,re17,re14,re18,*	6	2	1.0
ChbR_pos	3	ChbG,ChbA-ChbC-ChbB,ChbF,	3	ChbA-ChbC-ChbB,ChbF,ChbG,	1	*re10,re15,re9,re17,re14,re18,*	6	2	1.0
ComR_neg	0		0		0	*	0	0	-0.0
CpxR_neg	3	Ung,CsgE-CsgG,OmpF,	0		41	*re51,*re76,*re55,*re58,*re49,*re59,*re83,*re74,*re67,*re38,*re48,*re69,*re85,*re54,*re81,*re62,*re47,*re63,*re82,*re50,*re64,*re70,*re80,*re53,*re56,*re73,*re65,*re66,*re97,*re60,*re84,*re61,*re77,*re71,*re72,*re78,*re57,*re75,*re52,*re79,*re68,*	41	40	0.0
CpxR_pos	18	OmpC,AroG,LpxA,BacA,SrkA,FabZ,DsbC,DegP,Dsf,PpiA,TolC-MdtC-MdtB-MdtA,DgcZ,Slt,LdtD,SbmA,AcrD-AcrA-TolC,LpxD,LdtC,	5	LpxD,LdtC,LdtD,FabZ,LpxA,	58	*re112,*re134,*re156,*re51,*re49,*re137,*re139,*re119,*re114,*re126,*re115,*re145,*re125,*re132,*re120,*re116,*re142,*re146,*re69,*re143,*re130,*re54,*re62,*re161,*re111,*re144,*re64,*re148,*re118,*re53,*re129,*re121,*re73,re173,re174,re74,re175,re75,re176,re180,re78,re178,re83,re95,re179,re183,re79,re97,re77,re80,re181,re81,re182,re82,re177,re76,*re110,*re136,*re141,*re128,*re88,re89,re90,re92,re93,*re66,*re138,*re133,*re122,*re131,*re164,*re71,re172,re72,*re140,*re135,*re103,*re104,*re117,*re123,*re113,*re147,*re160,*re159,*re150,*re127,*re124,*	75	43	0.1
Cra_neg	45	Zwf,PtsG-Crr,TpiA,PrpE,AceE-AceF-Lpd,SetA,CysG,NirC,FruB-FruA,FbaB,MtlA,FbaA,PrpB,CyoD-CyoA-CyoB-CyoC,AdhE,Pgk,Lpd-GcvP-GcvH-GcvT,Eda,NirD-NirB,PfkA,FruK,ManZ-ManY-ManX,AcnB,Eno,TreB-Crr,AceF,PrpD,EIIMtl,Ppc,CyoE,Lpd,Glk,GpmM,MurP-Crr,SucA-SucB-Lpd,Mpl,PykF,GapA,MtlD,HypF,PrpC,PdeL,AceE,Edd,Epd,	42	ManZ-ManY-ManX,FruK,NirD-NirB,PfkA,Lpd-GcvP-GcvH-GcvT,Eda,Pgk,PrpB,FbaA,AdhE,FbaB,FruB-FruA,AceE-AceF-Lpd,CysG,NirC,MtlA,PrpE,Zwf,PtsG-Crr,TpiA,AceE,Edd,Epd,HypF,PrpC,Mpl,SucA-SucB-Lpd,MtlD,GapA,PykF,Glk,Lpd,CyoE,MurP-Crr,GpmM,EIIMtl,PrpD,Ppc,TreB-Crr,AceF,AcnB,Eno,	10	*re88,*re164,re165,*re140,*re75,*re101,re102,re103,re142,re143,re139,re144,re193,re189,re107,re131,re187,re125,re113,re114,re111,re184,re208,re123,re120,re118,re119,re156,re151,re152,re153,re154,re129,re155,re167,re168,re80,re128,re212,re216,re81,re83,re85,re171,re185,re217,re202,re191,re215,re61,re146,re147,re138,re148,re176,re178,re62,re63,re66,re194,re198,re133,re134,re135,re93,re65,re77,re76,re213,re218,re71,re70,re214,re67,re72,re196,re105,*re181,*re137,*re74,*re204,*re95,re96,re97,re98,re99,*	80	18	0.8
Cra_pos	17	AceK,CydA-CydB-CydX,AcnA,TreB-Crr,MurP-Crr,AceA,PoxB,AceB,BetT,PpsA,BetA,PtsG-Crr,BetB,Pck,CsgE-CsgG,AroP,Icd,	15	PtsG-Crr,BetB,Pck,Icd,PoxB,AceB,BetT,PpsA,BetA,TreB-Crr,MurP-Crr,AceA,AceK,CydA-CydB-CydX,AcnA,	8	*re39,re40,re41,re43,re46,*re51,re52,re54,re56,*re37,*re36,*re60,*re29,re30,*re35,*re25,re27,re81,re32,re33,re82,re83,re68,re69,re70,re72,re74,re65,re75,re77,*	27	10	0.6
CreB_neg	1	MalK-MalF-MalG-MalE,	0		3	*re8,*re6,*re7,*	3	3	0.0
CreB_pos	1	TalA,	0		1	*re5,*	1	0	0.0
CsgD_neg	2	PepD,TcyN-TcyL-TcyJ,	2	TcyN-TcyL-TcyJ,PepD,	8	*re34,re38,*re41,*re40,*re32,*re42,*re37,*re39,*re33,*	9	6	0.2
CsgD_pos	3	CsgE-CsgG,DgcC,WrbA,	0		5	*re29,*re20,*re28,*re24,*re30,*	5	1	0.0
CsiR_neg	4	LhgO,GabP,GabD,GabT,	4	LhgO,GabT,GabP,GabD,	1	*re10,re12,re13,re15,re8,*	5	1	1.0
CspA_pos	1	GyrA-GyrB,	0		1	*re5,*	1	0	0.0
CueR_neg	3	MoaD-MoaE,MoaC,MoaA,	3	MoaD-MoaE,MoaC,MoaA,	1	*re10,re13,re7,*	3	0	1.0
CueR_pos	2	CopA,CueO,	2	CopA,CueO,	1	*re4,re6,re7,re8,re9,*	5	1	1.0
CusR_pos	4	CyoE,CusC-CusB-CusF-CusA,CyoD-CyoA-CyoB-CyoC,YedX,	0		5	*re31,*re24,*re29,*re16,*re15,*	5	3	0.0
CynR_neg	0		0		0	*	0	0	-0.0
CynR_pos	3	CynT,CynX,CynS,	3	CynS,CynX,CynT,	1	*re5,re10,re7,re9,*	3	1	1.0
CysB_neg	3	SsuD,SsuE,SsuA-SsuC-SsuB,	2	SsuD,SsuE,	2	*re12,*re16,re17,re18,re19,re21,*	6	1	0.5
CysB_pos	14	TcyP,CysD-CysN,DgcZ,TauD,CysC,TcyN-TcyL-TcyJ,CysA-CysW-CysU-CysP,CysM,CysJ-CysI,CysH,CysK,TauA-TauC-TauB,CysJ,Sbp-CysW-CysU-CysA,	13	TcyP,CysD-CysN,DgcZ,TauD,TcyN-TcyL-TcyJ,CysC,CysA-CysW-CysU-CysP,CysM,CysJ-CysI,CysH,CysK,TauA-TauC-TauB,Sbp-CysW-CysU-CysA,	9	*re28,re37,re34,re39,re42,re46,re47,re48,re68,re51,re29,re74,re64,re60,re57,*re72,*re71,*re70,*re31,*re69,*re67,*re44,*re30,*	23	12	0.6
CytR_neg	10	DeoC,Tsx,DeoA,NupG,Udp,Cdd,NupC,DeoD,PpiA,DeoB,	8	DeoB,Cdd,DeoD,NupC,DeoA,NupG,Udp,DeoC,	3	*re48,*re45,*re15,re16,re20,re19,re22,re25,re29,re28,re23,re27,re30,re31,re33,re32,re43,re56,re53,re37,re55,re41,re35,re36,re38,re39,re40,re42,re46,*	27	11	0.7
DcuR_pos	4	DcuB,DctA,FrdA-FrdB-FrdC-FrdD,FumB,	4	DcuB,FrdA-FrdB-FrdC-FrdD,FumB,DctA,	3	*re11,*re12,re20,re13,re18,re14,re26,re19,re15,re31,re21,re32,*re16,*	13	10	0.7
