# From /Users/Daniela/Documents/CCG/data_sets_GUs/analysis/scripts/connectivity_from_gufiles_permissive_enx_v1.pl on Fri Nov 23 12:16:06 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/v22/connectivity/pathways//complete_gus/
GU name	Total enzymes	Enzymes	Total connected enzymes	Connected enzymes	Total components	Components	Total Enzymatic reactions	Total transport reactions	Connectivity
DENOVOPURINE2-PWY	19	PurH,Adk,GuaB,PurM,PurA,Ndk,PurT,NrdA-NrdB,Gmk,NrdE-NrdF,PurL,GuaA,PurF,PurK,PurD,PurE,PurB,NrdD,PurC,	19	PurF,PurK,GuaA,PurC,NrdD,PurE,PurB,PurD,Adk,GuaB,PurM,PurH,NrdE-NrdF,Gmk,PurL,Ndk,PurA,NrdA-NrdB,PurT,	2	*re102,re106,re107,re104,re91,re88,re89,re117,re70,re110,re108,re109,re103,re119,re90,re69,re99,re96,re73,re118,re97,re61,re57,re35,re37,re116,re43,re39,re41,re53,re51,re46,re64,re49,re48,re67,re66,re55,re59,re58,re71,re75,re92,re62,re72,re98,re74,*re44,*	44	0	0.9
DETOX1-PWY	6	AdeD,KatG,SodB,SodC,SodA,KatE,	6	KatG,AdeD,SodA,KatE,SodB,SodC,	2	*re12,re13,re15,re8,*re17,*	5	0	0.9
DTDPRHAMSYN-PWY	5	RfbA,RfbC,RfbB,RffH,RfbD,	5	RffH,RfbA,RfbC,RfbB,RfbD,	1	*re10,re8,re12,re14,*	4	0	1.0
ECASYN-PWY	9	WecC,WecB,RffH,RffC,RfbA,RffM,Rfe,RffT,RffG,	9	Rfe,RffG,RffT,RffM,RfbA,RffC,WecC,WecB,RffH,	1	*re11,re13,re17,re27,re15,re26,re24,re19,re22,*	8	0	1.0
ENTBACSYN-PWY	10	EntE,EntA,EntD,EntB-EntD-EntF-EntE,EntC,EntB,MenF,AcpT,EntF,AcpS,	10	EntA,EntD,EntB-EntD-EntF-EntE,EntE,EntF,AcpT,AcpS,EntC,EntB,MenF,	1	*re11,re34,re14,re21,re22,re17,re16,re27,re24,re23,re29,re30,re25,re26,re32,*	15	0	1.0
ENTNER-DOUDOROFF-PWY	2	Eda,Edd,	2	Edd,Eda,	1	*re4,re5,re6,re8,*	4	0	1.0
ETOH-ACETYLCOA-ANA-PWY	3	MhpF,AdhE,AdhP,	3	AdhP,MhpF,AdhE,	3	*re6,re9,*re5,*re8,*	4	0	0.6
FAO-PWY	7	FadB,FadA,FadI,FadK,FadD,FadE,FadJ,	7	FadJ,FadE,FadD,FadK,FadI,FadB,FadA,	1	*re10,re11,re12,re13,re14,re15,re16,re21,re22,re23,re24,re25,re33,re28,re29,re30,re31,re32,re34,re35,re52,re44,re51,re43,re49,re41,re48,re40,re57,re47,re39,re46,re38,re45,re37,re53,re9,re54,re55,re50,re42,*	41	4	1.0
FASYN-ELONG-PWY	10	FabA,KASI,FabI,FabG,EntB-EntD-EntF-EntE,FabZ,KASII,EntB,FabB,FabF,	10	FabF,FabB,EntB,KASII,FabZ,EntB-EntD-EntF-EntE,FabI,FabG,KASI,FabA,	2	*re10,re26,re28,re68,re11,re16,re17,re18,re15,re37,re61,re29,re36,re48,re49,re54,re56,re42,re57,re33,re20,re53,re52,re21,re32,re58,re50,re22,re31,re59,re51,re23,re30,re73,re43,re24,re27,re60,re47,re62,re38,re13,re45,re44,re12,re39,re63,re64,re34,re46,re14,re35,re65,re66,re67,re69,re71,re40,re85,*re76,re86,re78,re79,re80,re81,re82,re83,*	65	0	0.9
FASYN-INITIAL-PWY	11	FabD,FabF,FabB,EntB,KASII,FabH,AccC,EntB-EntD-EntF-EntE,KASI,AccA-AccD,KASIII,	11	FabB,FabF,FabD,AccC,FabH,KASII,EntB,AccA-AccD,KASI,EntB-EntD-EntF-EntE,KASIII,	2	*re47,re65,re49,re50,re51,re52,re53,re54,*re13,re16,re20,re22,re23,re24,re27,re28,re29,re30,re31,re32,re33,re34,re35,re36,re37,re38,re40,re42,re43,re56,re59,re60,re64,re63,re62,re61,re55,re58,re57,*	28	0	0.9
FERMENTATION-PWY	22	FdhF,HycD-HycC-HycF-HycG-HycB-HycE,AdhE,PflB,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,PykA,FumC,PykF,Mdh,AckA,AdhP,Ppc,TdcE,EutD,FumB,Pta,FumA,FrdA-FrdB-FrdC-FrdD,LdhA,AcnB,Icd,GltA,	22	FdhF,HycD-HycC-HycF-HycG-HycB-HycE,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,PykA,PflB,AdhE,PykF,FumC,AckA,Mdh,Ppc,AdhP,Pta,FumA,FrdA-FrdB-FrdC-FrdD,EutD,TdcE,FumB,AcnB,Icd,GltA,LdhA,	4	*re42,*re31,re32,re36,re38,re39,re46,re43,re82,re55,re57,re59,re53,re77,re92,re93,re94,re61,re48,re51,re95,re85,re84,re88,re64,re65,re66,re90,re89,re69,re91,re35,*re86,*re45,*	29	0	0.9
FUC-RHAMCAT-PWY	11	RhaD,AldA,FucA,FucK,FucO,RhaM,FucU,RhaB,RhaA,FucI,LldD,	11	FucU,RhaB,FucI,RhaA,LldD,FucA,AldA,RhaD,FucO,FucK,RhaM,	2	*re13,re14,re17,re20,re24,re26,re41,re33,re36,re37,re40,re34,re39,re16,re19,re22,re28,re31,*re29,*	18	0	0.9
FUCCAT-PWY	4	FucA,FucK,FucU,FucI,	4	FucK,FucA,FucI,FucU,	1	*re10,re13,re7,re6,re9,re12,re15,*	7	0	1.0
GALACT-GLUCUROCAT-PWY	8	UxaC,Eda,UxaB,UidA,UxaA,KdgK,UxuB,UxuA,	8	Eda,UxaC,UidA,UxaA,KdgK,UxuA,UxuB,UxaB,	1	*re10,re12,re25,re16,re14,re24,re28,re18,re20,re21,re22,re27,*	11	0	1.0
GALACTARDEG-PWY	5	GarL,GarD,GlxK,GarR,GarK,	5	GarL,GarD,GarK,GarR,GlxK,	1	*re10,re14,re9,re7,re12,*	5	0	1.0
GALACTCAT-PWY	3	DgoK,DgoA,DgoD,	3	DgoD,DgoA,DgoK,	1	*re5,re7,re9,*	3	0	1.0
GALACTITOLCAT-PWY	4	GatD,GatY-GatZ,PfkB,KbaY-KbaZ,	3	GatY-GatZ,PfkB,KbaY-KbaZ,	3	*re12,re9,re19,*re18,*re8,*	4	0	0.5
GALACTMETAB-PWY	5	GalE,GalM,GalU,GalT,GalK,	5	GalK,GalE,GalM,GalU,GalT,	1	*re11,re13,re9,re7,re15,*	5	0	1.0
GALACTUROCAT-PWY	5	UxaA,KdgK,UxaB,Eda,UxaC,	5	UxaC,Eda,UxaB,UxaA,KdgK,	1	*re11,re14,re7,re19,re9,re16,re17,re18,re13,*	8	0	1.0
GLCMANNANAUT-PWY	5	NagA,NanK,NanE,NagB,NanA,	5	NanE,NanK,NagA,NanA,NagB,	1	*re11,re16,re13,re14,re9,re7,*	6	0	1.0
GLNSYN-PWY	1	GlnA,	0		1	*re3,*	1	0	0.0
GLUAMCAT-PWY	2	NagB,NagA,	2	NagB,NagA,	1	*re4,re6,*	2	0	1.0
GLUCARDEG-PWY	5	GarL,GudD,GarK,GarR,GlxK,	5	GarK,GarR,GlxK,GudD,GarL,	1	*re10,re15,re9,re7,re12,re13,*	6	0	1.0
GLUCARGALACTSUPER-PWY	6	GarD,GudD,GarL,GarR,GlxK,GarK,	6	GarK,GlxK,GarR,GarL,GudD,GarD,	1	*re11,re13,re14,re18,re16,re8,re9,*	7	0	1.0
GLUCONEO-PWY	17	Pgi,GpmM,YggF,YbhA,FbaB,Fbp,PpsA,Eno,TpiA,FbaA,Mdh,MaeA,GapA,GlpX,Pgk,Pck,MaeB,	17	Pgk,MaeB,Pck,Eno,TpiA,FbaA,MaeA,GlpX,GapA,Mdh,PpsA,Pgi,YggF,GpmM,YbhA,FbaB,Fbp,	2	*re19,re21,re27,re28,re49,re31,re33,re35,re37,re40,re42,re46,re44,re52,re53,re51,re50,*re24,*	14	0	0.9
GLUCONSUPER-PWY	2	GntK,IdnK,	0		1	*re4,*	1	0	0.0
GLUCOSE1PMETAB-PWY	7	YbiV,YigL,Glk,YidA,Gcd,YihX,Pgm,	7	YihX,Pgm,Gcd,YidA,YigL,Glk,YbiV,	13	*re10,*re9,*re12,*re18,*re16,*re30,*re14,*re15,*re13,*re11,*re20,*re17,re25,re26,re27,re29,re32,*re19,*	18	0	0.4
GLUCUROCAT-PWY	6	UxaC,Eda,UidA,KdgK,UxuA,UxuB,	6	Eda,UxaC,UxuA,UxuB,KdgK,UidA,	1	*re10,re12,re14,re15,re16,re22,re8,re18,re23,re19,re21,*	9	0	1.0
GLUT-REDOX-PWY	4	GrxC,GrxA,GrxB,Gor,	3	GrxA,GrxB,GrxC,	2	*re12,re9,*re7,*	3	0	0.6
GLUTAMINDEG-PWY	6	GlsB,CarB-CarA,GuaA,GlsA,PyrG,AsnB,	6	GlsB,CarB-CarA,GuaA,GlsA,PyrG,AsnB,	1	*re14,re15,re16,re19,re20,re24,re23,re26,re27,re30,*	9	0	1.0
GLUTATHIONESYN-PWY	2	GshA,GshB,	2	GshA,GshB,	1	*re4,re6,*	2	0	1.0
GLUTDEG-PWY	2	AspA,AspC,	2	AspA,AspC,	1	*re10,re4,re5,re6,re7,re8,*	6	0	1.0
GLUTORN-PWY	7	ArgE,NAGS,ArgC,ArgA,ArgB,GabT,ArgD,	7	GabT,ArgD,ArgA,ArgC,ArgB,ArgE,NAGS,	1	*re11,re13,re15,re16,re18,re8,re20,*	7	0	1.0
GLUTSYN-PWY	0		0		0	*	0	0	-0.0
GLUTSYNIII-PWY	1	GdhA,	0		1	*re3,*	1	0	0.0
GLYCEROLMETAB-PWY	2	DhaK-DhaL-DhaM,GldA,	2	DhaK-DhaL-DhaM,GldA,	3	*re11,re12,re8,*re7,*re6,*	5	0	0.5
GLYCLEAV-PWY	6	Lpd-GcvP-GcvH-GcvT,Lpd,GcvT,SucA-SucB-Lpd,GcvP,AceE-AceF-Lpd,	6	Lpd,SucA-SucB-Lpd,GcvT,GcvP,AceE-AceF-Lpd,Lpd-GcvP-GcvH-GcvT,	3	*re6,*re12,re13,re14,re20,re16,re17,re18,re7,re21,re22,re26,re8,re9,*re10,*	14	0	0.8
GLYCOCAT-PWY	7	Glk,MalP,MalQ,MalZ,Pgm,GlgX,GlgP,	7	GlgP,GlgX,Pgm,MalZ,MalQ,MalP,Glk,	2	*re36,*re10,re11,re12,re16,re14,re24,re25,re21,re18,re19,re20,re22,re26,re27,re28,re29,re31,re32,re33,re35,re9,*	22	0	0.9
GLYCOGENSYNTH-PWY	4	Pgm,GlgA,GlgC,GlgB,	4	GlgA,Pgm,GlgB,GlgC,	1	*re10,re12,re13,re14,re6,re8,*	6	0	1.0
GLYCOL-GLYOXDEG-PWY	9	Gcl,FucO,GlcB,AldA,AceB,GarK,GlcD-GlcE-GlcF,GlxK,GlxR,	9	GarK,AceB,GlxK,GlcD-GlcE-GlcF,GlxR,FucO,Gcl,GlcB,AldA,	2	*re13,re15,re17,re20,re24,re25,re30,re32,*re29,re33,*	10	0	0.9
GLYCOLATEMET-PWY	5	GlxR,GlxK,GlcD-GlcE-GlcF,GarK,Gcl,	5	GarK,GlxK,GlcD-GlcE-GlcF,GlxR,Gcl,	1	*re12,re13,re9,re17,re19,*	5	0	1.0
GLYCOLYSIS	18	PfkA,Pgi,GpmM,YggF,FbaB,Fbp,YbhA,PykF,PpsA,PykA,PfkB,TpiA,Eno,FbaA,GapA,GlpX,GpmA,Pgk,	18	PfkA,Pgi,GpmM,YggF,YbhA,FbaB,Fbp,PykF,PpsA,PykA,PfkB,Eno,TpiA,FbaA,GpmA,GlpX,GapA,Pgk,	2	*re20,re23,re26,re28,re30,re32,re34,re35,re41,re38,re43,re47,re58,re55,re53,re54,re56,re57,re45,re39,*re50,*	19	0	0.9
GLYCOLYSIS-E-D	22	PykF,PykA,PpsA,Zwf,Pgi,PfkA,YbhA,Fbp,FbaB,YggF,Edd,GpmM,Pgk,Eno,Eda,TpiA,PfkB,Pgl,GpmA,GlpX,GapA,FbaA,	22	YggF,Edd,GpmM,YbhA,FbaB,Fbp,Zwf,Pgi,PfkA,PpsA,PykA,PykF,FbaA,GpmA,GapA,GlpX,Pgl,Eno,TpiA,Eda,PfkB,Pgk,	2	*re60,*re24,re25,re26,re30,re33,re36,re38,re40,re42,re44,re45,re51,re48,re53,re57,re68,re70,re28,re72,re65,re63,re64,re66,re71,re55,re49,*	25	0	1.0
GLYCOLYSIS-TCA-GLYOX-BYPASS	40	AceE-AceF-Lpd,Pgi,PfkA,PrpC,AceB,SucA,YggF,GpmM,Fbp,FbaB,YbhA,FumC,SucA-SucB-Lpd,SucD-SucC,PykF,SucB,PpsA,AcnA,PykA,Lpd,TpiA,Eno,PfkB,FbaA,AceA,GapA,GlpX,GpmA,Mdh,AceF,GltA,Pgk,AcnB,Icd,Lpd-GcvP-GcvH-GcvT,FumB,Mqo,GlcB,AceE,FumA,	40	FbaA,AceA,Mdh,GlpX,GapA,GpmA,PfkB,TpiA,Eno,Mqo,GlcB,FumB,Lpd-GcvP-GcvH-GcvT,AceE,FumA,AceF,AcnB,Icd,Pgk,GltA,GpmM,AceB,SucA,YggF,FbaB,Fbp,YbhA,AceE-AceF-Lpd,PfkA,PrpC,Pgi,PpsA,PykA,Lpd,AcnA,SucA-SucB-Lpd,SucD-SucC,FumC,PykF,SucB,	4	*re100,re102,re103,re109,re106,re111,re115,re147,re98,re96,re123,re121,re122,re124,re146,re91,re113,re126,re127,re128,re131,re130,re139,re140,re136,re141,re61,re63,re44,re144,re47,re143,re58,re64,re65,re72,re142,re49,re51,re86,re53,re55,re74,re145,re77,re76,re68,re69,re70,re88,re132,re94,re107,re79,*re135,*re137,*re118,*	51	0	0.9
GLYOXDEG-PWY	2	GlcD-GlcE-GlcF,GlcB,	2	GlcD-GlcE-GlcF,GlcB,	1	*re10,re6,re9,*	3	0	1.0
GLYOXYLATE-BYPASS	6	AcnA,AceB,GltA,AcnB,Mdh,AceA,	6	AceA,Mdh,GltA,AcnB,AceB,AcnA,	2	*re10,re12,re16,re17,re14,re21,re8,re20,*re19,*	7	0	0.9
GLYSYN-PWY	1	GlyA,	1	GlyA,	3	*re5,*re4,*re3,re6,re7,*	5	0	0.3
HCAMHPDEG-PWY	5	MhpB,HcaB,MhpA,HcaC-HcaD-HcaF-HcaE,MhpC,	5	MhpA,MhpB,HcaB,MhpC,HcaC-HcaD-HcaF-HcaE,	1	*re10,re11,re14,re13,re16,re17,re19,re23,re24,re20,*	10	0	1.0
HEME-BIOSYNTHESIS-II	4	HemH,HemE,HemG,HemF,	4	HemF,HemG,HemH,HemE,	1	*re11,re8,re13,re14,re6,re9,*	5	0	1.0
HEMESYN2-PWY	4	HemN,HemE,HemH,HemG,	4	HemG,HemN,HemH,HemE,	1	*re10,re12,re13,re14,re6,re8,*	5	0	1.0
HEXITOLDEGSUPER-PWY	23	GpmM,YggF,YbhA,Fbp,FbaB,PfkA,PpsA,PhoA,PykA,KbaY-KbaZ,PykF,GatY-GatZ,FbaA,GpmA,GlpX,GapA,PfkB,Eno,TpiA,SrlD,GatD,MtlD,Pgk,	22	SrlD,Pgk,MtlD,GapA,GlpX,GpmA,FbaA,GatY-GatZ,TpiA,Eno,PfkB,PykA,PhoA,PpsA,PykF,KbaY-KbaZ,Fbp,FbaB,YbhA,YggF,GpmM,PfkA,	38	*re94,*re116,*re95,*re115,*re96,*re38,*re81,*re68,*re120,*re107,*re77,*re102,*re78,re79,re80,*re75,*re76,*re85,*re104,re29,*re86,*re110,re111,*re72,*re74,*re91,*re92,*re97,*re109,*re114,*re71,*re112,*re89,*re87,re88,*re117,*re73,*re103,re27,re58,re54,re118,re32,re119,re50,re48,re113,re124,re122,re123,re125,re127,re43,re40,re63,re90,re46,re93,re52,re55,re61,re59,re126,re65,*re105,*re100,re101,re106,*re98,re99,*re82,re83,re84,*re108,*	72	0	0.4
HISTSYN-PWY	7	HisC,HisI,HisA,HisG,HisB,HisH-HisF,HisD,	7	HisC,HisI,HisA,HisG,HisB,HisH-HisF,HisD,	1	*re10,re11,re16,re13,re15,re19,re20,re21,re24,re26,re27,re29,*	12	0	1.0
HOMOSER-METSYN-PWY	6	MetB,MetC,MetA,MetH,MetE,MalY,	6	MetE,MalY,MetH,MetA,MetB,MetC,	1	*re10,re12,re18,re14,re15,re16,re8,re20,re21,re19,*	10	0	1.0
HOMOSER-THRESYN-PWY	2	ThrB,ThrC,	2	ThrC,ThrB,	2	*re4,re7,*re5,*	3	0	0.7
HOMOSERSYN-PWY	4	ThrA,Asd,LysC,MetL,	4	Asd,ThrA,MetL,LysC,	1	*re10,re8,re6,*	3	0	1.0
IDNCAT-PWY	3	IdnO,IdnD,IdnK,	3	IdnO,IdnD,IdnK,	1	*re5,re10,re7,re9,*	3	0	1.0
