#From /Users/Daniela/Documents/PhD/Codigos/2018-1/random_regulons.pl on Fri Jun  1 22:15:37 2018 using /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/bnumbers/general_regulons_bnum.txt
AccB	b0092//b1670//
CdaR	b0074//b0515//b0557//b1796//b2741//b0382//b3870//b4085//b2727//b1791//
CecR	b2704//b0074//b3700//b0447//b3724//
ChbR	b2990//b2995//b0475//b0685//b0485//b4311//
ComR	b2306//
CpxR	b1741//b3418//b3469//sroA//b3941//b3432//b2992//b0432//b3729//b1654//b0353//b0040//b3916//b4133//b1396//b3904//b2095//b2149//b2393//b3574//b4005//b3507//b1518//b0277//b3605//b4398//b3794//b3515//b1880//b3432//b1744//b3938//b1987//b2203//b1262//b3902//b1563//b3164//b2163//b4323//b1518//b1620//b1745//b0082//b3958//b0435//b2236//b0365//b3083//b3938//b3906//b3071//b3141//b3236//b1243//b4673//b3907//b2406//b2781//sroA//b4309//b2156//b4435//b2838//b2429//b1546//b2979//b0042//b4264//b2470//
Cra	b1735//b3846//b1513//b0464//b2662//b1040//b4194//b0584//b1275//b4592//b0595//b4032//b2421//b4014//b0514//b0384//b2666//b3327//b0827//b1578//b0806//b0904//b2710//b2838//b3186//b4036//b1891//b0033//b2149//b2487//cpxQ//b2903//b1288//b3516//b1130//b3724//b0331//b1594//b0931//b3213//b2684//b1487//b0708//b0067//b0123//b0570//b3846//b3521//b3011//b0756//b1518//b1621//b2726//b2243//b4506//b1302//b2821//b2687//b0338//b3904//b4416//b4460//b1388//b0368//b3186//b1852//b4118//b1322//b1442//b1926//b3566//b1518//b1062//b0891//b3688//b1285//b3359//b1859//b1480//
CreB	b2787//b1129//b1080//b1243//b1487//
CsgD	b3916//b2537//b3518//b2927//b1684//b2481//b3752//b1022//b2206//b1888//b4523//b1818//b3429//b3060//b3171//b0606//b4408//b3367//b4016//b1387//b1518//b0891//b1263//b1283//b2789//b1247//b0033//b3022//
CsiR	b0931//b3528//b0775//b3502//b4599//
CspA	b3904//b2903//
CueR	b2206//b1335//b2373//b4417//b2487//b0795//b1597//
CusR	b3904//b2732//b0873//b4086//b1388//b0799//b1040//b3166//b1024//b0750//b3268//b1184//
CynR	b1594//b2366//b0855//b2095//
CysB	b3060//b0093//b3728//b1507//b2370//b2662//b2659//b0226//b1513//b0167//b0439//b1902//b2942//b1940//b0034//b2710//b3223//b3612//b0237//b0862//b3418//b1623//b1819//b1039//b4239//b0799//b3741//b3722//b0886//b0894//b2824//b3115//
CytR	b2926//b1016//b2491//b4398//b0523//b0019//b0431//b4393//b0301//b1160//b3027//b2937//b2839//
Dan	b0854//b0070//b4396//b2838//
DcuR	b3441//b1944//b3702//b2826//b3415//b0335//b1519//b0623//b3923//
DeoR	b0936//b2722//b1860//b1042//b4071//b2198//
DhaR	b1252//b0450//b2077//b4026//
DicA	b0392//b4138//b2507//b0450//b1562//b0892//b2717//b1129//
DinJ-YafQ	b1594//b0864//b2150//
DnaA	b0934//b2800//b3093//b2423//b3568//b1923//b2852//b0507//b0887//b1937//b3966//b2841//
DpiA	b0073//b3923//b1388//b4026//b1519//b1780//b3214//b4599//b3748//b0654//b0044//
DsdC	b4323//b1073//b4159//
EbgR	b1261//b1654//
EnvR	b0335//b0880//
EnvY	b1914//b4197//
EvgA	b3093//b1407//b3450//b3481//b0033//b2660//b0428//b1879//b2167//b2231//b0344//b0698//b2728//b3785//b4105//b0273//b2717//b3061//b2278//
ExuR	b0886//b0676//b4323//b2732//b1704//b0335//b2203//b1576//b1440//
FabR	b3730//b1913//
FadR	b3330//b1407//b2539//b2309//b1947//b0179//b1244//b0392//b3140//b2582//b2994//b0378//b0586//b1879//b1654//b2344//b3115//b1285//b4355//b1263//b2235//b0523//b0697//
FeaR	b0794//b2307//
FhlA	b3925//b0996//sroA//b2943//b0698//b2990//b3368//b1165//b0116//b0597//b2242//b0033//b3222//b0385//b0475//b0896//b0447//b3792//b3076//b1263//b2755//b0093//b1323//b3583//b4197//b1092//b0606//b2758//b0343//b0795//
FlhDC	b4702//b0765//b2307//b4089//b3566//b4160//b3708//b0722//b3790//b0774//b1747//b0677//b3509//b0732//b0241//b1194//b1222//b1335//b0675//b3081//b0764//b2557//b1546//b0035//b2805//b2199//b0398//b0460//b1020//b4293//b0783//b4150//b2552//b2278//b3331//b4094//b0070//b0997//b0954//b2764//b1385//b1264//b4159//b0794//b0179//b2148//b0153//b2669//b4151//b3169//b1488//b3185//b3157//b0507//b2392//b0033//b2285//b0755//b4618//b2127//b1655//b0161//b3332//b2312//b4384//b3863//b4119//b2492//b0450//b4018//b1012//b3700//b2802//b0088//b1706//b1622//b1821//b1076//b1386//b3076//b0841//b4321//
FliZ	b3327//b0231//b3036//b4187//b2994//b2017//b0180//b1982//b2393//sroD//b1747//b1846//b2820//b1440//b4415//b1308//b4131//b2392//b3923//b4355//b4018//
FucR	b0683//b0514//b0853//b4400//b4033//b0397//b3508//
Fur	b0368//b1392//b0697//b0933//b0759//b1224//b3477//b2839//b1407//b2803//b4254//b3123//b2731//b2074//b1184//b1938//b1257//b0342//b1714//b3774//b3786//b1061//b3431//b0084//b4309//b2912//b1791//b1511//b1476//b2406//b0587//b2163//b2787//b1259//b0399//b1201//b3957//b1303//b2283//b3938//b0827//b3156//b3582//b3269//b0775//b1891//b0441//b2803//b1762//b0181//b1609//b1072//b2942//b1483//b0777//b1101//b3868//b1716//b0864//b2406//b2344//b2277//b0841//b2905//b0852//b1576//b0341//b4400//b0850//b4123//b2068//b3567//b4115//b3167//b0860//b1914//b0784//b1859//b2368//b4018//b1257//b0861//b4094//b0523//b4032//b4266//b0615//b2560//b0934//b3367//b3701//b2722//b4098//b1517//b0031//b2574//b3748//b3170//b2278//b2721//b2911//b0081//b2282//b0020//b0732//b0048//b0586//b4457//b4123//b1207//b2582//b3601//b3133//b0312//b1673//b4197//b2168//b1850//b1674//b3026//b2309//b1040//b2285//b2669//b1384//b2417//b1333//b3829//b4074//b4321//
GadE	b1321//b3773//b3453//b0951//b2470//b2481//b1378//b1947//b0048//b4239//b3941//b1623//b4097//b2787//b1576//b2417//b0765//b2199//b3966//b0587//b0827//b1712//b2203//b2079//b0060//b2756//b1131//b3666//b1923//
GadE-RcsB	b1901//b2724//b4452//b4287//b0887//b2200//b3429//b4120//b2841//
GadW	b2724//b0233//b1616//b3727//b2276//b1622//b2423//b1536//b2705//b1702//b1679//b1514//b0432//b0777//b0575//
GadX	b0602//b4288//b2489//b3500//b0592//b1260//b2729//b2423//b4290//b0757//b3723//b1037//b4085//sroD//b1593//b3607//b2825//b4396//b3013//b4104//b1112//b1062//b0677//b0685//b2707//b0331//b3513//b0891//b3357//
GalR	b1010//b3502//b3186//b0587//b0873//b2551//b2421//b2364//b1165//b2673//
GalS	b1563//b3450//b0447//b0040//b0995//b2980//molR_1//b1223//b2075//b0974//
GatR	b0451//b1817//b2912//b3742//b3167//b2783//
GcvA	b2208//b2662//b1518//b3729//b0654//
GlcC	b2808//b0296//b4237//b4138//b0460//b4074//b0397//
GlpR	b0063//b3185//b0759//b0860//b2558//b2213//b1003//b4662//b4006//
GlrR	b1857//b2573//b3214//b4198//b2559//
GntR	b3013//b0112//b0596//b1387//b1902//b0583//b3773//b2239//b3188//b1009//b3916//b2406//
GutM	b1440//b3325//b0042//b2732//b0970//b3709//b1904//
GutR	b3724//b3480//b1567//b2630//b0806//b1942//b2789//
HU	b3324//b0591//b3221//b0687//b1334//b4097//b3902//b0439//b3907//
HcaR	b0687//b1641//b1021//b0461//b0886//b2489//
HdfR	b2751//b2234//b1519//b2912//b2310//
HigA	b4006//b3558//
HigB-HigA	b1023//b0571//
HipAB	b0068//b3269//b2686//b1655//b0682//
HipB	b1821//b4705//b4074//b0311//b2808//b1512//
HyfR	b0041//b4321//b1819//b0781//b0871//b3417//b0504//b3429//b1719//b0311//b2752//b1890//
HypT	b0090//b0303//b3958//b0090//b3214//b4266//b0676//b0432//b3452//b1305//b2212//b4003//b3625//
IclR	b2236//b3329//b0564//b0980//
IdnR	b2379//b0613//b0082//b1620//b3164//b0516//b0350//
IlvY	b3013//b0377//
IscR	b2923//b0460//b0756//b3118//b0756//b0234//b4177//b2307//b1904//b2421//b0795//b4673//b2310//b4133//b1061//b3491//b0889//b0385//b1243//b3793//b3869//b3165//b2943//b0729//b2369//b2277//b3774//b1852//b3583//b2379//b4392//b3724//
KdgR	b3729//b3062//
KdpE	b0516//b2415//b1093//b3958//
LacI	b0485//b0082//b0678//
LeuO	b0094//b4151//b3271//b1907//b0951//b1797//b2379//b0085//b0784//b4321//b3171//b3741//b3327//b4392//b3565//b3501//b1440//b4099//b1264//b1508//
LexA	b3113//b2308//b1499//b4539//b0820//b0032//b2203//b0397//b2059//b2741//b4003//b0036//b2839//b3912//b1308//b2715//b0392//b0020//b4476//b2491//b0935//b4458//b0522//b4233//b1848//b3359//b2200//b3418//b3081//b3502//b0784//b1444//b0396//b2416//b3021//b4355//b1945//b3906//b4481//b2916//b1761//b1733//b3959//b4087//b2281//b4460//b0856//b0571//b0156//b0852//b1676//b1132//b3926//b3511//b0951//b3008//b0776//b4279//b0951//
LldR	b2507//b3503//b2149//
LrhA	b4139//b2531//b0590//b2980//
LsrR	b0722//b3190//b0390//b0095//b0512//b2731//b3094//b1015//b2364//
LysR	b1009//b0819//
MalI	b3113//b1037//b0089//
MalT	b1199//b1485//b2464//b1817//b3859//b3168//b4539//b2500//b4035//b1297//
MarA	b0970//b2423//b0044//b0757//b2282//b4254//b3501//b3082//b0069//b4196//b0396//b4079//b2068//b2107//b0485//b1015//b3125//b0237//b2243//b0343//b2821//b2709//b2706//b1518//b4098//b1011//b3503//b1878//b3070//b3027//b4264//b3568//b1166//b0504//b2937//b0958//b3477//b3083//
MarR	b1634//b3558//b0517//
MatA	b2709//b0604//b2240//b0430//b2570//b3912//b0514//b0293//
MazE	b1669//b1672//b4120//
MazE-MazF	b1892//b2724//b3332//
McbR	b2223//b4266//b4323//b2994//
MelR	b0443//b0604//b0954//
MetJ	b1620//b1634//b2407//b3005//b3565//b2702//b0853//b3170//b3957//b0570//b1093//b3666//b1728//b2427//b4523//
MetR	b2752//b4085//b4293//b3514//b2732//
MhpR	b0652//b1399//b3528//b2789//b2673//b3172//
Mlc	b0314//b4030//b3514//b1393//b1616//b2661//b0727//b2903//b3624//b1014//
MlrA	b1942//b0296//b4279//b3480//b0594//b4070//b1072//b3013//b4177//b1004//
MngR	b4153//b0311//b0112//
MntR	b1531//b3164//b3576//b3565//b1245//
ModE	b2537//b4074//b3073//b2760//b0517//b2601//b3741//b2092//b4291//b3414//b2017//b1256//b3332//b0945//b4471//b3916//b3449//b3357//b2423//b2764//b1728//b2802//b2702//b4484//b0809//b4365//b1322//b1878//b4399//b4476//b1846//b2529//b0564//b3171//b2490//b0933//b1946//b3452//b3186//b0335//b3774//b0086//b0447//b3789//b1474//b3431//
MprA	efeU_2//b3013//sroD//b1499//b4118//b0776//
MqsA	b3118//b1655//b4075//b1513//b0573//b2727//b1641//b4292//
MraZ	b2840//b2310//b1297//b1276//b2423//b2107//b1594//b0460//b3141//b1796//b0652//b4075//b0597//b4613//b1713//b2852//b0684//
MtlR	b0584//b1728//b2341//
MurR	b3491//b0513//b4471//
Nac	b1617//b3325//b3437//b1014//b4093//b2818//b3707//b2841//b3926//b4254//b1926//b1649//b0977//b0996//b1327//b0037//b4698//b3236//b0849//b1608//b0403//
NadR	b0781//b1579//b2537//b0019//
NagC	b1514//b0232//b2500//b0431//b2201//b0756//b1732//b1671//b3709//b3368//b2616//b2107//b2729//b3403//b1277//b4177//b1718//b2727//b0733//b1112//b4431//b3751//b0894//b4457//b1014//b0082//b2995//b3922//b0351//b1902//b2074//b1022//b0588//b0775//b0575//b1729//b2213//
NanR	b2240//b1683//b3481//b0060//b3417//b3724//b4075//b3132//b1434//b3131//b3061//
NarL	b2107//b3503//b1304//b4153//b3521//b1826//b3727//b2601//b1941//b2222//b4131//b1393//b0756//b1485//b4087//b1620//b0732//b0762//b0517//b0880//b3061//b1397//b1221//b2923//b4392//b3564//b0614//b2485//b2707//molR_1//b1782//b1888//b1493//b0880//b0880//b3432//b2710//b4280//b4043//b1430//b0590//b0118//b1617//b3790//b3605//b2722//b4260//b2311//b4309//b2341//b2758//b3207//b0237//b3743//b1513//b4264//b1564//b4511//b2236//b1564//b0509//b1384//b0851//b2531//b2153//b1480//b4054//b1136//b2291//b3721//b4187//b2316//b2205//b2570//b3357//b3331//b2481//b1913//b2802//b0809//b4058//b1275//b2728//b0388//b0441//b0330//b4289//b1530//b0044//b2977//b1890//b1905//b4079//b4525//b2893//b3134//b4059//b1590//b2106//b2199//b0034//b1781//b2224//b3613//b2805//b1655//b3481//b2659//b1020//b2091//b0273//b4002//b2486//b0622//b2781//b3139//b2713//b1070//b2722//b4439//b1641//b4242//b2841//
NarP	b3237//b3428//b1484//b1483//b0237//b0034//b2281//b2491//b2687//b2800//b1070//b2698//b1924//b2153//b3066//b0853//b2243//b1305//b1246//b1821//b1391//b1805//b1858//b3794//b2203//b2841//b4240//b1488//b2414//b1780//b1303//b2279//b0557//b1410//b1656//b4457//b1326//b2283//b2838//b2703//b3171//b2239//b0112//b3599//b0864//b0384//b1617//b4445//b2697//b2760//
NemR	b0903//b1440//b2724//
NhaR	b4383//b3922//b2804//b3912//b4015//b0602//b0484//
NikR	b2369//b0792//b3334//b2557//b2528//b2697//
NimR	b4267//b0294//
NorR	b2702//b3829//b3966//
NrdR	b4240//b3784//b2762//b4026//b4044//b3958//b4193//b1826//b3577//
NsrR	b4265//b0353//b1303//b1671//b2202//b3256//b0507//b4123//b0903//b1007//b0035//b1302//b0431//b4399//b4070//b0435//b3926//b1608//b3688//b2285//b3927//b3169//b2730//b1036//b0197//b1182//b1391//b2697//b4279//b0793//b0996//b0679//b0240//b1938//b1987//b1578//b0072//b3062//b4260//b4384//b0460//b4089//b2671//b1905//b4312//b0676//b2212//b3601//b0312//b2937//b4577//b1651//b4260//b1287//b3511//b1905//b1682//b3831//b3324//b0075//b3188//b4435//b1519//b2808//b2669//b0156//b1480//b4086//b0995//b3730//b3500//b4471//b3479//b3792//b0574//b2764//b3578//b3222//b1080//b2068//b2368//b3927//b1198//
NtrC	b4475//b2852//b0954//b1950//b0894//b1877//b3558//b1729//b2764//b0156//b4417//b3501//b1949//b1681//b3599//b0853//b2153//b2163//b3157//b1288//b1748//b1183//b1707//b2600//b0513//b1080//b2819//b0784//b0032//b1907//b0331//b1256//b3061//b0698//b1440//b1569//b2805//b1226//b2605//b4383//b1130//b2684//b4592//b0595//b4074//b3038//b2732//b3567//b1183//
OmpR	b3709//b4637//b1275//b1022//b3021//b2203//b0571//b3581//b0232//b1535//b1132//b2905//b0590//b2149//b2235//b4471//b2805//b2206//b3958//b0596//b4451//
OxyR	b2009//b0570//b2724//b1071//b1136//b0675//b2061//b4089//b4035//b0895//b2762//b0435//b1513//b2541//b4376//b3013//b2311//b1954//b2029//b4150//b4098//b4119//b2750//b4086//b2826//b3514//b0585//b4460//b0997//b4393//b1041//b0019//b1564//b1262//
PaaX	b1389//b4312//b1484//b0397//b2717//b4567//b2371//b1335//b3613//b0207//b4237//b3183//b3156//b3645//
PdeL	b3327//
PdhR	b1905//b0733//b2313//b1022//b0675//b1905//sroA//b3967//b3911//b0378//b3334//b1591//b1672//b2923//b2079//b1481//b0578//b0604//b1741//b3744//b3923//b0620//b1073//b0894//b3067//b1092//b4313//b0311//b2196//b2282//b0431//b0341//b0933//b3942//b1259//b0335//b2697//b1736//b0575//b2427//b0954//
PepA	b3221//b2782//b0674//
PgrR	b1575//b0034//b2741//b2061//b3428//b2508//b3256//b1938//
PhoB	b1591//b2374//b1277//b2711//b2729//b0397//b2372//b4242//b3831//b2943//b3325//b1475//b3919//b2707//b0031//b1618//b3601//b1321//b1817//b1434//b3113//b3114//b4085//b2388//b1516//b1943//b0978//b4444//b0811//b1246//b0336//b0676//b4240//b0950//b4290//b4119//b0827//b1023//b1334//b1850//b2553//b0676//b3060//b0063//b4481//b3942//b4241//b0221//b2552//b4124//b1684//b2483//b1790//b1949//b1857//b0687//b1532//b0154//b0162//b0698//
PhoP	b4254//b4026//b3126//b0935//b0553//b2913//b0977//b1298//b2200//b0461//b4105//b0221//b4086//b4355//b3428//b0234//b3426//b3011//b3417//b0463//b0799//b2163//b2213//b2758//b3125//b1201//b0337//b2079//b3334//b4264//b3925//efeU_2//b0809//b1945//b1442//b3845//b3680//b1308//b2713//b2341//b0511//b3223//b2559//b0431//b1198//b1384//b1902//b0447//b0925//b1988//b0460//b1397//b1860//b2414//b1020//b1275//
PrpR	b2286//b4192//b0315//b3026//b3491//
PspF	b0462//b4702//b1410//b2465//cpxQ//b3451//b4249//
PurR	b0040//b1641//b1508//b4506//b4291//b4416//b2927//b0655//b3902//b4288//b4383//b3680//b1608//b2194//b2826//b2199//b0864//b0303//b0063//b0688//b0150//b0093//b0032//b3506//b3942//b2702//b2485//b0806//b4309//b0082//b2212//
PutA	b4484//b3070//
PuuR	b0430//b1113//b0114//b3612//b3569//b3774//b1848//
QseB	b3123//b1891//b0871//b3749//
RbsR	b1743//b4015//b0378//b4268//b1515//b2429//b0929//b3906//b0378//
RcdA	b0225//b4014//b3601//b3357//b1430//b1012//b3905//b3566//b2000//
RclR	b1302//b1021//b3708//
RcnR	b2687//b3450//b1846//
RcsAB	b0091//b1222//b1379//b2205//b3063//b2489//b1244//b0654//b3860//b0996//b1941//b1547//b2783//b4670//b1283//b3919//
RcsB	b2711//b3513//b0504//b3500//b1587//b2093//b3481//b0428//b0338//b4099//b1782//b4075//b2414//b3012//b1982//b4324//b2754//b2287//b3117//b2195//b1024//b4290//b4322//b1004//b2824//
RcsB-BglJ	b3094//b0338//b0020//b2659//b0069//b1567//b1498//b0036//b0873//b3223//b2077//b1500//b1241//b3956//b3037//b3184//
RelB	b3926//b3726//b4417//
RelB-RelE	b2528//b3741//b0675//
RhaR	b4613//b1887//
RhaS	b1440//b0936//b1846//b1519//b2222//b4042//
Rob	b1938//b0974//b0311//b1397//b3141//b4123//b1684//b3751//phnE_2//b1902//b2551//b1945//b4090//b4115//b3509//b3708//b3624//b4290//b2240//b0950//b4451//b0036//b0311//b2943//b2212//b2234//
RstA	b2684//b1501//b4192//b0181//b1112//b2631//b3516//b3067//b2288//b2616//
RtcR	b0777//b0979//
RutR	b2784//b2789//b1579//b2107//b2752//b3126//b2782//b1858//b0368//b4238//b0652//b3057//b2312//b1093//b1579//b1442//b2279//
SdiA	b0775//b0734//b1781//b0590//b3166//
SgrR	b3750//b4044//b1905//b0233//b2709//b0315//b1392//b2558//b4028//
SlyA	b4670//
SoxR	b3329//b2538//b2365//
SoxS	b2289//b4197//b0934//b1227//b3025//b3512//b3091//b3966//b3744//b2741//b4016//b3568//b2699//b1072//b1265//b3518//b2344//b2281//b0179//b1712//b2425//b1617//b0334//b2852//b2309//b4090//b1288//b0303//b1129//b3430//b1300//b2167//b0447//b2724//b3212//b3224//b1950//b0384//b0781//b0698//
StpA	b4019//b0794//b3956//b0349//b0073//b0353//b3500//
SutR	b3752//b1078//b3172//b3793//b1535//
TdcA	b2208//b3126//cpxQ//b1681//b3237//b1641//b1790//
TdcR	b0090//b0557//b1923//b0750//b0392//b3011//b2063//
TorR	b2424//b4438//b3451//b2826//b3579//b1623//b3924//b1276//b4187//b3036//b2997//b4095//
TreR	b2483//b3418//
TrpR	b0861//b4443//b1748//b2487//b3813//b2095//b3911//b0588//b2704//b0675//b3959//b1890//
TyrR	b0853//b3500//b0067//b1043//b2721//b4050//b0398//b0775//b0365//b1623//b1093//b3076//
UhpA	b1501//
UidR	b3067//b0342//b2574//b3326//
UlaR	b0462//b3410//b0082//b1651//b1015//b0336//b1384//
UvrY	b4076//b1810//b1940//b3580//b0096//
UxuR	b1715//b0860//b3919//b1304//b3115//b2316//b2149//b4039//b4439//
XapR	b2195//b0764//
XylR	b2674//b2487//b0293//b0880//b0839//b0152//b1182//
YdeO	b1136//b4028//b0889//b0681//b0221//b1400//b1784//b3131//b0037//b3601//b4150//b0020//b0383//b1387//b1303//b1013//b3139//b3331//b3131//b0553//b4321//
YedW	b1925//b0451//b0721//b3709//b0751//b3124//b3576//b0441//b0088//b0757//b3408//b1567//
YefM	b1650//b4577//
YefM-YoeB	b4400//b0036//
YehT	b4119//
YeiL	b0074//
YiaJ	b2823//b1323//b3514//b0350//b1617//b1907//b2718//b4237//b0399//b3579//
YjjQ	b0588//b2616//b0334//b3908//b1851//b2212//b3096//b1131//b3415//b0294//
YpdB	b2781//
YqhC	b0854//b1440//
YqjI	b1914//b4265//
ZntR	b0350//
ZraR	b1394//b3008//b3502//
Zur	b0557//b2912//b2148//b1163//b0934//b1987//
