# From /Users/Daniela/Documents/CCG/data_sets_GUs/analysis/scripts/connectivity_from_gufiles_permissive_enx_v1.pl on Mon May 14 12:39:26 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/connectivity/pathways/GUs_SRs/
GU name	Total enzymes	Enzymes	Total connected enzymes	Connected enzymes	Total components	Components	Total Enzymatic reactions	Total transport reactions	Connectivity
AMMASSIM-PWY	1	GlnA,	0		1	*re5,*	1	0	0.0
ARABCAT-PWY	3	AraB,AraA,AraD,	3	AraB,AraA,AraD,	1	*re5,re9,re7,*	3	0	1.0
ARG+POLYAMINE-SYN	23	ArgD,ArgF,CadA,GabT,LdcC,AdiA,ArgB,ArgI,NAGS,SpeC,ArgA,ArgC,SpeA,ArgE,CarB-CarA,SpeF,SpeE,ArgG,SpeD-SpeD,SpeB,AstC,ArgH,LDC2,	23	ArgD,ArgF,CadA,GabT,LdcC,AdiA,ArgB,ArgI,NAGS,SpeC,ArgA,ArgC,SpeA,ArgE,CarB-CarA,SpeF,SpeE,ArgG,SpeD-SpeD,SpeB,AstC,ArgH,LDC2,	1	*re24,re27,re29,re33,re35,re36,re38,re70,re71,re46,re42,re44,re50,re51,re52,re55,re58,re60,re62,re63,re65,re67,re69,*	21	0	1.0
ARGDEG-PWY	12	GabD,PuuC,PatA,PuuE,PatD,PuuB,GabT,AdiA,PuuA,PuuD,Sad,SpeB,	12	GabD,PuuC,PuuE,PatA,PatD,PuuB,GabT,AdiA,PuuA,PuuD,Sad,SpeB,	2	*re14,re17,re19,re21,re25,re23,re38,re37,re29,re27,re30,re36,re34,*re16,*	13	0	0.9
ARGSYN-PWY	12	ArgD,ArgF,GabT,ArgB,ArgI,NAGS,ArgA,ArgC,ArgE,CarB-CarA,ArgG,ArgH,	12	ArgD,ArgF,GabT,ArgB,ArgI,NAGS,ArgA,ArgC,ArgE,CarB-CarA,ArgG,ArgH,	1	*re14,re16,re18,re22,re23,re24,re27,re30,re32,re34,re35,re37,re39,*	13	0	1.0
ARO-PWY	11	AroA,AroC,AroB,YdiB,AroL,AroD,AroH,AroG,AroE,AroF,AroK,	11	AroA,AroC,AroB,YdiB,AroL,AroD,AroH,AroG,AroE,AroF,AroK,	1	*re13,re15,re21,re19,re23,re26,re28,re30,re31,*	9	0	1.0
ASPARAGINE-BIOSYNTHESIS	1	AsnB,	1	AsnB,	1	*re3,re4,re5,*	3	0	1.0
ASPARAGINE-DEG1-PWY	5	AnsI,AsnII,AnsB,AnsA,IaaA-IaaA,	5	AnsI,AsnII,AnsB,AnsA,IaaA-IaaA,	1	*re11,re5,*	2	0	1.0
ASPARAGINESYN-PWY	2	AsnA,AsnB,	2	AsnA,AsnB,	1	*re4,re5,re6,*	3	0	1.0
ASPARTATESYN-PWY	1	AspC,	1	AspC,	1	*re3,re4,re5,re6,re7,*	5	0	1.0
ASPASN-PWY	9	AnsI,AsnA,AspA,AsnII,AnsB,AspC,AsnB,AnsA,IaaA-IaaA,	9	AnsI,AsnA,AspA,AsnII,AnsB,AspC,AsnB,AnsA,IaaA-IaaA,	1	*re11,re12,re13,re14,re15,re17,re18,re19,re22,re28,re9,*	11	0	1.0
AST-PWY	5	AstA,AstE,AstD,AstC,AstB,	5	AstA,AstE,AstD,AstC,AstB,	1	*re11,re12,re16,re14,re9,re7,*	6	0	1.0
BETSYN-PWY	2	BetA,BetB,	2	BetA,BetB,	1	*re4,re6,*	2	0	1.0
BGALACT-PWY	1	LacZ,	1	LacZ,	1	*re3,re4,*	2	0	1.0
BIOTIN-BIOSYNTHESIS-PWY	12	BioH,EntB-EntD-EntF-EntE,BioB,FabZ,FabG,FabB,BioF,EntB,BioD,BioA,BioC,FabI,	12	BioH,EntB-EntD-EntF-EntE,BioB,FabZ,FabG,FabB,BioF,EntB,BioD,BioA,BioC,FabI,	3	*re90,re103,re92,re93,re94,re97,re96,re95,re98,*re15,re39,re50,re73,re19,re18,re20,re21,re22,re23,re24,re25,re26,re27,re28,re29,re30,re100,re31,re77,re102,re84,re82,re79,re36,re43,re53,re55,re47,re60,re41,re64,re70,re75,re99,re80,re86,re34,re33,re54,re63,re42,re56,re65,re46,re59,re68,re45,re58,re67,re44,re57,re66,re38,re51,re71,re72,re52,re37,re101,re40,re49,re74,re35,re61,re69,*re16,*	71	0	0.9
BRANCHED-CHAIN-AA-SYN-PWY	14	TdcB,TyrB,IlvD,LeuA,IlvB-IlvN,IlvC,IlvA,IlvE,BCAT,IlvO-IlvO-IlvM,IlvI-IlvH,LeuC-LeuD,DmlA,LeuB,	14	TdcB,TyrB,IlvD,LeuA,IlvB-IlvN,IlvC,IlvA,IlvE,BCAT,IlvO-IlvO-IlvM,IlvI-IlvH,LeuC-LeuD,DmlA,LeuB,	4	*re56,*re18,re31,re32,re28,re35,re38,re23,re24,re25,re26,re39,re36,re43,re48,re20,re47,re42,re60,re59,re57,*re21,*re44,*	21	0	0.8
BSUBPOLYAMSYN-PWY	2	SpeE,SpeD-SpeD,	2	SpeE,SpeD-SpeD,	1	*re4,re5,re8,*	3	0	1.0
CARNMET-PWY	4	CaiB,CaiA,CaiC,CaiD,	4	CaiA,CaiB,CaiC,CaiD,	1	*re10,re12,re8,re6,*	4	0	1.0
COA-PWY	3	CoaE,Dfp,CoaD,	3	CoaE,Dfp,CoaD,	1	*re10,re5,re7,re9,*	4	0	1.0
COBALSYN-PWY	5	CobC,BtuR,CobT,CobS,CobU,	5	CobC,BtuR,CobT,CobS,CobU,	1	*re10,re16,re18,re15,re13,re12,re8,re7,*	8	0	1.0
COLANSYN-PWY	10	GalU,Pgm,GalE,Fcl,CpsB,Pgi,Ugd,Gmd,ManA,CpsG,	10	GalU,Pgm,GalE,Fcl,CpsB,Pgi,Ugd,Gmd,ManA,CpsG,	1	*re12,re14,re22,re20,re18,re16,re26,re24,re27,re28,re30,re32,*	12	0	1.0
COMPLETE-ARO-PWY	23	TrpA,AroA,TrpB,AroC,TyrB,TrpC,TyrA,AroB,YdiB,PheA,AspC,TrpE-TrpD,AroL,AroD,TrpD,TrpA-TrpB,IlvE,AroH,AroG,BCAT,AroE,AroF,AroK,	23	TrpA,AroA,TrpB,AroC,TyrB,TrpC,TyrA,AroB,YdiB,AspC,PheA,AroL,TrpE-TrpD,AroD,TrpD,TrpA-TrpB,IlvE,AroH,AroG,AroE,BCAT,AroF,AroK,	1	*re23,re25,re31,re29,re47,re49,re44,re43,re52,re53,re54,re71,re57,re58,re59,re60,re63,re64,re66,re67,re68,re73,re70,re33,re36,re38,re40,re41,*	28	0	1.0
CYANCAT-PWY	2	CynS,CynT,	2	CynS,CynT,	1	*re4,re6,re7,*	2	0	1.0
CYSTSYN-PWY	3	CysK,CysE,CysM,	3	CysK,CysE,CysM,	1	*re5,re8,re9,*	3	0	1.0
DAPLYSINESYN-PWY	10	ArgD,SerC,LysA,DapF,DapD,DapB,Asd,LysC,DapA,DapE,	10	ArgD,SerC,LysA,DapF,DapD,DapB,Asd,LysC,DapA,DapE,	1	*re12,re14,re16,re19,re18,re21,re22,re24,re32,re26,re28,re30,*	12	0	1.0
DARABCATK12-PWY	4	FucI,FucK,FucA,AldA,	4	FucI,FucK,FucA,AldA,	1	*re10,re13,re12,re16,re9,re6,re15,re7,*	8	0	1.0
DENOVOPURINE2-PWY	19	PurA,NrdA-NrdB,GuaB,PurD,NrdE-NrdF,PurT,PurH,PurB,Gmk,Adk,PurF,PurK,PurC,GuaA,PurE,PurM,NrdD,PurL,Ndk,	19	PurA,GuaB,NrdA-NrdB,PurD,NrdE-NrdF,PurT,PurH,PurB,Gmk,Adk,PurF,PurK,PurC,PurE,GuaA,PurM,NrdD,PurL,Ndk,	2	*re100,re109,re106,re102,re85,re82,re83,re117,re84,re86,re103,re107,re104,re61,re57,re35,re37,re116,re43,re39,re41,re53,re51,re46,re64,re49,re48,re67,re66,re55,re59,re58,re69,re91,re62,re90,re92,re93,re97,re108,re110,re96,re118,re99,re98,re119,re101,*re44,*	44	0	0.9
DETOX1-PWY	6	AdeD,KatG,SodC,KatE,SodB,SodA,	6	AdeD,KatG,SodC,KatE,SodB,SodA,	2	*re12,re13,re15,re8,*re17,*	5	0	0.9
DTDPRHAMSYN-PWY	6	RfbD,RfbB,RfbA,RfbC,RffH,RfbC-RfbD,	6	RfbD,RfbB,RfbA,RfbC,RffH,RfbC-RfbD,	1	*re10,re13,re15,re8,re9,*	5	0	1.0
ECASYN-PWY	10	Rfe,RffG,RffA,WecB,WecC,RfbA,RffC,RffH,RffM,RffT,	10	Rfe,RffG,RffA,WecB,WecC,RfbA,RffC,RffH,RffM,RffT,	1	*re12,re14,re18,re20,re25,re22,re16,re29,re27,*	9	0	1.0
ENTBACSYN-PWY	10	EntB-EntD-EntF-EntE,AcpS,EntA,EntF,EntD,AcpT,EntB,EntE,MenF,EntC,	10	EntB-EntD-EntF-EntE,AcpS,EntA,EntF,EntD,AcpT,EntB,EntE,MenF,EntC,	1	*re11,re32,re14,re21,re22,re23,re17,re16,re28,re25,re24,re26,re27,*	13	0	1.0
ENTNER-DOUDOROFF-PWY	2	Edd,Eda,	2	Edd,Eda,	1	*re4,re5,re6,re8,*	4	0	1.0
ETOH-ACETYLCOA-ANA-PWY	3	AdhE,AdhP,MhpF,	3	AdhE,AdhP,MhpF,	3	*re6,re9,*re5,*re8,*	4	0	0.6
FAO-PWY	7	FadA,FadB,FadI,FadD,FadK,FadE,FadJ,	7	FadA,FadB,FadI,FadD,FadK,FadE,FadJ,	1	*re10,re15,re18,re20,re21,re24,re22,re23,re9,re25,re27,re28,*	12	0	1.0
FASYN-ELONG-PWY	8	EntB-EntD-EntF-EntE,FabZ,FabG,FabB,FabA,EntB,FabF,FabI,	8	EntB-EntD-EntF-EntE,FabZ,FabG,FabB,FabA,EntB,FabF,FabI,	2	*re73,re84,re75,re76,re77,re80,re79,re78,re81,*re10,re26,re27,re68,re11,re16,re17,re18,re13,re37,re61,re29,re36,re43,re49,re54,re56,re42,re57,re33,re20,re53,re52,re21,re32,re58,re50,re22,re31,re59,re51,re23,re30,re71,re48,re24,re28,re60,re45,re62,re38,re14,re46,re47,re15,re39,re63,re64,re34,re44,re12,re35,re65,re66,re67,re69,re40,re83,*	65	0	0.9
FASYN-INITIAL-PWY	9	FabH,EntB-EntD-EntF-EntE,FabD,FabB,AccC,EntB,AccA-AccD,FabF,AccD-AccA-AccC-AccB,	9	FabH,EntB-EntD-EntF-EntE,FabD,FabB,AccC,EntB,AccA-AccD,FabF,AccD-AccA-AccC-AccB,	2	*re44,re63,re46,re47,re48,re51,re50,re49,re52,*re13,re16,re18,re21,re23,re24,re25,re27,re28,re29,re30,re31,re32,re33,re34,re35,re36,re37,re38,re40,re41,re54,re57,re58,re62,re61,re60,re59,re53,re56,re55,*	29	0	0.9
FERMENTATION-PWY	22	PflB,FumC,AdhE,AcnB,Mdh,FdhF,AdhP,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,Ppc,AckA,EutD,Icd,PykF,FrdA-FrdB-FrdC-FrdD,LdhA,TdcE,FumA,GltA,HycD-HycC-HycF-HycG-HycB-HycE,Pta,PykA,FumB,	22	PflB,FumC,AdhE,AcnB,Mdh,FdhF,AdhP,FdhF-HycE-HycB-HycG-HycF-HycC-HycD,Ppc,AckA,EutD,Icd,PykF,FrdA-FrdB-FrdC-FrdD,LdhA,TdcE,FumA,HycD-HycC-HycF-HycG-HycB-HycE,GltA,Pta,PykA,FumB,	4	*re86,*re45,*re31,re32,re36,re38,re39,re46,re43,re82,re55,re57,re59,re53,re77,re92,re93,re94,re61,re48,re51,re95,re85,re84,re88,re64,re65,re66,re90,re89,re69,re91,re35,*re42,*	29	0	0.9
FUC-RHAMCAT-PWY	11	FucI,FucK,LldD,FucU,FucO,RhaB,RhaM,FucA,RhaD,AldA,RhaA,	11	FucI,FucK,FucU,LldD,FucO,RhaB,RhaM,FucA,RhaD,AldA,RhaA,	2	*re29,*re13,re14,re17,re20,re24,re26,re40,re34,re36,re39,re33,re38,re16,re19,re22,re28,re31,*	17	0	0.9
FUCCAT-PWY	4	FucI,FucK,FucU,FucA,	4	FucI,FucK,FucU,FucA,	1	*re10,re13,re7,re6,re9,re12,re15,*	7	0	1.0
GALACT-GLUCUROCAT-PWY	8	UxaC,UxaA,KdgK,UidA,UxaB,UxuA,UxuB,Eda,	8	UxaC,UxaA,KdgK,UidA,UxaB,UxuA,UxuB,Eda,	1	*re10,re12,re25,re16,re14,re24,re28,re18,re21,re20,re22,re27,*	11	0	1.0
GALACTARDEG-PWY	5	GlxK,GarR,GarL,GarD,GarK,	5	GlxK,GarR,GarL,GarD,GarK,	1	*re10,re14,re9,re7,re12,*	5	0	1.0
GALACTCAT-PWY	3	DgoD,DgoA,DgoK,	3	DgoD,DgoA,DgoK,	1	*re5,re7,re9,*	3	0	1.0
GALACTITOLCAT-PWY	4	GatY-GatZ,GatD,KbaY-KbaZ,PfkB,	4	GatY-GatZ,GatD,KbaY-KbaZ,PfkB,	2	*re12,re9,re19,re18,*re8,*	4	0	0.8
GALACTMETAB-PWY	5	GalU,GalE,GalM,GalK,GalT,	5	GalU,GalE,GalM,GalK,GalT,	1	*re11,re13,re9,re7,re15,*	5	0	1.0
GALACTUROCAT-PWY	5	UxaC,UxaA,KdgK,UxaB,Eda,	5	UxaC,UxaA,KdgK,UxaB,Eda,	1	*re11,re14,re7,re19,re9,re17,re16,re18,re13,*	8	0	1.0
GLCMANNANAUT-PWY	5	NanE,NagB,NanA,NanK,NagA,	5	NanE,NagB,NanA,NanK,NagA,	1	*re11,re16,re13,re14,re9,re7,*	6	0	1.0
GLNSYN-PWY	1	GlnA,	0		1	*re3,*	1	0	0.0
GLUAMCAT-PWY	2	NagB,NagA,	2	NagB,NagA,	1	*re4,re6,*	2	0	1.0
GLUCARDEG-PWY	5	GlxK,GarR,GudD,GarL,GarK,	5	GlxK,GarR,GudD,GarL,GarK,	1	*re10,re15,re9,re7,re13,re12,*	6	0	1.0
GLUCARGALACTSUPER-PWY	6	GlxK,GarR,GudD,GarL,GarD,GarK,	6	GlxK,GarR,GudD,GarL,GarD,GarK,	1	*re11,re13,re14,re18,re16,re9,re8,*	7	0	1.0
GLUCONEO-PWY	17	Pck,YggF,TpiA,FbaA,Mdh,Pgk,GpmM,FbaB,Eno,Pgi,MaeB,GapA,Fbp,GlpX,PpsA,YbhA,MaeA,	17	Pck,YggF,TpiA,FbaA,Mdh,Pgk,GpmM,FbaB,Eno,Pgi,MaeB,GapA,Fbp,GlpX,PpsA,YbhA,MaeA,	2	*re19,re21,re27,re28,re49,re31,re33,re35,re37,re40,re42,re46,re44,re52,re53,re51,re50,*re24,*	14	0	0.9
GLUCONSUPER-PWY	2	GntK,IdnK,	0		1	*re4,*	1	0	0.0
GLUCOSE1PMETAB-PWY	7	Pgm,YidA,Glk,Gcd,YigL,YihX,YbiV,	7	Pgm,YidA,Glk,Gcd,YigL,YihX,YbiV,	7	*re15,*re12,*re14,*re9,*re10,re20,re21,re22,re24,re26,*re11,*re13,*	12	0	0.5
GLUCUROCAT-PWY	6	UxaC,KdgK,UidA,UxuA,UxuB,Eda,	6	UxaC,KdgK,UidA,UxuA,UxuB,Eda,	1	*re10,re12,re15,re14,re16,re22,re8,re18,re23,re19,re21,*	9	0	1.0
GLUT-REDOX-PWY	1	Gor,	0		1	*re7,*	1	0	0.0
GLUTAMINDEG-PWY	6	YbaS,AsnB,CarB-CarA,YneH,PyrG,GuaA,	6	YbaS,AsnB,CarB-CarA,YneH,PyrG,GuaA,	1	*re14,re15,re16,re20,re19,re23,re24,re27,re26,re30,*	9	0	1.0
GLUTATHIONESYN-PWY	2	GshA,GshB,	2	GshA,GshB,	1	*re4,re6,*	2	0	1.0
GLUTDEG-PWY	2	AspA,AspC,	2	AspA,AspC,	1	*re10,re4,re5,re6,re7,re8,*	6	0	1.0
GLUTORN-PWY	7	ArgD,GabT,ArgB,NAGS,ArgA,ArgC,ArgE,	7	ArgD,GabT,ArgB,NAGS,ArgA,ArgC,ArgE,	1	*re11,re13,re15,re16,re18,re8,re20,*	7	0	1.0
GLUTSYN-PWY	0		0		0	*	0	0	-0.0
GLUTSYNIII-PWY	1	GdhA,	0		1	*re3,*	1	0	0.0
GLYCEROLMETAB-PWY	2	DhaM-DhaK-DhaL,GldA,	2	DhaM-DhaK-DhaL,GldA,	3	*re7,*re6,*re11,re8,*	4	0	0.5
GLYCLEAV-PWY	6	AceE-AceF-Lpd,SucA-SucB-Lpd,GcvP,Lpd,Lpd-GcvP-GcvH-GcvT,GcvT,	6	AceE-AceF-Lpd,SucA-SucB-Lpd,GcvP,Lpd,Lpd-GcvP-GcvH-GcvT,GcvT,	2	*re6,*re11,re12,re13,re19,re15,re16,re17,re7,re20,re21,re25,re8,re9,*	13	0	0.9
GLYCOCAT-PWY	7	Pgm,MalQ,MalZ,Glk,MalP,GlgX,GlgP,	7	Pgm,MalQ,MalZ,Glk,MalP,GlgP,GlgX,	1	*re10,re11,re12,re16,re14,re24,re25,re21,re18,re19,re20,re22,re26,re27,re28,re29,re31,re32,re33,re35,re9,*	21	0	1.0
GLYCOGENSYNTH-PWY	4	Pgm,GlgA,GlgB,GlgC,	4	Pgm,GlgA,GlgB,GlgC,	1	*re10,re12,re13,re14,re6,re8,*	6	0	1.0
GLYCOL-GLYOXDEG-PWY	9	GlxK,Gcl,FucO,GlcD-GlcE-GlcF,AceB,GarK,GlcB,AldA,GlxR,	9	GlxK,Gcl,FucO,GlcD-GlcE-GlcF,AceB,GarK,GlcB,AldA,GlxR,	2	*re29,re32,*re13,re15,re17,re20,re24,re28,re31,*	9	0	0.9
GLYCOLATEMET-PWY	5	GlxK,Gcl,GlcD-GlcE-GlcF,GarK,GlxR,	5	GlxK,Gcl,GlcD-GlcE-GlcF,GarK,GlxR,	1	*re12,re9,re16,re18,*	4	0	1.0
GLYCOLYSIS	18	GpmA,YggF,TpiA,FbaA,Pgk,GpmM,FbaB,PfkA,Eno,Pgi,GapA,Fbp,GlpX,PykF,YbhA,PpsA,PfkB,PykA,	18	GpmA,YggF,TpiA,FbaA,Pgk,GpmM,FbaB,PfkA,Eno,Pgi,GapA,Fbp,GlpX,PykF,PpsA,YbhA,PfkB,PykA,	2	*re50,*re20,re23,re26,re28,re30,re32,re34,re35,re41,re38,re43,re47,re58,re55,re53,re54,re56,re57,re45,re39,*	19	0	0.9
GLYCOLYSIS-E-D	22	GpmA,YggF,TpiA,FbaA,Edd,Pgk,Zwf,GpmM,FbaB,PfkA,Eno,Pgl,Pgi,GapA,Fbp,GlpX,PykF,YbhA,PpsA,PfkB,PykA,Eda,	22	GpmA,YggF,TpiA,FbaA,Edd,Pgk,Zwf,GpmM,FbaB,PfkA,Eno,Pgl,Pgi,GapA,Fbp,GlpX,PykF,PpsA,YbhA,PfkB,PykA,Eda,	2	*re60,*re24,re25,re26,re30,re33,re36,re38,re40,re42,re44,re45,re51,re48,re53,re57,re68,re70,re28,re72,re65,re63,re64,re66,re71,re55,re49,*	25	0	1.0
GLYCOLYSIS-TCA-GLYOX-BYPASS	40	GpmA,YggF,FumC,AcnA,TpiA,FbaA,AceE-AceF-Lpd,AcnB,SucD-SucC,SucA-SucB-Lpd,Mdh,Pgk,SucB,PrpC,GpmM,Lpd-GcvP-GcvH-GcvT,Lpd,FbaB,Eno,PfkA,AceF,Icd,Pgi,GapA,SucA,Fbp,GlpX,PykF,AceB,Mqo,AceA,YbhA,PpsA,FumA,GlcB,GltA,AceE,PfkB,PykA,FumB,	40	GpmA,YggF,FumC,AcnA,TpiA,FbaA,AceE-AceF-Lpd,AcnB,SucD-SucC,SucA-SucB-Lpd,Mdh,SucB,Pgk,PrpC,GpmM,Lpd,Lpd-GcvP-GcvH-GcvT,FbaB,Eno,PfkA,AceF,Icd,Pgi,SucA,GapA,Fbp,GlpX,PykF,AceB,Mqo,AceA,PpsA,YbhA,FumA,GlcB,GltA,AceE,PfkB,PykA,FumB,	3	*re118,*re135,*re100,re102,re103,re109,re106,re111,re115,re146,re98,re96,re123,re121,re122,re124,re145,re91,re113,re126,re127,re128,re131,re130,re138,re139,re136,re140,re61,re63,re44,re143,re47,re142,re58,re64,re65,re72,re141,re49,re51,re86,re53,re55,re74,re144,re77,re76,re68,re69,re70,re88,re132,re94,re107,re79,*	50	0	1.0
GLYOXDEG-PWY	2	GlcD-GlcE-GlcF,GlcB,	2	GlcD-GlcE-GlcF,GlcB,	1	*re6,re9,*	2	0	1.0
GLYOXYLATE-BYPASS	6	AcnA,AcnB,Mdh,AceB,AceA,GltA,	6	AcnA,AcnB,Mdh,AceB,AceA,GltA,	2	*re19,*re10,re12,re16,re17,re14,re21,re8,re20,*	7	0	0.9
GLYSYN-PWY	1	GlyA,	1	GlyA,	3	*re5,*re3,re6,re7,*re4,*	5	0	0.3
HCAMHPDEG-PWY	5	MhpB,MhpA,HcaB,MhpC,HcaC-HcaD-HcaF-HcaE,	5	MhpB,MhpA,HcaB,MhpC,HcaC-HcaD-HcaF-HcaE,	1	*re10,re11,re13,re14,re16,re17,re20,re24,re23,re19,*	10	0	1.0
HEME-BIOSYNTHESIS-II	4	HemH,HemG,HemF,HemE,	4	HemH,HemG,HemF,HemE,	1	*re11,re8,re13,re14,re6,re9,*	5	0	1.0
HEMESYN2-PWY	4	HemH,HemN,HemG,HemE,	4	HemH,HemN,HemG,HemE,	1	*re10,re12,re13,re14,re6,re8,*	5	0	1.0
HEXITOLDEGSUPER-PWY	23	GpmA,YggF,TpiA,FbaA,SrlD,PhoA,Pgk,GpmM,GatY-GatZ,FbaB,PfkA,Eno,GapA,Fbp,GlpX,PykF,GatD,YbhA,PpsA,MtlD,KbaY-KbaZ,PfkB,PykA,	23	GpmA,YggF,TpiA,FbaA,SrlD,PhoA,Pgk,GpmM,GatY-GatZ,FbaB,PfkA,Eno,GapA,Fbp,GlpX,PykF,GatD,YbhA,PpsA,MtlD,KbaY-KbaZ,PfkB,PykA,	26	*re89,*re91,re92,re93,*re84,*re83,*re102,*re78,*re100,*re99,*re81,*re94,*re86,*re72,*re87,re88,*re101,*re98,*re77,*re90,*re79,re80,*re95,re96,re97,*re73,*re105,re106,re107,re108,re111,re46,re43,re40,re63,re85,re82,re48,re50,re32,re52,re54,re55,re61,re58,re109,re27,re65,re59,re110,re29,re38,*re71,*re74,re75,*re76,*re68,*re103,*	55	0	0.5
HISTSYN-PWY	7	HisB,HisA,HisG,HisH-HisF,HisC,HisI,HisD,	7	HisB,HisA,HisG,HisH-HisF,HisC,HisI,HisD,	1	*re10,re11,re16,re13,re15,re19,re22,re24,re25,re27,*	10	0	1.0
HOMOSER-METSYN-PWY	6	MetB,MetA,MetE,MalY,MetC,MetH,	6	MetB,MetA,MetE,MalY,MetC,MetH,	1	*re10,re12,re18,re14,re15,re16,re8,re19,*	8	0	1.0
HOMOSER-THRESYN-PWY	2	ThrC,ThrB,	2	ThrC,ThrB,	2	*re4,re7,*re5,*	3	0	0.7
HOMOSERSYN-PWY	4	Asd,LysC,ThrA,MetL,	4	Asd,LysC,ThrA,MetL,	1	*re10,re8,re6,*	3	0	1.0
IDNCAT-PWY	3	IdnD,IdnK,IdnO,	3	IdnD,IdnK,IdnO,	1	*re5,re10,re7,re9,*	3	0	1.0
ILEUSYN-PWY	8	IlvD,IlvB-IlvN,IlvC,IlvA,IlvE,BCAT,IlvO-IlvO-IlvM,IlvI-IlvH,	8	IlvD,IlvB-IlvN,IlvC,IlvA,IlvE,BCAT,IlvO-IlvO-IlvM,IlvI-IlvH,	2	*re22,*re11,re15,re14,re16,re12,re21,re26,re25,re20,re36,re17,re35,re34,*	12	0	0.9
KDO-LIPASYN-PWY	4	EntB-EntD-EntF-EntE,LpxM,EntB,LpxL,	4	EntB-EntD-EntF-EntE,LpxM,EntB,LpxL,	2	*re12,re21,re14,re15,re16,re19,re18,re17,re20,*re6,re8,re9,*	11	0	0.8
