"Names"	"RegulonSize"	"SpearmanCorrelationMean"	"SpearmanCorrelationMedian"
"ArcA_CRP_Cra_Fis"	1	1	1
"ArcA_CRP_Cra_IHF_IclR"	3	0.595781316767096	0.573056198692415
"ArcA_CRP_DcuR"	1	1	1
"ArcA_CRP_DcuR_DpiA_FNR_NarL"	2	0.345835936816813	0.345835936816813
"ArcA_CRP_DcuR_FNR_Fis_Fur_NarL"	1	1	1
"ArcA_CRP_DnaA_FNR"	1	1	1
"ArcA_CRP_DpiA_FNR_NarL"	6	0.387196341336209	0.379140999116045
"ArcA_CRP_DpiA_FlhDC"	1	1	1
"ArcA_CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_PhoP_YdeO"	1	1	1
"ArcA_CRP_FNR"	1	1	1
"ArcA_CRP_FNR_Fis_FlhDC_GlpR"	3	0.62385724476563	0.620898103256437
"ArcA_CRP_FNR_Fis_Fur_PdhR"	1	1	1
"ArcA_CRP_FNR_Fis_IHF_NarL"	1	1	1
"ArcA_CRP_FNR_Fur"	4	0.803899647250156	0.805256161298993
"ArcA_CRP_FNR_Fur_IHF"	4	0.80878560473173	0.821812582727245
"ArcA_CRP_FNR_Fur_IHF_MarA_Rob_SoxS"	1	1	1
"ArcA_CRP_FNR_Fur_MarA_Rob_SoxR_SoxS"	1	1	1
"ArcA_CRP_FNR_IHF_NarL"	1	1	1
"ArcA_CRP_FNR_NarL"	1	1	1
"ArcA_CRP_FadR"	1	1	1
"ArcA_CRP_FadR_HipB"	1	1	1
"ArcA_CRP_FadR_OmpR_PhoP"	1	1	1
"ArcA_CRP_Fis_Mlc_SoxS"	1	1	1
"ArcA_CRP_Fis_XylR"	1	1	1
"ArcA_CRP_Fur_GadX_MqsA"	1	1	1
"ArcA_CRP_GatR"	6	0.676846035058753	0.680367902870003
"ArcA_CRP_GlpR"	1	1	1
"ArcA_CRP_IHF"	1	1	1
"ArcA_CRP_PuuR"	5	0.438034887795563	0.425766532169953
"ArcA_CRP_RhaS"	1	1	1
"ArcA_CRP_TreR"	2	0.677471296344311	0.677471296344311
"ArcA_CadC_GadE-RcsB_GadX_H-NS_Lrp"	2	0.500750650195676	0.500750650195676
"ArcA_Cra"	1	1	1
"ArcA_Cra_FNR_H-NS_HypT"	2	0.774933440701007	0.774933440701007
"ArcA_CysB_FNR"	1	1	1
"ArcA_FNR"	14	0.407088087864811	0.572541832424212
"ArcA_FNR_Fis_Fur_IHF_NsrR_PdhR"	1	1	1
"ArcA_FNR_Fis_IHF_NarL"	13	0.598364274286374	0.616323413171665
"ArcA_FNR_Fur_IHF"	1	1	1
"ArcA_FNR_IHF"	3	0.487256715451307	0.45908287361614
"ArcA_FNR_IHF_NarL"	2	0.425361099753331	0.425361099753331
"ArcA_FNR_NarL"	4	0.287674111583311	0.20233030542422
"ArcA_FNR_PhoP"	1	1	1
"ArcA_FNR_PuuR"	2	0.43031521622124	0.43031521622124
"ArcA_FadR"	3	0.469915524142802	0.464208712150599
"ArcA_FadR_Fis"	2	0.620725832019316	0.620725832019316
"ArcA_Fur_Lrp_ModE"	5	0.622128185267679	0.639455816309076
"ArcA_GlcC_IHF_PdhR"	6	0.478285581377927	0.474453865954823
"ArcA_LexA"	2	0.176084076020121	0.176084076020121
"ArcA_LldR"	3	0.609355344428282	0.599548263704284
"ArcA_NarL"	8	0.466902386969915	0.447848257994943
"ArcA_NtrC_PhoP_RutR"	7	0.251371677674613	0.248182768466598
"ArgP"	3	0.317642814230302	0.349248081244644
"ArgP_CRP_DnaA_Fis_H-NS_NrdR"	3	0.54612973156844	0.567343974268627
"ArgP_CRP_FNR_Fur_Nac"	1	1	1
"ArgP_DnaA"	3	0.416077973617792	0.400364666900814
"ArgP_Lrp"	2	0.0295767677635792	0.0295767677635792
"ArgP_LysR"	1	1	1
"ArgP_PhoB"	1	1	1
"ArgR"	14	0.236933849540704	0.190609414781736
"ArgR_CRP"	1	1	1
"ArgR_CRP_Fis"	7	0.449984704164057	0.435759470096519
"ArgR_Fis_IHF_PepA_PurR_RutR"	2	0.697852972473122	0.697852972473122
"ArgR_H-NS_NtrC"	4	0.487453800420997	0.489888733213033
"ArgR_NtrC"	5	0.559055113260551	0.540098820094315
"ArgR_PhoP"	1	1	1
"ArsR"	3	0.225303563794983	0.176339198047336
"AscG"	1	1	1
"AscG_CRP"	3	0.0650128936236398	0.0354691722411172
"AscG_CRP_PhoB_PrpR"	1	1	1
"AsnC"	1	1	1
"AsnC_MraZ_Nac"	1	1	1
"AsnC_Nac"	2	0.167744418999937	0.167744418999937
"AtoC_IHF"	4	0.268424497807519	0.27023262248327
"BaeR_CpxR"	7	0.150874605904452	0.162480658768174
"BaeR_CpxR_EvgA"	1	1	1
"BasR"	1	1	1
"BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA"	4	0.600045423747205	0.608799324606916
"BasR_CpxR_PdhR"	2	0.620273491933522	0.620273491933522
"BasR_Fis"	1	1	1
"BasR_H-NS_IHF_NagC_NanR"	1	1	1
"BasR_MarA_PutA"	1	1	1
"BasR_PhoP"	1	1	1
"BasR_QseB"	2	0.35797328135628	0.35797328135628
"BirA"	5	0.511666559900828	0.514336899112241
"BluR"	4	0.5543551912826	0.56854247364051
"BolA"	2	0.208911035958259	0.208911035958259
"CRP"	66	0.154065165027837	0.119940347138311
"CRP_CaiF_FNR"	4	0.327636309756228	0.317201116163598
"CRP_ChbR_NagC"	6	0.205436057298039	0.203278653829294
"CRP_ComR"	1	1	1
"CRP_CpxR_CytR"	1	1	1
"CRP_CpxR_CytR_DnaA_IHF"	1	1	1
"CRP_CpxR_EnvY_Fur_IHF_OmpR_PhoB_RstA"	1	1	1
"CRP_CpxR_GlrR_IHF_NtrC_RcsB"	4	0.388606492988318	0.373178867111538
"CRP_Cra"	6	0.177515766702317	0.0898909979158998
"CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP"	4	0.31720187417726	0.335201750225533
"CRP_Cra_FNR_PdhR"	1	1	1
"CRP_Cra_Fis"	1	1	1
"CRP_Cra_Fis_GlcC"	1	1	1
"CRP_Cra_Fis_MtlR"	3	0.404898771772783	0.437731669960754
"CRP_Cra_Mlc_NagC"	6	0.402770471953836	0.298403722847807
"CRP_Cra_PrpR"	4	0.471971761188059	0.449814411337574
"CRP_CreB_Fis_MalT"	3	0.641149769534696	0.642137294628626
"CRP_CsiR_H-NS_Lrp"	2	0.655136817515116	0.655136817515116
"CRP_CsiR_H-NS_Lrp_Nac"	3	0.591514306611256	0.551478617287056
"CRP_CspA_Fis"	1	1	1
"CRP_CytR"	3	0.077561117029523	0.101527257404884
"CRP_CytR_DeoR"	2	0.310015545645384	0.310015545645384
"CRP_CytR_DeoR_Fis_ModE"	4	0.494959382864148	0.509451486396123
"CRP_CytR_Nac"	1	1	1
"CRP_CytR_NsrR"	1	1	1
"CRP_DcuR_FNR_NarL"	1	1	1
"CRP_DinJ-YafQ"	1	1	1
"CRP_DnaA_Fis_PurR"	2	0.670607662165889	0.670607662165889
"CRP_DpiA_ExuR"	1	1	1
"CRP_DsdC"	2	0.395863116805484	0.395863116805484
"CRP_EbgR"	2	0.351696853984997	0.351696853984997
"CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO"	2	0.639570234162975	0.639570234162975
"CRP_ExuR"	1	1	1
"CRP_ExuR_FNR"	2	0.548643772309538	0.548643772309538
"CRP_ExuR_OxyR_UxuR"	2	0.565801660385313	0.565801660385313
"CRP_ExuR_UxuR"	1	1	1
"CRP_FNR"	1	1	1
"CRP_FNR_FhlA_HyfR"	12	0.181017312384017	0.173562218656598
"CRP_FNR_Fis"	3	0.241540716847054	0.059882779044627
"CRP_FNR_Fis_GlpR_IHF"	2	0.653928006643949	0.653928006643949
"CRP_FNR_Fis_H-NS_SlyA"	1	1	1
"CRP_FNR_GcvA_Lrp_PurR"	3	0.737789072785844	0.719577235590972
"CRP_FNR_H-NS_NarL"	1	1	1
"CRP_FNR_IHF_TdcA_TdcR"	7	0.386756374330085	0.391432634673683
"CRP_FNR_NarL"	3	0.241267482461495	0.266131811828924
"CRP_FeaR_NsrR"	1	1	1
"CRP_Fis"	5	0.0930008296796663	0.0428860764812296
"CRP_Fis_FlhDC_GalR_GalS"	2	0.689233208743715	0.689233208743715
"CRP_Fis_FliZ_IHF_Lrp"	1	1	1
"CRP_Fis_H-NS_HipAB_HipB_MazE_MazE-MazF"	2	0.525043818240343	0.525043818240343
"CRP_Fis_H-NS_LeuO_RcsB-BglJ_StpA"	3	0.267639002638495	0.274799480693191
"CRP_Fis_IHF"	5	0.36026469180318	0.251818157746171
"CRP_Fis_NanR"	5	0.377360699378428	0.38033195902311
"CRP_Fis_NtrC"	3	0.528589425282185	0.48414279310037
"CRP_Fis_XylR"	3	0.515465214102021	0.527633684725024
"CRP_FlhDC_GalR_GalS"	1	1	1
"CRP_FucR"	7	0.298753453719486	0.306719577561179
"CRP_Fur"	9	0.526124478901462	0.524837537449851
"CRP_Fur_HypT_PdhR"	5	0.485272051225896	0.480339951152642
"CRP_Fur_OxyR_SoxS"	1	1	1
"CRP_GalR_GalS"	1	1	1
"CRP_GalR_GalS_H-NS_HU"	4	0.427574879694499	0.460505818235429
"CRP_GalR_GalS_NagC"	1	1	1
"CRP_GlpR"	3	0.485408184619818	0.42270859348243
"CRP_GntR"	2	0.126343253128194	0.126343253128194
"CRP_GntR_IdnR"	7	0.183474250233488	0.0779515492574643
"CRP_GntR_IscR"	1	1	1
"CRP_GutM_GutR_H-NS"	7	0.476901606074765	0.482989547177749
"CRP_H-NS"	1	1	1
"CRP_H-NS_HipAB_HipB_NtrC"	1	1	1
"CRP_H-NS_LacI"	3	0.449122195724389	0.446950464150116
"CRP_H-NS_LeuO"	7	0.310400542302953	0.325740982068337
"CRP_H-NS_MqsA"	1	1	1
"CRP_IHF"	4	0.0928191989157379	0.043752029537295
"CRP_IHF_MprA_OmpR"	1	1	1
"CRP_IHF_NsrR"	1	1	1
"CRP_IHF_PaaX"	12	0.304257305623444	0.29318315600111
"CRP_IHF_UlaR"	6	0.301131800036953	0.304282848660318
"CRP_IHF_YiaJ"	10	0.259693577446702	0.268720965449836
"CRP_LexA"	1	1	1
"CRP_Lrp"	4	0.318507510224685	0.1937928821934
"CRP_Lrp_Mlc"	1	1	1
"CRP_Lrp_Nac"	1	1	1
"CRP_LsrR"	9	0.392736364665565	0.39634106574232
"CRP_MalI"	3	0.219271161347517	0.166842986073231
"CRP_MalT"	3	0.739423300747415	0.763956025796476
"CRP_MalT_PhoP"	1	1	1
"CRP_MelR"	3	0.357088237086787	0.293545110597403
"CRP_MetJ"	1	1	1
"CRP_MhpR"	6	0.284722099672521	0.271142840453146
"CRP_Mlc"	2	0.305357742303446	0.305357742303446
"CRP_ModE"	3	0.503259541338102	0.496566390394298
"CRP_MurR"	2	0.417506709011635	0.417506709011635
"CRP_Nac_NsrR_PhoB"	1	1	1
"CRP_NadR"	1	1	1
"CRP_NagC"	6	0.0825413763587175	0.0422043178204003
"CRP_NagC_NanR"	3	0.361699929021417	0.341292669891537
"CRP_NagC_PhoP"	1	1	1
"CRP_OxyR"	1	1	1
"CRP_OxyR_UxuR"	1	1	1
"CRP_PhoB"	6	0.289082960639435	0.324918113459782
"CRP_PhoP"	3	0.66494351901315	0.641965204045314
"CRP_PutA"	1	1	1
"CRP_RbsR"	6	0.4595343175891	0.484390345337789
"CRP_RhaR_RhaS"	2	0.361706901723111	0.361706901723111
"CRP_RhaS"	3	0.358834527309107	0.316359362737663
"CRP_Rob"	1	1	1
"CRP_TorR"	3	0.553978001288524	0.578171773865314
"CRP_UhpA_UvrY"	1	1	1
"CRP_UidR_UxuR"	3	0.300436549600397	0.281564878364345
"CRP_YehT"	1	1	1
"CRP_ZraR"	2	0.324343060295605	0.324343060295605
"CadC_FNR_H-NS_LeuO_MlrA"	1	1	1
"Cbl_CysB"	4	0.389224047547094	0.375531125269931
"Cbl_CysB_FNR_IHF"	5	0.227742009019788	0.248762318044136
"CdaR"	5	0.309599254821066	0.322614249209439
"CdaR_FNR_Fur_H-NS"	4	0.371151818221032	0.376721562742256
"CecR"	5	0.341188753652191	0.349561988385073
"CpxR"	29	0.104020458737944	0.0735715507497811
"CpxR_CsgD_FliZ"	3	0.298879703788289	0.23981711432975
"CpxR_CysB"	1	1	1
"CpxR_EnvY_IHF_Lrp_OmpR_YjjQ"	1	1	1
"CpxR_GadE"	4	0.360566790732807	0.396702743480705
"CpxR_H-NS"	1	1	1
"CpxR_NsrR"	1	1	1
"CpxR_TyrR"	1	1	1
"Cra"	15	0.159736827293292	0.14405356787888
"Cra_FNR_Fis_Lrp_NarL"	1	1	1
"Cra_FNR_Fur_MarA_Rob_SoxS"	1	1	1
"Cra_FhlA_FlhDC"	1	1	1
"Cra_GntR_KdgR"	1	1	1
"Cra_GntR_KdgR_PhoB"	1	1	1
"Cra_MarA_SoxS"	1	1	1
"Cra_PdeL"	1	1	1
"Cra_SgrR"	2	0.0562869859121579	0.0562869859121579
"Cra_TyrR"	1	1	1
"CreB"	1	1	1
"CreB_NagC"	1	1	1
"CsgD"	9	0.151502270381118	0.110192120753161
"CsgD_CysB_FlhDC_H-NS_MatA_NsrR_SutR"	1	1	1
"CsgD_FlhDC"	9	0.477485446961698	0.475236711352366
"CsgD_FlhDC_H-NS_MatA_NsrR_SutR"	2	0.66270632129727	0.66270632129727
"CspA_Fis_GadX_H-NS"	1	1	1
"CueR"	2	0.388001606304872	0.388001606304872
"CueR_FNR_ModE"	5	0.528969980224747	0.54224288089589
"CusR_PhoB_YedW"	7	0.249893370088369	0.264782902359906
"CynR"	4	0.236389948579525	0.231437354437589
"CysB"	10	0.210429909882709	0.0620761911582514
"CysB_H-NS"	5	0.534051089704069	0.535668437186116
"CysB_HypT_IHF"	1	1	1
"CysB_IHF"	2	0.765581959033764	0.765581959033764
"CysB_NtrC"	1	1	1
"CysB_PhoP"	1	1	1
"Dan"	4	0.194939289614307	0.19794760268333
"DcuR_FNR_NarL"	4	0.685957113436013	0.6925307318923
"DhaR"	4	0.390992011155478	0.373724989155869
"DicA"	8	0.152479446896495	0.142226270252377
"DinJ-YafQ_LexA"	2	0.416630343154485	0.416630343154485
"DnaA"	2	0.203539971680227	0.203539971680227
"DpiA_H-NS"	1	1	1
"DsdC_NsrR"	1	1	1
"EvgA"	6	0.29376873859342	0.317101626701238
"EvgA_FNR"	2	0.289380214198102	0.289380214198102
"EvgA_H-NS"	2	0.420136909687955	0.420136909687955
"EvgA_H-NS_NagC_NarL_NarP_PhoP_RcsB_UvrY"	1	1	1
"EvgA_H-NS_PhoP_RcsB_YdeO"	1	1	1
"EvgA_PhoP_RcsB_YdeO"	1	1	1
"ExuR_UxuR"	2	0.138059733799586	0.138059733799586
"FNR"	26	0.132421097134056	0.0789630227821786
"FNR_FhlA_IHF_NsrR"	5	0.417558889744637	0.404022834460513
"FNR_FhlA_NarL_NarP"	1	1	1
"FNR_Fis_FlhDC_IHF_NarL_NarP_NsrR"	7	0.358643229375408	0.354278868889024
"FNR_Fis_IHF_ModE_NarL"	3	0.523718070339121	0.508210857292678
"FNR_Fis_IHF_NarL"	1	1	1
"FNR_Fis_IHF_NarL_RstA"	4	0.516553657074108	0.517648143255855
"FNR_FlhDC"	1	1	1
"FNR_FlhDC_IscR_ModE_NarL_NarP"	7	0.422529936578855	0.411674026795893
"FNR_FlhDC_ModE_NarL_NarP"	8	0.367807066055477	0.376785284346015
"FNR_Fur"	2	0.10135417489646	0.10135417489646
"FNR_Fur_GadE"	1	1	1
"FNR_Fur_GadX_NtrC"	2	0.513049713684227	0.513049713684227
"FNR_Fur_H-NS"	4	0.375907065867367	0.389571642647677
"FNR_Fur_MetR_NsrR"	1	1	1
"FNR_Fur_Nac_NtrC"	1	1	1
"FNR_Fur_NagC"	3	0.432540645245654	0.386323385687087
"FNR_Fur_OxyR"	1	1	1
"FNR_GadE_GadW_GadX_H-NS_PhoB_PhoP_RutR_SdiA_YdeO"	1	1	1
"FNR_H-NS"	2	0.273968072295208	0.273968072295208
"FNR_H-NS_NrdR"	2	0.601126969501366	0.601126969501366
"FNR_IHF"	5	0.556197158126466	0.574590741384324
"FNR_IHF_Lrp_YeiL"	1	1	1
"FNR_IHF_NarL_NarP_NorR"	2	0.274518931859081	0.274518931859081
"FNR_IHF_PhoB"	5	0.504643787319205	0.502758439327308
"FNR_MalT"	2	0.640455695025352	0.640455695025352
"FNR_ModE"	2	0.411433686082707	0.411433686082707
"FNR_NarL"	6	0.296548909757536	0.31117779716389
"FNR_NarL_NarP"	9	0.233457125222906	0.179056089436011
"FNR_NarL_NarP_NsrR"	1	1	1
"FNR_NarL_NarP_NsrR_OxyR"	2	0.320699773243119	0.320699773243119
"FNR_NarL_NikR"	6	0.331680968283996	0.379021927284529
"FNR_NsrR"	3	0.15431534161756	0.14470385965445
"FNR_OxyR"	1	1	1
"FNR_PurR"	2	0.686792678020619	0.686792678020619
"FNR_YqjI"	1	1	1
"FabR_FadR"	2	0.186896038447732	0.186896038447732
"FadR"	8	0.184952440959131	0.184643176716861
"FadR_IHF"	1	1	1
"FadR_IclR"	1	1	1
"FeaR"	1	1	1
"FhlA_FlhDC"	1	1	1
"FhlA_IHF_ModE_NsrR"	9	0.302840118809264	0.314084446208116
"FhlA_IHF_NsrR"	1	1	1
"Fis"	15	0.139529872270828	0.110336727589713
"Fis_Fur"	1	1	1
"Fis_H-NS"	1	1	1
"Fis_H-NS_IHF_MntR_OxyR"	1	1	1
"Fis_H-NS_Lrp_StpA"	1	1	1
"Fis_IHF"	1	1	1
"Fis_IHF_NtrC"	2	0.0950302826194406	0.0950302826194406
"Fis_IHF_OmpR_RcsB"	1	1	1
"Fis_MazE_MazE-MazF"	1	1	1
"Fis_NarL"	1	1	1
"Fis_NarL_NarP_NsrR"	2	0.455630712113642	0.455630712113642
"Fis_PurR"	1	1	1
"FlhDC"	37	0.271674680462053	0.282191460521872
"FliZ"	1	1	1
"FliZ_GadE_GadW_GadX_H-NS_Lrp_MarA_PhoP_RcsB_TorR"	3	0.674576435443417	0.583092750306554
"FliZ_RutR"	1	1	1
"Fur"	23	0.245096456442099	0.179323767505405
"Fur_H-NS"	13	0.216676403735895	0.219002006108652
"Fur_IHF_IscR_NsrR_OxyR"	6	0.680700301231215	0.685881940684252
"Fur_IscR_NrdR"	4	0.607992627115848	0.602561587195171
"Fur_MetR"	1	1	1
"Fur_MntR"	1	1	1
"Fur_MntR_OxyR"	1	1	1
"Fur_OxyR"	1	1	1
"Fur_PurR"	2	0.385564426694662	0.385564426694662
"Fur_RcnR"	2	0.0748479403614489	0.0748479403614489
"Fur_RutR"	1	1	1
"Fur_SoxS_Zur"	1	1	1
"Fur_YqjI"	1	1	1
"GadE-RcsB_GadW_GadX_H-NS_MarA_YdeO"	2	0.483427151384191	0.483427151384191
"GadE-RcsB_H-NS"	1	1	1
"GadE-RcsB_PhoB"	1	1	1
"GadE-RcsB_Rob"	1	1	1
"GadE_GadX_H-NS_PhoP_RcsB"	1	1	1
"GadE_H-NS_Lrp_NsrR"	1	1	1
"GadE_H-NS_MatA"	1	1	1
"GadE_H-NS_RcsAB"	1	1	1
"GadE_MarA_PurR"	1	1	1
"GadX"	7	0.148937709867954	0.118537584112545
"GalR_GalS"	1	1	1
"GcvA"	1	1	1
"H-NS"	14	0.0948545269763664	0.0540173557601105
"H-NS_IHF"	3	0.606957914395983	0.594856641901341
"H-NS_IHF_Lrp"	7	0.458673749445153	0.463428427440458
"H-NS_LeuO"	2	0.290105935415166	0.290105935415166
"H-NS_LeuO_RcsB-BglJ_StpA"	1	1	1
"H-NS_LrhA_Lrp"	1	1	1
"H-NS_Lrp"	2	0.479350535797883	0.479350535797883
"H-NS_Lrp_NhaR_RcsB"	1	1	1
"H-NS_Lrp_StpA"	1	1	1
"H-NS_McbR"	3	0.556296782717802	0.582893617585298
"H-NS_NhaR"	2	0.320001792148241	0.320001792148241
"H-NS_OmpR"	1	1	1
"H-NS_PhoB_RcdA_RstA"	1	1	1
"HU"	2	0.394658450193711	0.394658450193711
"HU_IHF_TrpR_TyrR"	1	1	1
"HU_IHF_TyrR"	1	1	1
"HcaR"	6	0.225705058982369	0.243977018684906
"HigA_HigB-HigA"	2	0.377544359818274	0.377544359818274
"HipAB_HipB_IHF"	2	0.443529822947222	0.443529822947222
"HypT_MetJ"	3	0.556677256137317	0.54788174545669
"HypT_MetJ_PhoP"	2	0.393114733706678	0.393114733706678
"IHF"	7	0.0993568039584941	0.0669433825666261
"IHF_Lrp"	6	0.364178030854149	0.328722491967125
"IHF_NsrR"	1	1	1
"IHF_NtrC"	2	0.671814691992934	0.671814691992934
"IHF_PhoP"	1	1	1
"IHF_PspF"	6	0.411203010067109	0.341896871708777
"IHF_RcsAB"	4	0.300503673731983	0.348489888736369
"IHF_RtcR"	2	0.303510067160247	0.303510067160247
"IHF_TyrR"	1	1	1
"IHF_UlaR"	1	1	1
"IlvY"	2	0.0256439380022435	0.0256439380022435
"IscR"	8	0.248316746436988	0.144133286323733
"KdpE"	4	0.206528800457538	0.135732826512598
"LeuO"	5	0.47929359966603	0.581081576325332
"LexA"	37	0.175670212552937	0.145713933464255
"LexA_MraZ_PdhR"	11	0.293579006787457	0.304742789312837
"LexA_MraZ_PdhR_RcsB_SdiA"	2	0.422772261463421	0.422772261463421
"LexA_MraZ_PdhR_SdiA"	1	1	1
"LexA_NagC"	1	1	1
"LexA_RcdA"	1	1	1
"LrhA"	1	1	1
"Lrp"	14	0.194932025209555	0.145650700864596
"LysR"	1	1	1
"MalT"	1	1	1
"MarA"	2	0.0212364806362294	0.0212364806362294
"MarA_OxyR_Rob_SoxS"	4	0.306937464107007	0.292645200912854
"MarA_PhoP_Rob_SoxS"	3	0.268764032138128	0.229755384685606
"MarA_Rob_SoxS"	5	0.0708797542632273	0.0469660052833751
"MarA_SoxS"	5	0.203591894486906	0.137028211082029
"MatA"	2	0.204761189607985	0.204761189607985
"McbR"	1	1	1
"MetJ"	5	0.256266740816023	0.199637247507401
"MetJ_MetR"	2	0.269817224432879	0.269817224432879
"MetJ_OxyR"	2	0.328841652124479	0.328841652124479
"MetR_PurR"	1	1	1
"MlrA"	5	0.365585684685619	0.343477517872378
"MngR"	3	0.106334424508649	0.132244707917561
"MntR"	1	1	1
"MprA"	3	0.361553228347247	0.43154732535411
"MqsA"	2	0.628891671053285	0.628891671053285
"MraZ_PdhR"	2	0.567921144488094	0.567921144488094
"MurR"	1	1	1
"Nac"	5	0.515579037846118	0.510211711709594
"Nac_PurR"	2	0.641868290990423	0.641868290990423
"NadR"	3	0.38845615853028	0.38562032684513
"NagC"	5	0.171214991631585	0.0498822965735301
"NanR"	2	0.512176094191686	0.512176094191686
"NarL_TorR"	3	0.284832740573992	0.310996452261985
"NemR_RutR"	3	0.227988480716074	0.257948377783849
"NhaR_OmpR"	4	0.256345014770669	0.259150030245203
"NimR"	2	0.13791780457803	0.13791780457803
"NorR_NsrR"	1	1	1
"NsrR"	29	0.128577431345645	0.0869768571366792
"NsrR_PhoB"	1	1	1
"NtrC"	17	0.20701432775759	0.203262079636217
"OmpR"	2	0.111290686546693	0.111290686546693
"OxyR"	7	0.0765928868172852	0.0650244148337937
"OxyR_SoxS"	1	1	1
"PaaX"	2	0.469014117368238	0.469014117368238
"PdhR_PhoP"	1	1	1
"PepA"	1	1	1
"PgrR"	7	0.244704068622507	0.211764207783783
"PgrR_TyrR"	1	1	1
"PhoB"	30	0.124805446891956	0.0745220025695496
"PhoB_PhoP"	1	1	1
"PhoP"	15	0.180610090774374	0.153671324743359
"PhoP_PurR_RbsR"	2	0.657905575134317	0.657905575134317
"PspF"	1	1	1
"PurR"	13	0.304536925751896	0.272101171623891
"RbsR"	1	1	1
"RcdA"	3	0.0221357227959569	0.0181066447047453
"RclR"	3	0.228227553093931	0.133551452710728
"RcnR"	1	1	1
"RcsAB"	5	0.266534029081054	0.278383534115045
"RcsB"	4	0.191263529616762	0.131372921896099
"RcsB-BglJ"	11	0.101256042439297	0.072529662421323
"RelB_RelB-RelE"	3	0.398616321716143	0.313535193003475
"Rob"	1	1	1
"RutR"	1	1	1
"SdiA"	1	1	1
"SgrR"	5	0.170587874551634	0.0938261377480477
"SoxS"	6	0.122283196432817	0.0824708845882635
"SutR"	2	0.0834046559440209	0.0834046559440209
"TorR"	1	1	1
"TrpR"	8	0.334630773785986	0.317750432968744
"TrpR_TyrR"	3	0.267274282113525	0.236747801413402
"TyrR"	3	0.271439003916329	0.119087811184083
"UidR"	1	1	1
"UvrY"	1	1	1
"XapR"	2	0.0577012632373762	0.0577012632373762
"YdeO"	2	0.716419906790738	0.716419906790738
"YefM_YefM-YoeB"	2	0.481110208502746	0.481110208502746
"YjjQ"	7	0.139550012191709	0.0808589638579478
"YpdB"	1	1	1
"YqhC"	2	0.300505385074961	0.300505385074961
"ZntR"	1	1	1
"ZraR"	1	1	1
"Zur"	5	0.374506190435831	0.316257097734184
