"Names"	"RegulonSize"	"SpearmanCorrelationMean"	"SpearmanCorrelationMedian"
"GO_0019400_5"	11	0.15590456966852	0.132483167103974
"GO_0006071_6"	7	0.15035868873478	0.119174242152554
"GO_0061610_5"	1	1	1
"GO_0006059_6"	4	0.241883247702395	0.23660334644716
"GO_0019594_7"	1	1	1
"GO_0019402_7"	2	0.526219030711096	0.526219030711096
"GO_0006060_7"	1	1	1
"GO_0034311_6"	3	0.195263757825143	0.212357033288678
"GO_0042844_7"	1	1	1
"GO_0051143_8"	1	1	1
"GO_0046146_5"	2	0.116218650403306	0.116218650403306
"GO_0006020_5"	1	1	1
"GO_0043647_5"	2	0.248424808158047	0.248424808158047
"GO_0033517_5"	1	1	1
"GO_0016093_5"	2	0.225986195151919	0.225986195151919
"GO_0034308_5"	11	0.128588469897573	0.090398363123461
"GO_0071270_6"	2	0.0051870608708691	0.0051870608708691
"GO_0009441_5"	5	0.271395555070076	0.210076213299884
"GO_0006067_6"	3	0.12012612082178	0.124824671802042
"GO_0006580_5"	1	1	1
"GO_0042439_5"	1	1	1
"GO_0044282_4"	242	0.114579005629141	0.0938079198484854
"GO_0046365_5"	52	0.110279918125763	0.0927898757117128
"GO_0019323_6"	18	0.131718566137235	0.121517698756451
"GO_0042843_7"	2	0.471052833220136	0.471052833220136
"GO_0019568_7"	7	0.219455608561139	0.181493028587093
"GO_0019571_8"	3	0.339304991631256	0.330802618002818
"GO_0019572_8"	3	0.430205801866611	0.417741705984946
"GO_0019569_7"	3	0.430205801866611	0.417741705984946
"GO_0019303_7"	2	0.350242302056765	0.350242302056765
"GO_0005998_7"	1	1	1
"GO_0019320_6"	27	0.106016190685582	0.0829346088390433
"GO_0006007_7"	3	0.091492380248438	0.0589558368360058
"GO_0019595_8"	1	1	1
"GO_0019317_7"	6	0.254351651023596	0.232305131164924
"GO_0042355_8"	6	0.254351651023596	0.232305131164924
"GO_0046367_7"	3	0.254177001714684	0.222461145222337
"GO_0019316_8"	3	0.254177001714684	0.222461145222337
"GO_0019301_7"	7	0.148081286926234	0.109084948569642
"GO_0019388_7"	8	0.151457368226767	0.0972734621526757
"GO_0033499_8"	7	0.167979434599884	0.104395119342265
"GO_0019309_7"	1	1	1
"GO_0006001_7"	2	0.0128455249597153	0.0128455249597153
"GO_0006064_6"	6	0.261687259781424	0.215750872362416
"GO_0042840_7"	6	0.261687259781424	0.215750872362416
"GO_0046397_6"	7	0.164193780827847	0.134436449137313
"GO_0019698_7"	6	0.209779758499696	0.154938721965662
"GO_0019854_6"	2	0.205111762715532	0.205111762715532
"GO_0042182_5"	29	0.0856191400442319	0.0661241746454409
"GO_0051596_6"	28	0.0861421103089756	0.0651059626286347
"GO_0061727_6"	24	0.0874799091539948	0.0665089501227568
"GO_0019243_7"	24	0.0874799091539948	0.0665089501227568
"GO_0046952_5"	1	1	1
"GO_0043442_6"	1	1	1
"GO_0009111_5"	4	0.109900619791448	0.0433330579661628
"GO_0042365_6"	4	0.109900619791448	0.0433330579661628
"GO_0046657_6"	2	0.339967843878646	0.339967843878646
"GO_0016054_5"	149	0.122481923758911	0.100149651714569
"GO_0046395_6"	141	0.123496178066458	0.0998285257671371
"GO_0072329_7"	81	0.142613096490837	0.117562143459768
"GO_1903457_6"	1	1	1
"GO_0046176_6"	16	0.165593858194378	0.139793934271586
"GO_0019584_7"	5	0.244774454338245	0.214620195637112
"GO_0034195_8"	1	1	1
"GO_0034194_8"	3	0.444370856775595	0.424208551287953
"GO_0046181_7"	1	1	1
"GO_0046177_7"	4	0.0963043411395227	0.105103905220841
"GO_0046183_7"	3	0.419859231937333	0.380823787069238
"GO_0030573_6"	1	1	1
"GO_0009450_6"	4	0.23043719503088	0.159780860661872
"GO_0042867_8"	1	1	1
"GO_0006530_7"	2	0.0887678610768254	0.0887678610768254
"GO_0033345_8"	1	1	1
"GO_0019380_6"	5	0.269172580027627	0.267729015340231
"GO_0045733_6"	2	0.143332946272557	0.143332946272557
"GO_0009436_6"	4	0.175848573229678	0.17061788222186
"GO_0009062_6"	21	0.139233739045304	0.100529853999067
"GO_0019626_7"	3	0.115969671313671	0.0604296592941919
"GO_0019543_6"	2	0.051655024559635	0.051655024559635
"GO_0019629_7"	2	0.051655024559635	0.051655024559635
"GO_0043649_7"	11	0.138873955368439	0.0835931740593576
"GO_0019579_6"	5	0.322760260938093	0.330129039951432
"GO_0046392_7"	4	0.378090833384417	0.369731885607329
"GO_0019394_7"	4	0.328777262062201	0.334501040303692
"GO_0042838_6"	4	0.328777262062201	0.334501040303692
"GO_0006538_8"	2	0.815081947781202	0.815081947781202
"GO_0033611_8"	1	1	1
"GO_0034213_6"	1	1	1
"GO_0019262_6"	7	0.160164473361332	0.130163380558291
"GO_0019391_6"	1	1	1
"GO_0009063_5"	49	0.0955735296093777	0.0747574693357455
"GO_1901606_6"	42	0.0931408772616257	0.0736696954967961
"GO_1902222_7"	2	0.280643532916681	0.280643532916681
"GO_0006559_6"	2	0.280643532916681	0.280643532916681
"GO_0006593_7"	1	1	1
"GO_0009080_7"	3	0.137131214737341	0.160102953549375
"GO_0006524_8"	3	0.137131214737341	0.160102953549375
"GO_0042853_9"	1	1	1
"GO_0055130_8"	2	0.159836335069375	0.159836335069375
"GO_0009068_7"	13	0.107114220271807	0.0782785305434223
"GO_0006554_8"	2	0.0443623244741331	0.0443623244741331
"GO_0006567_8"	9	0.123611893919448	0.0925151967811671
"GO_0070689_6"	2	0.0972908986861662	0.0972908986861662
"GO_0009071_7"	14	0.109272955187144	0.0718673920491292
"GO_0006546_6"	5	0.335267314156399	0.297964762534913
"GO_0019464_7"	4	0.386028990166149	0.381123871980103
"GO_0006565_8"	5	0.0567114446019801	0.0433540720168025
"GO_0009093_7"	5	0.113256963424843	0.0822118324561218
"GO_0019448_8"	1	1	1
"GO_0019450_9"	1	1	1
"GO_0019447_8"	1	1	1
"GO_0036088_6"	1	1	1
"GO_0006569_7"	1	1	1
"GO_0009065_7"	13	0.100936221819371	0.079296041000243
"GO_0006562_6"	1	1	1
"GO_0010133_7"	1	1	1
"GO_0006527_8"	8	0.0734183187587345	0.0473574749768919
"GO_0019546_9"	3	0.133845582459394	0.123838953953683
"GO_0019545_6"	1	1	1
"GO_0019478_7"	4	0.10771105928819	0.102052055743937
"GO_0000098_6"	5	0.113256963424843	0.0822118324561218
"GO_0009074_6"	3	0.123872938601939	0.0553032519610123
"GO_1901281_6"	1	1	1
"GO_0009397_6"	2	0.339967843878646	0.339967843878646
"GO_0046306_6"	2	0.298611926009402	0.298611926009402
"GO_1902777_6"	6	0.293384770990199	0.271040045467841
"GO_0061720_5"	4	0.274916165431391	0.258721280105907
"GO_0046294_5"	2	0.016835738192498	0.016835738192498
"GO_0034656_5"	13	0.109183565419998	0.0733384353969791
"GO_0009164_6"	13	0.109183565419998	0.0733384353969791
"GO_0042454_7"	12	0.110798955577013	0.0733384353969791
"GO_0046130_8"	2	0.0574181098869505	0.0574181098869505
"GO_1903228_9"	1	1	1
"GO_0006154_6"	1	1	1
"GO_0006148_9"	1	1	1
"GO_1901069_9"	1	1	1
"GO_0046115_10"	1	1	1
"GO_0046133_8"	9	0.13686712668189	0.0756654024360884
"GO_0046052_8"	1	1	1
"GO_0006218_9"	1	1	1
"GO_0006216_9"	1	1	1
"GO_0009972_10"	1	1	1
"GO_0046050_8"	5	0.256228025057718	0.0729520497731257
"GO_0046135_7"	9	0.13686712668189	0.0756654024360884
"GO_0046127_8"	1	1	1
"GO_0006217_9"	1	1	1
"GO_0006152_7"	6	0.0844229032457846	0.0727771260274862
"GO_0046124_8"	1	1	1
"GO_0006149_9"	1	1	1
"GO_0006161_9"	1	1	1
"GO_0046121_7"	2	0.00565255694223506	0.00565255694223506
"GO_0046950_4"	1	1	1
"GO_0006766_4"	65	0.0933849633312263	0.0728012223053695
"GO_0006775_5"	1	1	1
"GO_0042373_6"	1	1	1
"GO_0042371_7"	1	1	1
"GO_0042362_6"	1	1	1
"GO_0009110_5"	55	0.102702972601419	0.0823601046175558
"GO_0042364_6"	54	0.103021928866844	0.0822640891363823
"GO_0015940_6"	5	0.0885446047334816	0.0485650894131099
"GO_0033317_7"	4	0.118998955388599	0.0498235997526782
"GO_0046656_6"	7	0.119633625674177	0.110532571898222
"GO_0009236_6"	6	0.12097274838006	0.0708088570025414
"GO_0019250_7"	1	1	1
"GO_0009231_6"	7	0.0927727258060941	0.0592742522674238
"GO_0042819_6"	9	0.167011416611935	0.151561935617482
"GO_0042823_6"	7	0.181855267733149	0.173676382725104
"GO_0009443_5"	3	0.182539977207998	0.148656214402342
"GO_0036001_7"	1	1	1
"GO_0008615_6"	7	0.141814866496331	0.131465195824113
"GO_0042724_6"	10	0.192961582369792	0.0996707315405937
"GO_0009228_7"	10	0.192961582369792	0.0996707315405937
"GO_0036172_6"	1	1	1
"GO_0009102_6"	11	0.168465195987448	0.0911569071139702
"GO_0006767_5"	64	0.0934448551931625	0.0728012223053695
"GO_0019852_5"	5	0.236864512596503	0.224560929233268
"GO_0042816_5"	9	0.167011416611935	0.151561935617482
"GO_0042822_5"	7	0.181855267733149	0.173676382725104
"GO_0008614_5"	7	0.141814866496331	0.131465195824113
"GO_0042817_5"	1	1	1
"GO_0006768_5"	11	0.168465195987448	0.0911569071139702
"GO_0006771_5"	8	0.0888308348177038	0.0574373777570517
"GO_0042723_5"	12	0.157445183179408	0.0896467860336833
"GO_0006772_6"	12	0.157445183179408	0.0896467860336833
"GO_0015939_5"	5	0.0885446047334816	0.0485650894131099
"GO_0046655_5"	9	0.102426008270438	0.0777353035311373
"GO_0009235_5"	6	0.12097274838006	0.0708088570025414
"GO_0006730_4"	7	0.159132676092888	0.0975390463868527
"GO_0035999_5"	4	0.241853087008174	0.0251828714006813
"GO_0042180_4"	58	0.0864658933359249	0.0702873125713731
"GO_0042181_5"	24	0.113092875877367	0.0911038895493609
"GO_1901663_6"	23	0.116144505563144	0.0933627572153189
"GO_0009234_7"	10	0.14787132486066	0.10076839591662
"GO_0006744_7"	15	0.119856423643748	0.103276702401635
"GO_0032150_8"	1	1	1
"GO_0032194_8"	1	1	1
"GO_0019242_6"	1	1	1
"GO_1901661_5"	24	0.110335032743904	0.0869834653019813
"GO_0009233_6"	10	0.14787132486066	0.10076839591662
"GO_0006743_6"	15	0.119856423643748	0.103276702401635
"GO_0009438_5"	29	0.0866638273305132	0.0661241746454409
"GO_0005996_4"	81	0.103490669142201	0.0855826008110513
"GO_0046364_5"	14	0.110148273180061	0.0848055068788985
"GO_0019319_6"	10	0.133976125921185	0.0991419659940672
"GO_0006094_7"	10	0.133976125921185	0.0991419659940672
"GO_0019294_6"	4	0.066927496924469	0.0509245569281461
"GO_0046400_5"	4	0.066927496924469	0.0509245569281461
"GO_0006063_5"	9	0.201497015510951	0.155485101528332
"GO_0019586_6"	7	0.164193780827847	0.134436449137313
"GO_0046396_7"	6	0.209779758499696	0.154938721965662
"GO_0019585_6"	6	0.261687259781424	0.215750872362416
"GO_0042839_7"	6	0.261687259781424	0.215750872362416
"GO_0019321_5"	25	0.142115056623927	0.128407480934137
"GO_0005997_6"	1	1	1
"GO_0019566_6"	7	0.219455608561139	0.181493028587093
"GO_0046373_7"	3	0.430205801866611	0.417741705984946
"GO_0046372_7"	3	0.339304991631256	0.330802618002818
"GO_0019324_6"	5	0.200657882712907	0.20591310494627
"GO_0042732_6"	5	0.395473250433556	0.408614849875913
"GO_0006014_6"	3	0.12401777774299	0.016111978204206
"GO_0019318_5"	45	0.100321827824817	0.0796921538067054
"GO_0006006_6"	22	0.105448486375425	0.0823803582863826
"GO_0046430_7"	1	1	1
"GO_0006000_6"	3	0.0836270345082929	0.0636810151997114
"GO_0006013_6"	2	0.0354574238183346	0.0354574238183346
"GO_0006004_6"	6	0.254351651023596	0.232305131164924
"GO_0042354_7"	6	0.254351651023596	0.232305131164924
"GO_0006012_6"	9	0.1383326682715	0.0972734621526757
"GO_0019299_6"	7	0.148081286926234	0.109084948569642
"GO_0019313_6"	3	0.254177001714684	0.222461145222337
"GO_0019314_7"	3	0.254177001714684	0.222461145222337
"GO_0044283_4"	277	0.092257993594584	0.073773443473787
"GO_0034404_5"	49	0.116013401636818	0.0884667880519135
"GO_0009163_6"	19	0.158844771850265	0.103092676048882
"GO_0046134_7"	6	0.218977013450005	0.182925500579175
"GO_0046132_8"	4	0.268176191722765	0.254777955444939
"GO_0006241_9"	1	1	1
"GO_0006222_9"	1	1	1
"GO_0006225_9"	1	1	1
"GO_0009224_9"	2	0.238845514245	0.238845514245
"GO_0043097_6"	4	0.166554878884939	0.150038352957288
"GO_0043099_7"	1	1	1
"GO_0046126_8"	1	1	1
"GO_0046120_7"	1	1	1
"GO_0043174_5"	6	0.208354112536228	0.153668585347093
"GO_0006166_6"	2	0.367733735870742	0.367733735870742
"GO_0032263_7"	2	0.367733735870742	0.367733735870742
"GO_0042455_7"	17	0.158613878387264	0.10601859395424
"GO_0008616_8"	7	0.115066226218619	0.0927089490514531
"GO_0046129_8"	6	0.19050676815338	0.0987397481001447
"GO_0046086_6"	1	1	1
"GO_0046103_9"	1	1	1
"GO_1901070_9"	4	0.374152109944089	0.362871569811777
"GO_0006177_9"	3	0.307666384802632	0.358009403752813
"GO_0006183_9"	1	1	1
"GO_0042451_7"	6	0.19050676815338	0.0987397481001447
"GO_1901292_6"	31	0.110471371221646	0.0766320565548673
"GO_0009143_7"	4	0.0956814143883736	0.0797150983595079
"GO_0009146_8"	2	0.0197298665475266	0.0197298665475266
"GO_0009217_9"	2	0.0197298665475266	0.0197298665475266
"GO_0046061_8"	1	1	1
"GO_0006203_8"	2	0.0197298665475266	0.0197298665475266
"GO_0009204_8"	3	0.0597309295755066	0.0624936769784149
"GO_0009213_9"	2	0.0969692452005784	0.0969692452005784
"GO_0046081_8"	2	0.0969692452005784	0.0969692452005784
"GO_0046076_8"	1	1	1
"GO_0009203_8"	1	1	1
"GO_0009210_9"	1	1	1
"GO_0046047_8"	1	1	1
"GO_0009149_8"	2	0.0969692452005784	0.0969692452005784
"GO_0009125_7"	5	0.256228025057718	0.0729520497731257
"GO_0009131_8"	5	0.256228025057718	0.0729520497731257
"GO_0009175_9"	5	0.256228025057718	0.0729520497731257
"GO_0009158_8"	5	0.256228025057718	0.0729520497731257
"GO_0009166_7"	30	0.111795084991237	0.0764241272208028
"GO_0006096_6"	17	0.162638615188978	0.116486234504383
"GO_0061615_7"	2	0.21152722180381	0.21152722180381
"GO_0006195_7"	2	0.0197298665475266	0.0197298665475266
"GO_0009155_7"	2	0.0197298665475266	0.0197298665475266
"GO_0019364_7"	1	1	1
"GO_0019677_8"	1	1	1
"GO_0006742_8"	1	1	1
"GO_0009264_6"	5	0.125098713905971	0.0797314610894966
"GO_0009223_7"	2	0.0969692452005784	0.0969692452005784
"GO_0009261_6"	6	0.204305051186026	0.10600706929635
"GO_0009222_7"	6	0.204305051186026	0.10600706929635
"GO_0006244_7"	7	0.18072817374065	0.103132927354343
"GO_0016053_5"	181	0.0953692048760744	0.0758637855130512
"GO_0046394_6"	181	0.0953692048760744	0.0758637855130512
"GO_0008652_5"	109	0.120291416494415	0.0968034681977992
"GO_0019877_6"	3	0.261233056753413	0.288298227848761
"GO_0000097_6"	13	0.0828850302176238	0.0605880708372719
"GO_0019344_7"	7	0.0816840141783348	0.0518010887571161
"GO_0019343_8"	1	1	1
"GO_0006535_8"	3	0.182983955793137	0.0768727467996796
"GO_0009086_7"	8	0.0974082727072232	0.0636461370114832
"GO_0071265_5"	4	0.0648776967616182	0.0645714352004647
"GO_0071267_6"	2	0.0654570748429421	0.0654570748429421
"GO_0019284_7"	2	0.0654570748429421	0.0654570748429421
"GO_0071266_6"	2	0.0649107604183554	0.0649107604183554
"GO_1901607_6"	95	0.125194356571251	0.10146051425944
"GO_0009067_7"	25	0.122765120041815	0.0876438464485362
"GO_0006532_8"	2	0.128192933530363	0.128192933530363
"GO_0006529_7"	2	0.233309816607179	0.233309816607179
"GO_0070981_6"	1	1	1
"GO_0009085_8"	12	0.129200523531074	0.101694355857206
"GO_0009089_6"	9	0.152337047011402	0.130623559876243
"GO_0033359_7"	2	0.181055576329613	0.181055576329613
"GO_0019878_9"	2	0.121197149232529	0.121197149232529
"GO_0009088_8"	2	0.730925645032559	0.730925645032559
"GO_0006571_7"	3	0.122592063843505	0.115788727429134
"GO_0019292_8"	1	1	1
"GO_0000162_7"	9	0.314928472157553	0.217316088658416
"GO_0009099_7"	10	0.154967942891905	0.104127428320674
"GO_0009098_7"	7	0.320875066490538	0.25171416644023
"GO_0000105_6"	8	0.610416745628988	0.620034538168451
"GO_0009084_7"	21	0.194065779508692	0.159760621007776
"GO_0006561_6"	3	0.23336892938573	0.0960139638112973
"GO_0055129_5"	3	0.23336892938573	0.0960139638112973
"GO_0006542_8"	2	0.0365071433781624	0.0365071433781624
"GO_0006537_8"	3	0.450165771944166	0.334218014104857
"GO_0006526_8"	13	0.294851106860346	0.313861436834031
"GO_0042450_7"	6	0.21669538660552	0.192366269892363
"GO_1902223_7"	4	0.136140103904981	0.10476384904802
"GO_0009094_6"	4	0.136140103904981	0.10476384904802
"GO_0033585_7"	2	0.266831004809627	0.266831004809627
"GO_0009097_7"	7	0.192321509004498	0.14050025375871
"GO_0009079_7"	4	0.111129752390321	0.0672631059484799
"GO_0006523_8"	4	0.111129752390321	0.0672631059484799
"GO_0042852_9"	3	0.121203686284456	0.0639928280658423
"GO_0019272_9"	2	0.0311177591096259	0.0311177591096259
"GO_0046145_9"	4	0.111129752390321	0.0672631059484799
"GO_0030632_8"	4	0.111129752390321	0.0672631059484799
"GO_0046437_7"	4	0.111129752390321	0.0672631059484799
"GO_0009070_7"	20	0.107795080626141	0.0777187734907381
"GO_0016260_8"	3	0.0898451312450315	0.101649072985143
"GO_0009090_8"	4	0.201283575841375	0.208496845819619
"GO_0006564_8"	4	0.205560678816253	0.15375055387798
"GO_0006545_6"	2	0.104404931756209	0.104404931756209
"GO_0019264_7"	1	1	1
"GO_0009082_6"	18	0.177694177512545	0.150707032956555
"GO_0043102_5"	3	0.123379414346548	0.0654570748429421
"GO_0009073_6"	21	0.183305385020368	0.153811343603636
"GO_0009095_7"	4	0.136140103904981	0.10476384904802
"GO_0009396_6"	11	0.105243660061853	0.0695380970755519
"GO_0046901_7"	1	1	1
"GO_0046654_7"	9	0.109740320754749	0.0906395746020191
"GO_0009257_8"	4	0.144189254964545	0.16025439354688
"GO_0006761_7"	1	1	1
"GO_0006780_7"	1	1	1
"GO_0043650_7"	23	0.119838206336577	0.095015928414237
"GO_0009423_8"	4	0.103537033553173	0.0568107365154948
"GO_0036104_6"	2	0.128108688273261	0.128108688273261
"GO_0019805_6"	1	1	1
"GO_0072330_7"	55	0.100698882260377	0.0766682117533118
"GO_0019413_6"	2	0.494616137475767	0.494616137475767
"GO_0019249_6"	1	1	1
"GO_0046279_6"	1	1	1
"GO_0042866_8"	17	0.162638615188978	0.116486234504383
"GO_0006633_6"	18	0.128158425702643	0.102631814633369
"GO_0042759_7"	2	0.272620953517389	0.272620953517389
"GO_0009107_6"	2	0.120429429487766	0.120429429487766
"GO_0051790_7"	1	1	1
"GO_0019542_6"	1	1	1
"GO_0030497_7"	2	0.140272077290286	0.140272077290286
"GO_0006636_7"	1	1	1
"GO_0055086_4"	170	0.103550746555213	0.079380908406458
"GO_0009112_5"	35	0.13373070219888	0.0948598301321885
"GO_0046112_6"	13	0.20463768139438	0.139408616553129
"GO_0019856_7"	8	0.31993391080297	0.322861801196701
"GO_0043100_6"	1	1	1
"GO_0006207_8"	5	0.410060112543491	0.456310497591768
"GO_0006144_6"	9	0.117339463138782	0.0516028963960661
"GO_0046083_7"	4	0.248560451831514	0.040481965759675
"GO_0006146_8"	2	1	1
"GO_0046100_7"	5	0.13988227415574	0.0242454228480161
"GO_0009114_8"	1	1	1
"GO_0006150_9"	1	1	1
"GO_0046098_7"	2	0.212866833810292	0.212866833810292
"GO_0006145_7"	4	0.210778583895794	0.0303736240509194
"GO_0006206_6"	26	0.155699325921738	0.108134473095755
"GO_0019859_7"	2	0.119136859985499	0.119136859985499
"GO_0006210_8"	1	1	1
"GO_0019858_7"	2	0.641868290990423	0.641868290990423
"GO_0006209_6"	1	1	1
"GO_0019860_5"	11	0.14918057406257	0.114735358650618
"GO_0006212_6"	11	0.14918057406257	0.114735358650618
"GO_0006208_7"	13	0.130890018216789	0.0901065176265005
"GO_0046113_6"	17	0.113967045445342	0.077687532492656
"GO_0009116_5"	40	0.118473512260242	0.0886819557178907
"GO_0042278_6"	18	0.0951501758820241	0.0692886127476869
"GO_0046128_7"	14	0.10676373582507	0.0724490224908434
"GO_0046498_5"	1	1	1
"GO_0033353_5"	1	1	1
"GO_0046102_8"	2	0.0574181098869505	0.0574181098869505
"GO_1901068_8"	11	0.118215217393749	0.0691212269086268
"GO_0046710_8"	1	1	1
"GO_0046037_8"	4	0.204200383309653	0.184350534979485
"GO_0015969_8"	2	0.0319304845668177	0.0319304845668177
"GO_0008617_9"	1	1	1
"GO_0046039_8"	4	0.0971511295650875	0.0976543636860698
"GO_0032324_6"	3	0.112284138344005	0.140056341582581
"GO_1903227_8"	1	1	1
"GO_0046085_5"	2	0.098143386610868	0.098143386610868
"GO_0046122_7"	1	1	1
"GO_0046094_8"	1	1	1
"GO_0042453_8"	1	1	1
"GO_0019686_6"	1	1	1
"GO_0006213_6"	16	0.134967004260404	0.0901734697847542
"GO_0046125_7"	3	0.0479260120965947	0.0626529856570618
"GO_0046092_8"	1	1	1
"GO_0046104_8"	1	1	1
"GO_0046131_7"	13	0.134786961416688	0.0908780327580705
"GO_0046087_8"	1	1	1
"GO_0046108_8"	1	1	1
"GO_0046035_8"	2	0.238845514245	0.238845514245
"GO_0046049_8"	6	0.19032343938134	0.0729520497731257
"GO_0046048_8"	1	1	1
"GO_0046051_8"	1	1	1
"GO_0046036_8"	1	1	1
"GO_0009119_6"	35	0.113521403907786	0.0874613302574171
"GO_0046116_7"	7	0.115066226218619	0.0927089490514531
"GO_0009120_6"	4	0.0535853537412218	0.062203104179927
"GO_0009225_5"	15	0.0862946401549451	0.0546881950072209
"GO_0009226_6"	13	0.0920728935326174	0.0532874911643352
"GO_0006048_6"	6	0.109668560867457	0.0706063604382398
