# From /Users/Daniela/Documents/CCG/GU_art_2/GO_levels/scripts/regulons_in_gos_v3.pl on Tue Oct  2 20:24:35 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/GOs.txt
# /Users/Daniela/Documents/CCG/datasets/GOs/extended_GOs/go_uniq_levels_extended_no12.txt
Group name	GO ID	GO level	Genes in group	Genes in GO	Percentage	GO name
GO_0005978_7	GO:0005978	7	4	4	1.00	glycogen biosynthetic process
GO_0005978_7	GO:0009250	7	4	4	1.00	glucan biosynthetic process
GO_0045333_5	GO:0045333	5	74	74	1.00	cellular respiration
GO_0009061_6	GO:0009061	6	55	55	1.00	anaerobic respiration
GO_0009060_6	GO:0009060	6	26	26	1.00	aerobic respiration
GO_0019646_6	GO:0009060	6	9	9	1.00	aerobic respiration
GO_0019646_6	GO:0019646	6	9	9	1.00	aerobic electron transport chain
GO_0006113_5	GO:0006113	5	13	13	1.00	fermentation
GO_0019666_4	GO:0019752	6	3	3	1.00	carboxylic acid metabolic process
GO_0019660_5	GO:0006090	8	2	2	1.00	pyruvate metabolic process
GO_0019660_5	GO:0009167	8	2	2	1.00	purine ribonucleoside monophosphate metabolic process
GO_0019660_5	GO:0009179	8	2	2	1.00	purine ribonucleoside diphosphate metabolic process
GO_0019660_5	GO:0009205	8	2	2	1.00	purine ribonucleoside triphosphate metabolic process
GO_0019660_5	GO:0046031	8	2	2	1.00	ADP metabolic process
GO_0019664_6	GO:0006090	8	2	2	1.00	pyruvate metabolic process
GO_0019664_6	GO:0009167	8	2	2	1.00	purine ribonucleoside monophosphate metabolic process
GO_0019664_6	GO:0009179	8	2	2	1.00	purine ribonucleoside diphosphate metabolic process
GO_0019664_6	GO:0009205	8	2	2	1.00	purine ribonucleoside triphosphate metabolic process
GO_0019664_6	GO:0046031	8	2	2	1.00	ADP metabolic process
GO_0019662_6	GO:0019563	7	2	2	1.00	glycerol catabolic process
GO_0019662_6	GO:0019588	7	2	2	1.00	anaerobic glycerol catabolic process
GO_0019588_7	GO:0019563	7	2	2	1.00	glycerol catabolic process
GO_0019588_7	GO:0019588	7	2	2	1.00	anaerobic glycerol catabolic process
GO_0022900_4	GO:0006091	4	24	24	1.00	generation of precursor metabolites and energy
GO_0022900_4	GO:0022900	4	24	24	1.00	electron transport chain
GO_0022904_5	GO:0022904	5	21	21	1.00	respiratory electron transport chain
GO_0019645_6	GO:0019645	6	8	8	1.00	anaerobic electron transport chain
GO_0070988_3	GO:0006307	8	2	2	1.00	DNA dealkylation involved in DNA repair
GO_0080111_4	GO:0006307	8	2	2	1.00	DNA dealkylation involved in DNA repair
GO_0044281_3	GO:0044281	3	718	718	1.00	small molecule metabolic process
GO_0019627_4	GO:0043604	6	7	7	1.00	amide biosynthetic process
GO_0000050_5	GO:0043604	6	7	7	1.00	amide biosynthetic process
GO_0006066_4	GO:0006066	4	32	32	1.00	alcohol metabolic process
GO_0006066_4	GO:1901615	4	32	32	1.00	organic hydroxy compound metabolic process
GO_0046435_5	GO:0032787	7	3	3	1.00	monocarboxylic acid metabolic process
GO_0046435_5	GO:0072329	7	3	3	1.00	monocarboxylic acid catabolic process
GO_0019622_6	GO:0032787	7	3	3	1.00	monocarboxylic acid metabolic process
GO_0019622_6	GO:0072329	7	3	3	1.00	monocarboxylic acid catabolic process
GO_0046165_5	GO:0046165	5	7	7	1.00	alcohol biosynthetic process
GO_0046165_5	GO:1901617	5	7	7	1.00	organic hydroxy compound biosynthetic process
GO_0046173_6	GO:0034312	7	2	2	1.00	diol biosynthetic process
GO_0034312_7	GO:0034312	7	2	2	1.00	diol biosynthetic process
GO_0006729_6	GO:0034312	7	2	2	1.00	diol biosynthetic process
GO_0016094_6	GO:0016094	6	2	2	1.00	polyprenol biosynthetic process
GO_0034309_6	GO:0034309	6	3	3	1.00	primary alcohol biosynthetic process
GO_0071271_7	GO:0071271	7	2	2	1.00	1-butanol biosynthetic process
GO_0046164_5	GO:0046164	5	22	22	1.00	alcohol catabolic process
GO_0046164_5	GO:1901616	5	22	22	1.00	organic hydroxy compound catabolic process
GO_0034310_6	GO:0034310	6	6	6	1.00	primary alcohol catabolic process
GO_0046296_6	GO:0032787	7	5	5	1.00	monocarboxylic acid metabolic process
GO_0046296_6	GO:0072329	7	5	5	1.00	monocarboxylic acid catabolic process
GO_0046174_6	GO:0046174	6	13	13	1.00	polyol catabolic process
GO_0019405_6	GO:0019405	6	10	10	1.00	alditol catabolic process
GO_0019405_6	GO:0046174	6	10	10	1.00	polyol catabolic process
GO_0019563_7	GO:0019563	7	6	6	1.00	glycerol catabolic process
GO_0019407_7	GO:0019407	7	4	4	1.00	hexitol catabolic process
GO_0019404_8	GO:0019404	8	2	2	1.00	galactitol catabolic process
GO_0071545_6	GO:0016311	6	2	2	1.00	dephosphorylation
GO_0071545_6	GO:0046174	6	2	2	1.00	polyol catabolic process
GO_0071545_6	GO:0046855	6	2	2	1.00	inositol phosphate dephosphorylation
GO_0071545_6	GO:0071545	6	2	2	1.00	inositol phosphate catabolic process
GO_0046855_6	GO:0016311	6	2	2	1.00	dephosphorylation
GO_0046855_6	GO:0046174	6	2	2	1.00	polyol catabolic process
GO_0046855_6	GO:0046855	6	2	2	1.00	inositol phosphate dephosphorylation
GO_0046855_6	GO:0071545	6	2	2	1.00	inositol phosphate catabolic process
GO_0019751_5	GO:0019751	5	16	16	1.00	polyol metabolic process
GO_0019400_5	GO:0019400	5	11	11	1.00	alditol metabolic process
GO_0019400_5	GO:0019751	5	11	11	1.00	polyol metabolic process
GO_0006071_6	GO:0006071	6	7	7	1.00	glycerol metabolic process
GO_0006059_6	GO:0019407	7	4	4	1.00	hexitol catabolic process
GO_0019402_7	GO:0019404	8	2	2	1.00	galactitol catabolic process
GO_0034311_6	GO:0034311	6	3	3	1.00	diol metabolic process
GO_0046146_5	GO:0034312	7	2	2	1.00	diol biosynthetic process
GO_0043647_5	GO:0016311	6	2	2	1.00	dephosphorylation
GO_0043647_5	GO:0046174	6	2	2	1.00	polyol catabolic process
GO_0043647_5	GO:0046855	6	2	2	1.00	inositol phosphate dephosphorylation
GO_0043647_5	GO:0071545	6	2	2	1.00	inositol phosphate catabolic process
GO_0016093_5	GO:0016094	6	2	2	1.00	polyprenol biosynthetic process
GO_0034308_5	GO:0034308	5	11	11	1.00	primary alcohol metabolic process
GO_0071270_6	GO:0071271	7	2	2	1.00	1-butanol biosynthetic process
GO_0009441_5	GO:0032787	7	5	5	1.00	monocarboxylic acid metabolic process
GO_0009441_5	GO:0072329	7	5	5	1.00	monocarboxylic acid catabolic process
GO_0006067_6	GO:0006067	6	3	3	1.00	ethanol metabolic process
GO_0044282_4	GO:0044282	4	248	248	1.00	small molecule catabolic process
GO_0044282_4	GO:1901575	4	248	248	1.00	organic substance catabolic process
GO_0046365_5	GO:0016052	5	52	52	1.00	carbohydrate catabolic process
GO_0046365_5	GO:0046365	5	52	52	1.00	monosaccharide catabolic process
GO_0019323_6	GO:0019323	6	18	18	1.00	pentose catabolic process
GO_0042843_7	GO:0042843	7	2	2	1.00	D-xylose catabolic process
GO_0019568_7	GO:0019568	7	7	7	1.00	arabinose catabolic process
GO_0019571_8	GO:0019571	8	3	3	1.00	D-arabinose catabolic process
GO_0019571_8	GO:0042355	8	3	3	1.00	L-fucose catabolic process
GO_0019572_8	GO:0019572	8	3	3	1.00	L-arabinose catabolic process
GO_0019569_7	GO:0019572	8	3	3	1.00	L-arabinose catabolic process
GO_0019303_7	GO:0019303	7	2	2	1.00	D-ribose catabolic process
GO_0019320_6	GO:0019320	6	27	27	1.00	hexose catabolic process
GO_0006007_7	GO:0006007	7	3	3	1.00	glucose catabolic process
GO_0019317_7	GO:0042355	8	6	6	1.00	L-fucose catabolic process
GO_0042355_8	GO:0042355	8	6	6	1.00	L-fucose catabolic process
GO_0046367_7	GO:0019316	8	3	3	1.00	D-allose catabolic process
GO_0019316_8	GO:0019316	8	3	3	1.00	D-allose catabolic process
GO_0019301_7	GO:0019301	7	7	7	1.00	rhamnose catabolic process
GO_0019388_7	GO:0019388	7	8	8	1.00	galactose catabolic process
GO_0033499_8	GO:0033499	8	7	7	1.00	galactose catabolic process via UDP-galactose
GO_0006001_7	GO:0006001	7	2	2	1.00	fructose catabolic process
GO_0006064_6	GO:0032787	7	6	6	1.00	monocarboxylic acid metabolic process
GO_0006064_6	GO:0042839	7	6	6	1.00	D-glucuronate metabolic process
GO_0006064_6	GO:0042840	7	6	6	1.00	D-glucuronate catabolic process
GO_0006064_6	GO:0072329	7	6	6	1.00	monocarboxylic acid catabolic process
GO_0042840_7	GO:0032787	7	6	6	1.00	monocarboxylic acid metabolic process
GO_0042840_7	GO:0042839	7	6	6	1.00	D-glucuronate metabolic process
GO_0042840_7	GO:0042840	7	6	6	1.00	D-glucuronate catabolic process
GO_0042840_7	GO:0072329	7	6	6	1.00	monocarboxylic acid catabolic process
GO_0046397_6	GO:0032787	7	7	7	1.00	monocarboxylic acid metabolic process
GO_0046397_6	GO:0072329	7	7	7	1.00	monocarboxylic acid catabolic process
GO_0019698_7	GO:0019698	7	6	6	1.00	D-galacturonate catabolic process
GO_0019698_7	GO:0032787	7	6	6	1.00	monocarboxylic acid metabolic process
GO_0019698_7	GO:0046396	7	6	6	1.00	D-galacturonate metabolic process
GO_0019698_7	GO:0072329	7	6	6	1.00	monocarboxylic acid catabolic process
GO_0019854_6	GO:0009109	6	2	2	1.00	coenzyme catabolic process
GO_0019854_6	GO:0019752	6	2	2	1.00	carboxylic acid metabolic process
GO_0019854_6	GO:0019854	6	2	2	1.00	L-ascorbic acid catabolic process
GO_0019854_6	GO:0042365	6	2	2	1.00	water-soluble vitamin catabolic process
GO_0019854_6	GO:0046395	6	2	2	1.00	carboxylic acid catabolic process
GO_0042182_5	GO:0042182	5	29	29	1.00	ketone catabolic process
GO_0051596_6	GO:0051596	6	28	28	1.00	methylglyoxal catabolic process
GO_0061727_6	GO:0019243	7	24	24	1.00	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione
GO_0061727_6	GO:0032787	7	24	24	1.00	monocarboxylic acid metabolic process
GO_0019243_7	GO:0019243	7	24	24	1.00	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione
GO_0019243_7	GO:0032787	7	24	24	1.00	monocarboxylic acid metabolic process
GO_0009111_5	GO:0009109	6	4	4	1.00	coenzyme catabolic process
GO_0009111_5	GO:0019752	6	4	4	1.00	carboxylic acid metabolic process
GO_0009111_5	GO:0042365	6	4	4	1.00	water-soluble vitamin catabolic process
GO_0009111_5	GO:0046395	6	4	4	1.00	carboxylic acid catabolic process
GO_0042365_6	GO:0009109	6	4	4	1.00	coenzyme catabolic process
GO_0042365_6	GO:0019752	6	4	4	1.00	carboxylic acid metabolic process
GO_0042365_6	GO:0042365	6	4	4	1.00	water-soluble vitamin catabolic process
GO_0042365_6	GO:0046395	6	4	4	1.00	carboxylic acid catabolic process
GO_0046657_6	GO:0043648	7	2	2	1.00	dicarboxylic acid metabolic process
GO_0046657_6	GO:0043649	7	2	2	1.00	dicarboxylic acid catabolic process
GO_0016054_5	GO:0016054	5	155	155	1.00	organic acid catabolic process
GO_0046395_6	GO:0019752	6	147	147	1.00	carboxylic acid metabolic process
GO_0046395_6	GO:0046395	6	147	147	1.00	carboxylic acid catabolic process
GO_0072329_7	GO:0032787	7	81	81	1.00	monocarboxylic acid metabolic process
GO_0072329_7	GO:0072329	7	81	81	1.00	monocarboxylic acid catabolic process
GO_0046176_6	GO:0032787	7	16	16	1.00	monocarboxylic acid metabolic process
GO_0046176_6	GO:0072329	7	16	16	1.00	monocarboxylic acid catabolic process
GO_0019584_7	GO:0019584	7	5	5	1.00	galactonate catabolic process
GO_0019584_7	GO:0032787	7	5	5	1.00	monocarboxylic acid metabolic process
GO_0019584_7	GO:0072329	7	5	5	1.00	monocarboxylic acid catabolic process
GO_0034194_8	GO:0034194	8	3	3	1.00	D-galactonate catabolic process
GO_0046177_7	GO:0032787	7	4	4	1.00	monocarboxylic acid metabolic process
GO_0046177_7	GO:0046177	7	4	4	1.00	D-gluconate catabolic process
GO_0046177_7	GO:0072329	7	4	4	1.00	monocarboxylic acid catabolic process
GO_0046183_7	GO:0032787	7	3	3	1.00	monocarboxylic acid metabolic process
GO_0046183_7	GO:0046183	7	3	3	1.00	L-idonate catabolic process
GO_0046183_7	GO:0072329	7	3	3	1.00	monocarboxylic acid catabolic process
GO_0009450_6	GO:0032787	7	4	4	1.00	monocarboxylic acid metabolic process
GO_0009450_6	GO:0072329	7	4	4	1.00	monocarboxylic acid catabolic process
GO_0006530_7	GO:0006530	7	2	2	1.00	asparagine catabolic process
GO_0006530_7	GO:0009065	7	2	2	1.00	glutamine family amino acid catabolic process
GO_0006530_7	GO:0009068	7	2	2	1.00	aspartate family amino acid catabolic process
GO_0006530_7	GO:0032787	7	2	2	1.00	monocarboxylic acid metabolic process
GO_0006530_7	GO:0072329	7	2	2	1.00	monocarboxylic acid catabolic process
GO_0019380_6	GO:0032787	7	5	5	1.00	monocarboxylic acid metabolic process
GO_0019380_6	GO:0072329	7	5	5	1.00	monocarboxylic acid catabolic process
GO_0045733_6	GO:0032787	7	2	2	1.00	monocarboxylic acid metabolic process
GO_0045733_6	GO:0072329	7	2	2	1.00	monocarboxylic acid catabolic process
GO_0009436_6	GO:0032787	7	4	4	1.00	monocarboxylic acid metabolic process
GO_0009436_6	GO:0072329	7	4	4	1.00	monocarboxylic acid catabolic process
GO_0009062_6	GO:0032787	7	21	21	1.00	monocarboxylic acid metabolic process
GO_0009062_6	GO:0072329	7	21	21	1.00	monocarboxylic acid catabolic process
GO_0019626_7	GO:0019626	7	3	3	1.00	short-chain fatty acid catabolic process
GO_0019626_7	GO:0032787	7	3	3	1.00	monocarboxylic acid metabolic process
GO_0019626_7	GO:0072329	7	3	3	1.00	monocarboxylic acid catabolic process
GO_0019543_6	GO:0019626	7	2	2	1.00	short-chain fatty acid catabolic process
GO_0019543_6	GO:0019629	7	2	2	1.00	propionate catabolic process, 2-methylcitrate cycle
GO_0019543_6	GO:0032787	7	2	2	1.00	monocarboxylic acid metabolic process
GO_0019543_6	GO:0072329	7	2	2	1.00	monocarboxylic acid catabolic process
GO_0019629_7	GO:0019626	7	2	2	1.00	short-chain fatty acid catabolic process
GO_0019629_7	GO:0019629	7	2	2	1.00	propionate catabolic process, 2-methylcitrate cycle
GO_0019629_7	GO:0032787	7	2	2	1.00	monocarboxylic acid metabolic process
GO_0019629_7	GO:0072329	7	2	2	1.00	monocarboxylic acid catabolic process
GO_0043649_7	GO:0043648	7	11	11	1.00	dicarboxylic acid metabolic process
GO_0043649_7	GO:0043649	7	11	11	1.00	dicarboxylic acid catabolic process
GO_0019579_6	GO:0043648	7	5	5	1.00	dicarboxylic acid metabolic process
GO_0019579_6	GO:0043649	7	5	5	1.00	dicarboxylic acid catabolic process
GO_0046392_7	GO:0043648	7	4	4	1.00	dicarboxylic acid metabolic process
GO_0046392_7	GO:0043649	7	4	4	1.00	dicarboxylic acid catabolic process
GO_0046392_7	GO:0046392	7	4	4	1.00	galactarate catabolic process
GO_0019394_7	GO:0019394	7	4	4	1.00	glucarate catabolic process
GO_0019394_7	GO:0043648	7	4	4	1.00	dicarboxylic acid metabolic process
GO_0019394_7	GO:0043649	7	4	4	1.00	dicarboxylic acid catabolic process
GO_0042838_6	GO:0019394	7	4	4	1.00	glucarate catabolic process
GO_0042838_6	GO:0043648	7	4	4	1.00	dicarboxylic acid metabolic process
GO_0042838_6	GO:0043649	7	4	4	1.00	dicarboxylic acid catabolic process
GO_0006538_8	GO:0045852	10	2	2	1.00	pH elevation
GO_0006538_8	GO:0051454	10	2	2	1.00	intracellular pH elevation
GO_0019262_6	GO:0006054	6	7	7	1.00	N-acetylneuraminate metabolic process
GO_0019262_6	GO:0019262	6	7	7	1.00	N-acetylneuraminate catabolic process
GO_0019262_6	GO:0019752	6	7	7	1.00	carboxylic acid metabolic process
GO_0019262_6	GO:0046348	6	7	7	1.00	amino sugar catabolic process
GO_0019262_6	GO:0046395	6	7	7	1.00	carboxylic acid catabolic process
GO_0009063_5	GO:0019752	6	55	55	1.00	carboxylic acid metabolic process
GO_0009063_5	GO:0046395	6	55	55	1.00	carboxylic acid catabolic process
GO_1901606_6	GO:0019752	6	47	47	1.00	carboxylic acid metabolic process
GO_1901606_6	GO:0046395	6	47	47	1.00	carboxylic acid catabolic process
GO_1901606_6	GO:1901606	6	47	47	1.00	alpha-amino acid catabolic process
GO_1902222_7	GO:1902222	7	2	2	1.00	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process
GO_0006559_6	GO:1902222	7	2	2	1.00	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process
GO_0009080_7	GO:0006524	8	3	3	1.00	alanine catabolic process
GO_0006524_8	GO:0006524	8	3	3	1.00	alanine catabolic process
GO_0055130_8	GO:0006524	8	2	2	1.00	alanine catabolic process
GO_0055130_8	GO:0046144	8	2	2	1.00	D-alanine family amino acid metabolic process
GO_0055130_8	GO:0055130	8	2	2	1.00	D-alanine catabolic process
GO_0009068_7	GO:0009068	7	13	13	1.00	aspartate family amino acid catabolic process
GO_0006554_8	GO:0006554	8	2	2	1.00	lysine catabolic process
GO_0006567_8	GO:0006567	8	9	9	1.00	threonine catabolic process
GO_0070689_6	GO:0006567	8	2	2	1.00	threonine catabolic process
GO_0009071_7	GO:0009071	7	14	14	1.00	serine family amino acid catabolic process
GO_0006546_6	GO:0009071	7	5	5	1.00	serine family amino acid catabolic process
GO_0019464_7	GO:0009071	7	4	4	1.00	serine family amino acid catabolic process
GO_0019464_7	GO:0019464	7	4	4	1.00	glycine decarboxylation via glycine cleavage system
GO_0006565_8	GO:0006565	8	5	5	1.00	L-serine catabolic process
GO_0009093_7	GO:0009071	7	5	5	1.00	serine family amino acid catabolic process
GO_0009093_7	GO:0009093	7	5	5	1.00	cysteine catabolic process
GO_0009065_7	GO:0009065	7	18	18	1.00	glutamine family amino acid catabolic process
GO_0006543_8	GO:0006537	8	4	4	1.00	glutamate biosynthetic process
GO_0006543_8	GO:0006543	8	4	4	1.00	glutamine catabolic process
GO_0006527_8	GO:0006527	8	9	9	1.00	arginine catabolic process
GO_0019546_9	GO:0019546	9	4	4	1.00	arginine deiminase pathway
GO_0019478_7	GO:0019478	7	4	4	1.00	D-amino acid catabolic process
GO_0000098_6	GO:0009071	7	5	5	1.00	serine family amino acid catabolic process
GO_0000098_6	GO:0009093	7	5	5	1.00	cysteine catabolic process
GO_0009074_6	GO:0009074	6	3	3	1.00	aromatic amino acid family catabolic process
GO_0009074_6	GO:0019752	6	3	3	1.00	carboxylic acid metabolic process
GO_0009074_6	GO:0046395	6	3	3	1.00	carboxylic acid catabolic process
GO_0009074_6	GO:1901606	6	3	3	1.00	alpha-amino acid catabolic process
GO_0009397_6	GO:0043648	7	2	2	1.00	dicarboxylic acid metabolic process
GO_0009397_6	GO:0043649	7	2	2	1.00	dicarboxylic acid catabolic process
GO_0046306_6	GO:0046306	6	2	2	1.00	alkanesulfonate catabolic process
GO_1902777_6	GO:1902777	6	6	6	1.00	6-sulfoquinovose(1-) catabolic process
GO_0061720_5	GO:1902777	6	4	4	1.00	6-sulfoquinovose(1-) catabolic process
GO_0046294_5	GO:0016999	5	2	2	1.00	antibiotic metabolic process
GO_0046294_5	GO:0017001	5	2	2	1.00	antibiotic catabolic process
GO_0046294_5	GO:0046185	5	2	2	1.00	aldehyde catabolic process
GO_0046294_5	GO:0046294	5	2	2	1.00	formaldehyde catabolic process
GO_0034656_5	GO:0009164	6	13	13	1.00	nucleoside catabolic process
GO_0034656_5	GO:1901658	6	13	13	1.00	glycosyl compound catabolic process
GO_0009164_6	GO:0009164	6	13	13	1.00	nucleoside catabolic process
GO_0009164_6	GO:1901658	6	13	13	1.00	glycosyl compound catabolic process
GO_0042454_7	GO:0042454	7	12	12	1.00	ribonucleoside catabolic process
GO_0046130_8	GO:0046102	8	2	2	1.00	inosine metabolic process
GO_0046130_8	GO:0046130	8	2	2	1.00	purine ribonucleoside catabolic process
GO_0046133_8	GO:0046133	8	9	9	1.00	pyrimidine ribonucleoside catabolic process
GO_0046050_8	GO:0009175	9	5	5	1.00	pyrimidine ribonucleoside monophosphate catabolic process
GO_0046135_7	GO:0046133	8	9	9	1.00	pyrimidine ribonucleoside catabolic process
GO_0006152_7	GO:0006152	7	6	6	1.00	purine nucleoside catabolic process
GO_0046121_7	GO:0042454	7	2	2	1.00	ribonucleoside catabolic process
GO_0046121_7	GO:0046121	7	2	2	1.00	deoxyribonucleoside catabolic process
GO_0006766_4	GO:0006766	4	67	67	1.00	vitamin metabolic process
GO_0009110_5	GO:0009110	5	57	57	1.00	vitamin biosynthetic process
GO_0042364_6	GO:0042364	6	56	56	1.00	water-soluble vitamin biosynthetic process
GO_0015940_6	GO:0032787	7	5	5	1.00	monocarboxylic acid metabolic process
GO_0015940_6	GO:0072330	7	5	5	1.00	monocarboxylic acid biosynthetic process
GO_0033317_7	GO:0032787	7	4	4	1.00	monocarboxylic acid metabolic process
GO_0033317_7	GO:0033317	7	4	4	1.00	pantothenate biosynthetic process from valine
