# From /Users/Daniela/Documents/CCG/GU_art_2/GO_levels/scripts/regulons_in_gos_v3.pl on Tue Oct  2 19:56:12 2018
# Input = /Users/Daniela/Documents/CCG/GU_art_2/original_datasets/data_sets/rcomplex_regulons.txt
# /Users/Daniela/Documents/CCG/datasets/GOs/extended_GOs/go_uniq_levels_extended_no12.txt
Group name	GO ID	GO level	Genes in group	Genes in GO	Percentage	GO name
ArcA_FNR	GO:0071704	3	12	8	0.67	organic substance metabolic process
ArcA_FNR_Fis_IHF_NarL	GO:0006091	4	9	8	0.89	generation of precursor metabolites and energy
ArcA_FNR_IHF	GO:0006415	7	3	2	0.67	translational termination
ArcA_FNR_IHF_NarL	GO:0006744	7	2	2	1.00	ubiquinone biosynthetic process
ArcA_FNR_NarL	GO:0033228	8	4	2	0.50	cysteine export across plasma membrane
ArcA_FNR_NarL	GO:0042939	8	4	2	0.50	tripeptide transport
ArcA_FNR_NarL	GO:1903712	8	4	2	0.50	cysteine transmembrane transport
ArcA_FNR_PuuR	GO:0006598	8	2	2	1.00	polyamine catabolic process
ArcA_FadR	GO:0032787	7	3	3	1.00	monocarboxylic acid metabolic process
ArcA_FadR	GO:0072329	7	3	3	1.00	monocarboxylic acid catabolic process
ArcA_FadR_Fis	GO:0032787	7	2	2	1.00	monocarboxylic acid metabolic process
ArcA_FadR_Fis	GO:0072329	7	2	2	1.00	monocarboxylic acid catabolic process
ArcA_Fur_Lrp_ModE	GO:0015833	6	5	5	1.00	peptide transport
ArcA_Fur_Lrp_ModE	GO:0042886	6	5	5	1.00	amide transport
ArcA_GlcC_IHF_PdhR	GO:0032787	7	5	4	0.80	monocarboxylic acid metabolic process
ArcA_GlcC_IHF_PdhR	GO:0072329	7	5	4	0.80	monocarboxylic acid catabolic process
ArcA_LexA	GO:0006281	6	2	2	1.00	DNA repair
ArcA_LldR	GO:0006974	5	3	2	0.67	cellular response to DNA damage stimulus
ArcA_NarL	GO:0044237	3	8	5	0.62	cellular metabolic process
ArcA_NarL	GO:0044238	3	8	5	0.62	primary metabolic process
ArcA_NarL	GO:0071704	3	8	5	0.62	organic substance metabolic process
ArcA_NtrC_PhoP_RutR	GO:0006208	7	7	7	1.00	pyrimidine nucleobase catabolic process
ArgP_CRP_DnaA_Fis_H-NS_NrdR	GO:0006807	3	3	3	1.00	nitrogen compound metabolic process
ArgP_CRP_DnaA_Fis_H-NS_NrdR	GO:0044237	3	3	3	1.00	cellular metabolic process
ArgP_CRP_DnaA_Fis_H-NS_NrdR	GO:0044238	3	3	3	1.00	primary metabolic process
ArgP_CRP_DnaA_Fis_H-NS_NrdR	GO:0071704	3	3	3	1.00	organic substance metabolic process
ArgP_DnaA	GO:0006259	5	3	3	1.00	DNA metabolic process
ArgP_DnaA	GO:0009059	5	3	3	1.00	macromolecule biosynthetic process
ArgP_DnaA	GO:0034645	5	3	3	1.00	cellular macromolecule biosynthetic process
ArgP_DnaA	GO:0090304	5	3	3	1.00	nucleic acid metabolic process
ArgP_Lrp	GO:0015807	7	2	2	1.00	L-amino acid transport
ArgP_Lrp	GO:0046942	7	2	2	1.00	carboxylic acid transport
ArgR_CRP_Fis	GO:0044237	3	7	6	0.86	cellular metabolic process
ArgR_Fis_IHF_PepA_PurR_RutR	GO:0006526	8	2	2	1.00	arginine biosynthetic process
ArgR_H-NS_NtrC	GO:0046942	7	3	3	1.00	carboxylic acid transport
ArgR_NtrC	GO:0006527	8	2	2	1.00	arginine catabolic process
AscG_CRP	GO:0006810	4	3	2	0.67	transport
AsnC_Nac	GO:0002098	9	2	1	0.50	tRNA wobble uridine modification
AsnC_Nac	GO:0008033	9	2	1	0.50	tRNA processing
AsnC_Nac	GO:1903507	9	2	1	0.50	negative regulation of nucleic acid-templated transcription
AsnC_Nac	GO:1903508	9	2	1	0.50	positive regulation of nucleic acid-templated transcription
BaeR_CpxR	GO:0055085	5	7	4	0.57	transmembrane transport
BasR_CRP_CpxR_Cra_CsgD_FliZ_IHF_MlrA_MqsA_OmpR_RcdA_RcsAB_RstA	GO:0044010	5	4	3	0.75	single-species biofilm formation
BasR_CpxR_PdhR	GO:0010468	6	2	1	0.50	regulation of gene expression
BasR_QseB	GO:0043170	4	2	2	1.00	macromolecule metabolic process
BasR_QseB	GO:0044260	4	2	2	1.00	cellular macromolecule metabolic process
CRP_CaiF_FNR	GO:0006577	5	3	3	1.00	amino-acid betaine metabolic process
CRP_CaiF_FNR	GO:0009437	5	3	3	1.00	carnitine metabolic process
CRP_ChbR_NagC	GO:0009401	7	6	3	0.50	phosphoenolpyruvate-dependent sugar phosphotransferase system
CRP_ChbR_NagC	GO:1902815	7	6	3	0.50	N,N'-diacetylchitobiose import
CRP_CpxR_GlrR_IHF_NtrC_RcsB	GO:0010556	6	3	2	0.67	regulation of macromolecule biosynthetic process
CRP_Cra	GO:0005975	4	5	5	1.00	carbohydrate metabolic process
CRP_Cra	GO:0044283	4	5	5	1.00	small molecule biosynthetic process
CRP_Cra	GO:1901576	4	5	5	1.00	organic substance biosynthetic process
CRP_Cra_FNR_Fis_H-NS_IHF_NarL_NarP	GO:0044237	3	4	3	0.75	cellular metabolic process
CRP_Cra_Fis_MtlR	GO:0044237	3	3	2	0.67	cellular metabolic process
CRP_Cra_Mlc_NagC	GO:0009401	7	6	6	1.00	phosphoenolpyruvate-dependent sugar phosphotransferase system
CRP_Cra_PrpR	GO:0032787	7	3	3	1.00	monocarboxylic acid metabolic process
CRP_CreB_Fis_MalT	GO:0015768	9	3	3	1.00	maltose transport
CRP_CsiR_H-NS_Lrp_Nac	GO:0032787	7	3	2	0.67	monocarboxylic acid metabolic process
CRP_CsiR_H-NS_Lrp_Nac	GO:0072329	7	3	2	0.67	monocarboxylic acid catabolic process
CRP_CytR	GO:0006218	9	2	1	0.50	uridine catabolic process
CRP_CytR	GO:0009175	9	2	1	0.50	pyrimidine ribonucleoside monophosphate catabolic process
CRP_CytR	GO:1903507	9	2	1	0.50	negative regulation of nucleic acid-templated transcription
CRP_CytR_DeoR	GO:0015858	7	2	2	1.00	nucleoside transport
CRP_CytR_DeoR_Fis_ModE	GO:0006974	5	4	4	1.00	cellular response to DNA damage stimulus
CRP_DnaA_Fis_PurR	GO:1901070	9	2	2	1.00	guanosine-containing compound biosynthetic process
CRP_DsdC	GO:0006974	5	2	2	1.00	cellular response to DNA damage stimulus
CRP_EvgA_FliZ_GadE_GadW_GadX_H-NS_YdeO	GO:0006855	6	2	2	1.00	drug transmembrane transport
CRP_ExuR_FNR	GO:0019698	7	2	2	1.00	D-galacturonate catabolic process
CRP_ExuR_FNR	GO:0032787	7	2	2	1.00	monocarboxylic acid metabolic process
CRP_ExuR_FNR	GO:0046396	7	2	2	1.00	D-galacturonate metabolic process
CRP_ExuR_FNR	GO:0072329	7	2	2	1.00	monocarboxylic acid catabolic process
CRP_ExuR_OxyR_UxuR	GO:0032787	7	2	2	1.00	monocarboxylic acid metabolic process
CRP_ExuR_OxyR_UxuR	GO:0042839	7	2	2	1.00	D-glucuronate metabolic process
CRP_ExuR_OxyR_UxuR	GO:0042840	7	2	2	1.00	D-glucuronate catabolic process
CRP_ExuR_OxyR_UxuR	GO:0072329	7	2	2	1.00	monocarboxylic acid catabolic process
CRP_FNR_FhlA_HyfR	GO:0006974	5	5	2	0.40	cellular response to DNA damage stimulus
CRP_FNR_Fis	GO:0043603	5	3	3	1.00	cellular amide metabolic process
CRP_FNR_GcvA_Lrp_PurR	GO:0009071	7	3	3	1.00	serine family amino acid catabolic process
CRP_FNR_GcvA_Lrp_PurR	GO:0019464	7	3	3	1.00	glycine decarboxylation via glycine cleavage system
CRP_FNR_IHF_TdcA_TdcR	GO:0019752	6	7	5	0.71	carboxylic acid metabolic process
CRP_FNR_NarL	GO:0044237	3	3	3	1.00	cellular metabolic process
CRP_Fis	GO:0006950	3	5	3	0.60	response to stress
CRP_Fis_FlhDC_GalR_GalS	GO:0015757	9	2	2	1.00	galactose transmembrane transport
CRP_Fis_H-NS_LeuO_RcsB-BglJ_StpA	GO:0009401	7	2	1	0.50	phosphoenolpyruvate-dependent sugar phosphotransferase system
CRP_Fis_IHF	GO:0009314	4	4	2	0.50	response to radiation
CRP_Fis_NanR	GO:0006054	6	5	3	0.60	N-acetylneuraminate metabolic process
CRP_Fis_NanR	GO:0019262	6	5	3	0.60	N-acetylneuraminate catabolic process
CRP_Fis_NanR	GO:0019752	6	5	3	0.60	carboxylic acid metabolic process
CRP_Fis_NanR	GO:0046348	6	5	3	0.60	amino sugar catabolic process
CRP_Fis_NanR	GO:0046395	6	5	3	0.60	carboxylic acid catabolic process
CRP_Fis_NtrC	GO:1901564	4	2	2	1.00	organonitrogen compound metabolic process
CRP_Fis_XylR	GO:0015752	9	3	3	1.00	D-ribose transmembrane transport
CRP_FucR	GO:0042355	8	5	4	0.80	L-fucose catabolic process
CRP_Fur	GO:0009713	7	9	6	0.67	catechol-containing compound biosynthetic process
CRP_Fur	GO:0019184	7	9	6	0.67	nonribosomal peptide biosynthetic process
CRP_Fur_HypT_PdhR	GO:0006810	4	4	4	1.00	transport
CRP_GalR_GalS_H-NS_HU	GO:0033499	8	4	4	1.00	galactose catabolic process via UDP-galactose
CRP_GlpR	GO:0006796	5	3	2	0.67	phosphate-containing compound metabolic process
CRP_GntR_IdnR	GO:0032787	7	6	4	0.67	monocarboxylic acid metabolic process
CRP_GntR_IdnR	GO:0072329	7	6	4	0.67	monocarboxylic acid catabolic process
CRP_GutM_GutR_H-NS	GO:0009401	7	7	3	0.43	phosphoenolpyruvate-dependent sugar phosphotransferase system
CRP_H-NS_LacI	GO:0015767	9	2	1	0.50	lactose transport
CRP_H-NS_LeuO	GO:0006952	4	7	6	0.86	defense response
CRP_H-NS_LeuO	GO:0009615	4	7	6	0.86	response to virus
CRP_H-NS_LeuO	GO:0043207	4	7	6	0.86	response to external biotic stimulus
CRP_H-NS_LeuO	GO:0051607	4	7	6	0.86	defense response to virus
CRP_H-NS_LeuO	GO:0098542	4	7	6	0.86	defense response to other organism
CRP_IHF	GO:0044238	3	4	3	0.75	primary metabolic process
CRP_IHF	GO:0071704	3	4	3	0.75	organic substance metabolic process
CRP_IHF_PaaX	GO:0032787	7	11	11	1.00	monocarboxylic acid metabolic process
CRP_IHF_PaaX	GO:0072329	7	11	11	1.00	monocarboxylic acid catabolic process
CRP_IHF_UlaR	GO:0009401	7	6	3	0.50	phosphoenolpyruvate-dependent sugar phosphotransferase system
CRP_IHF_UlaR	GO:0015749	7	6	3	0.50	monosaccharide transmembrane transport
CRP_IHF_UlaR	GO:0015882	7	6	3	0.50	L-ascorbic acid transmembrane transport
CRP_IHF_UlaR	GO:0046942	7	6	3	0.50	carboxylic acid transport
CRP_IHF_UlaR	GO:0098656	7	6	3	0.50	anion transmembrane transport
CRP_IHF_UlaR	GO:1905039	7	6	3	0.50	carboxylic acid transmembrane transport
CRP_IHF_YiaJ	GO:0005975	4	9	4	0.44	carbohydrate metabolic process
CRP_Lrp	GO:0019752	6	3	3	1.00	carboxylic acid metabolic process
CRP_LsrR	GO:0055085	5	7	4	0.57	transmembrane transport
CRP_MalI	GO:1903506	8	3	2	0.67	regulation of nucleic acid-templated transcription
CRP_MalT	GO:0042956	8	2	2	1.00	maltodextrin transport
CRP_MelR	GO:0044248	4	3	2	0.67	cellular catabolic process
CRP_MelR	GO:1901575	4	3	2	0.67	organic substance catabolic process
CRP_MhpR	GO:0019439	5	4	4	1.00	aromatic compound catabolic process
CRP_Mlc	GO:0018130	5	2	2	1.00	heterocycle biosynthetic process
CRP_Mlc	GO:0044271	5	2	2	1.00	cellular nitrogen compound biosynthetic process
CRP_Mlc	GO:1901362	5	2	2	1.00	organic cyclic compound biosynthetic process
CRP_ModE	GO:0015689	8	3	3	1.00	molybdate ion transport
CRP_MurR	GO:0009254	8	2	1	0.50	peptidoglycan turnover
CRP_NagC	GO:1901135	4	5	4	0.80	carbohydrate derivative metabolic process
CRP_NagC_NanR	GO:0015772	7	2	1	0.50	oligosaccharide transport
CRP_NagC_NanR	GO:0046942	7	2	1	0.50	carboxylic acid transport
CRP_NagC_NanR	GO:0098656	7	2	1	0.50	anion transmembrane transport
CRP_NagC_NanR	GO:1905039	7	2	1	0.50	carboxylic acid transmembrane transport
CRP_PhoB	GO:0001407	7	4	4	1.00	glycerophosphodiester transmembrane transport
CRP_PhoB	GO:0015794	7	4	4	1.00	glycerol-3-phosphate transmembrane transport
CRP_PhoB	GO:0098656	7	4	4	1.00	anion transmembrane transport
CRP_PhoP	GO:0005977	6	3	3	1.00	glycogen metabolic process
CRP_PhoP	GO:0006073	6	3	3	1.00	cellular glucan metabolic process
CRP_PhoP	GO:0044042	6	3	3	1.00	glucan metabolic process
CRP_RbsR	GO:0015752	9	6	3	0.50	D-ribose transmembrane transport
CRP_RhaR_RhaS	GO:1903506	8	2	2	1.00	regulation of nucleic acid-templated transcription
CRP_RhaS	GO:0019301	7	3	3	1.00	rhamnose catabolic process
CRP_TorR	GO:0031556	9	3	1	0.33	transcriptional attenuation by ribosome
CRP_UidR_UxuR	GO:0051289	8	2	1	0.50	protein homotetramerization
CRP_ZraR	GO:0000160	5	2	2	1.00	phosphorelay signal transduction system
Cbl_CysB	GO:0006820	6	4	3	0.75	anion transport
Cbl_CysB	GO:0015711	6	4	3	0.75	organic anion transport
Cbl_CysB	GO:0015734	6	4	3	0.75	taurine transport
Cbl_CysB	GO:0015849	6	4	3	0.75	organic acid transport
Cbl_CysB_FNR_IHF	GO:0006790	4	5	5	1.00	sulfur compound metabolic process
CdaR_FNR_Fur_H-NS	GO:0019394	7	4	3	0.75	glucarate catabolic process
CdaR_FNR_Fur_H-NS	GO:0043648	7	4	3	0.75	dicarboxylic acid metabolic process
CdaR_FNR_Fur_H-NS	GO:0043649	7	4	3	0.75	dicarboxylic acid catabolic process
CdaR_FNR_Fur_H-NS	GO:0046392	7	4	3	0.75	galactarate catabolic process
CpxR_CsgD_FliZ	GO:0044010	5	2	2	1.00	single-species biofilm formation
CpxR_CsgD_FliZ	GO:1990000	5	2	2	1.00	amyloid fibril formation
CpxR_GadE	GO:0044238	3	3	3	1.00	primary metabolic process
CpxR_GadE	GO:0071704	3	3	3	1.00	organic substance metabolic process
Cra_SgrR	GO:0015767	9	2	1	0.50	lactose transport
CsgD_FlhDC	GO:0071973	6	3	2	0.67	bacterial-type flagellum-dependent cell motility
CsgD_FlhDC_H-NS_MatA_NsrR_SutR	GO:1903506	8	2	2	1.00	regulation of nucleic acid-templated transcription
CueR_FNR_ModE	GO:0006732	5	5	5	1.00	coenzyme metabolic process
CueR_FNR_ModE	GO:0006796	5	5	5	1.00	phosphate-containing compound metabolic process
CueR_FNR_ModE	GO:0018130	5	5	5	1.00	heterocycle biosynthetic process
CueR_FNR_ModE	GO:0043545	5	5	5	1.00	molybdopterin cofactor metabolic process
CueR_FNR_ModE	GO:0051188	5	5	5	1.00	cofactor biosynthetic process
CueR_FNR_ModE	GO:0051189	5	5	5	1.00	prosthetic group metabolic process
CueR_FNR_ModE	GO:0090407	5	5	5	1.00	organophosphate biosynthetic process
CueR_FNR_ModE	GO:1901362	5	5	5	1.00	organic cyclic compound biosynthetic process
CueR_FNR_ModE	GO:1901566	5	5	5	1.00	organonitrogen compound biosynthetic process
CusR_PhoB_YedW	GO:0046688	6	7	6	0.86	response to copper ion
CysB_H-NS	GO:0098661	8	5	4	0.80	inorganic anion transmembrane transport
CysB_H-NS	GO:0099133	8	5	4	0.80	ATP hydrolysis coupled anion transmembrane transport
DcuR_FNR_NarL	GO:0009061	6	4	4	1.00	anaerobic respiration
DinJ-YafQ_LexA	GO:0010629	7	2	2	1.00	negative regulation of gene expression
EvgA_FNR	GO:0006974	5	2	2	1.00	cellular response to DNA damage stimulus
EvgA_H-NS	GO:0050794	4	2	2	1.00	regulation of cellular process
ExuR_UxuR	GO:1903506	8	2	2	1.00	regulation of nucleic acid-templated transcription
FNR_FhlA_IHF_NsrR	GO:0043170	4	5	5	1.00	macromolecule metabolic process
FNR_Fis_FlhDC_IHF_NarL_NarP_NsrR	GO:0044237	3	7	7	1.00	cellular metabolic process
FNR_Fis_IHF_ModE_NarL	GO:0009061	6	3	3	1.00	anaerobic respiration
FNR_Fis_IHF_NarL_RstA	GO:0044237	3	4	4	1.00	cellular metabolic process
FNR_FlhDC_IscR_ModE_NarL_NarP	GO:0055114	3	5	4	0.80	oxidation-reduction process
FNR_FlhDC_ModE_NarL_NarP	GO:0017004	7	7	4	0.57	cytochrome complex assembly
FNR_Fur	GO:1901564	4	2	2	1.00	organonitrogen compound metabolic process
FNR_Fur_GadX_NtrC	GO:0072488	7	2	1	0.50	ammonium transmembrane transport
FNR_Fur_GadX_NtrC	GO:0098655	7	2	1	0.50	cation transmembrane transport
FNR_Fur_H-NS	GO:0044237	3	4	4	1.00	cellular metabolic process
FNR_Fur_H-NS	GO:0071704	3	4	4	1.00	organic substance metabolic process
FNR_Fur_NagC	GO:1903874	10	3	2	0.67	ferrous iron transmembrane transport
FNR_H-NS	GO:0042221	3	2	2	1.00	response to chemical
FNR_H-NS_NrdR	GO:0015949	5	2	2	1.00	nucleobase-containing small molecule interconversion
FNR_IHF	GO:0042938	8	5	5	1.00	dipeptide transport
FNR_IHF_NarL_NarP_NorR	GO:0046210	6	2	2	1.00	nitric oxide catabolic process
FNR_IHF_PhoB	GO:0019220	7	5	5	1.00	regulation of phosphate metabolic process
FNR_MalT	GO:0005977	6	2	2	1.00	glycogen metabolic process
FNR_MalT	GO:0006073	6	2	2	1.00	cellular glucan metabolic process
FNR_MalT	GO:0044042	6	2	2	1.00	glucan metabolic process
FNR_ModE	GO:0050794	4	2	2	1.00	regulation of cellular process
FNR_NarL	GO:0044237	3	4	4	1.00	cellular metabolic process
FNR_NarL_NarP	GO:0032787	7	3	3	1.00	monocarboxylic acid metabolic process
FNR_NarL_NikR	GO:0015675	9	6	5	0.83	nickel cation transport
FNR_NsrR	GO:2000112	7	2	2	1.00	regulation of cellular macromolecule biosynthetic process
FabR_FadR	GO:0032787	7	2	2	1.00	monocarboxylic acid metabolic process
FabR_FadR	GO:0072330	7	2	2	1.00	monocarboxylic acid biosynthetic process
FhlA_IHF_ModE_NsrR	GO:1901564	4	4	3	0.75	organonitrogen compound metabolic process
Fis_IHF_NtrC	GO:0006598	8	2	1	0.50	polyamine catabolic process
Fis_IHF_NtrC	GO:0099133	8	2	1	0.50	ATP hydrolysis coupled anion transmembrane transport
FliZ_GadE_GadW_GadX_H-NS_Lrp_MarA_PhoP_RcsB_TorR	GO:0010447	5	2	2	1.00	response to acidic pH
Fur_H-NS	GO:0098776	7	5	4	0.80	protein transport across the cell outer membrane
Fur_IHF_IscR_NsrR_OxyR	GO:0006790	4	6	6	1.00	sulfur compound metabolic process
Fur_IscR_NrdR	GO:0006807	3	4	3	0.75	nitrogen compound metabolic process
Fur_IscR_NrdR	GO:0044237	3	4	3	0.75	cellular metabolic process
Fur_IscR_NrdR	GO:0044238	3	4	3	0.75	primary metabolic process
Fur_IscR_NrdR	GO:0071704	3	4	3	0.75	organic substance metabolic process
Fur_PurR	GO:1900372	9	2	1	0.50	negative regulation of purine nucleotide biosynthetic process
Fur_PurR	GO:1903507	9	2	1	0.50	negative regulation of nucleic acid-templated transcription
Fur_RcnR	GO:0010045	6	2	2	1.00	response to nickel cation
Fur_RcnR	GO:0032025	6	2	2	1.00	response to cobalt ion
H-NS_IHF	GO:0015838	8	3	3	1.00	amino-acid betaine transport
H-NS_IHF_Lrp	GO:0043711	5	7	4	0.57	pilus organization
H-NS_LeuO	GO:1903508	9	2	1	0.50	positive regulation of nucleic acid-templated transcription
H-NS_Lrp	GO:0009097	7	2	2	1.00	isoleucine biosynthetic process
H-NS_Lrp	GO:0009099	7	2	2	1.00	valine biosynthetic process
H-NS_McbR	GO:0006974	5	3	2	0.67	cellular response to DNA damage stimulus
H-NS_NhaR	GO:0006885	9	2	1	0.50	regulation of pH
H-NS_NhaR	GO:0051453	9	2	1	0.50	regulation of intracellular pH
H-NS_NhaR	GO:0055078	9	2	1	0.50	sodium ion homeostasis
H-NS_NhaR	GO:1903508	9	2	1	0.50	positive regulation of nucleic acid-templated transcription
HigA_HigB-HigA	GO:2000112	7	2	2	1.00	regulation of cellular macromolecule biosynthetic process
HipAB_HipB_IHF	GO:0043170	4	2	2	1.00	macromolecule metabolic process
HipAB_HipB_IHF	GO:0044260	4	2	2	1.00	cellular macromolecule metabolic process
HypT_MetJ	GO:0048473	8	3	3	1.00	D-methionine transport
HypT_MetJ_PhoP	GO:0009067	7	2	2	1.00	aspartate family amino acid biosynthetic process
HypT_MetJ_PhoP	GO:0009070	7	2	2	1.00	serine family amino acid biosynthetic process
HypT_MetJ_PhoP	GO:0009092	7	2	2	1.00	homoserine metabolic process
IHF_Lrp	GO:0019752	6	5	5	1.00	carboxylic acid metabolic process
IHF_Lrp	GO:0046394	6	5	5	1.00	carboxylic acid biosynthetic process
IHF_NtrC	GO:0006868	7	2	2	1.00	glutamine transport
IHF_NtrC	GO:0015804	7	2	2	1.00	neutral amino acid transport
IHF_NtrC	GO:0046942	7	2	2	1.00	carboxylic acid transport
IHF_PspF	GO:0098586	5	4	3	0.75	cellular response to virus
IHF_RcsAB	GO:0045226	7	4	4	1.00	extracellular polysaccharide biosynthetic process
LexA_MraZ_PdhR	GO:0044249	4	11	10	0.91	cellular biosynthetic process
LexA_MraZ_PdhR	GO:1901576	4	11	10	0.91	organic substance biosynthetic process
LexA_MraZ_PdhR_RcsB_SdiA	GO:0051301	3	2	2	1.00	cell division
MarA_OxyR_Rob_SoxS	GO:0006950	3	3	2	0.67	response to stress
MarA_PhoP_Rob_SoxS	GO:0042930	7	2	1	0.50	enterobactin transport
MarA_Rob_SoxS	GO:0006725	4	3	2	0.67	cellular aromatic compound metabolic process
MarA_Rob_SoxS	GO:0033554	4	3	2	0.67	cellular response to stress
MarA_Rob_SoxS	GO:1901360	4	3	2	0.67	organic cyclic compound metabolic process
MarA_SoxS	GO:0005975	4	5	3	0.60	carbohydrate metabolic process
MetJ_MetR	GO:1903506	8	2	1	0.50	regulation of nucleic acid-templated transcription
MraZ_PdhR	GO:0006364	9	2	1	0.50	rRNA processing
MraZ_PdhR	GO:1903507	9	2	1	0.50	negative regulation of nucleic acid-templated transcription
Nac_PurR	GO:0019858	7	2	2	1.00	cytosine metabolic process
NarL_TorR	GO:0009060	6	3	2	0.67	aerobic respiration
NarL_TorR	GO:0009061	6	3	2	0.67	anaerobic respiration
NemR_RutR	GO:0044248	4	3	2	0.67	cellular catabolic process
NemR_RutR	GO:1901575	4	3	2	0.67	organic substance catabolic process
NhaR_OmpR	GO:0043708	5	4	2	0.50	cell adhesion involved in biofilm formation
RelB_RelB-RelE	GO:0016070	6	2	2	1.00	RNA metabolic process
YefM_YefM-YoeB	GO:1903507	9	2	2	1.00	negative regulation of nucleic acid-templated transcription
