"Names"	"RegulonSize"	"SpearmanCorrelationMean"	"SpearmanCorrelationMedian"
"GLUTSYNIII-PWY"	1	1	1
"GLYCEROLMETAB-PWY"	4	0.403705440193719	0.385721643093672
"GLYCLEAV-PWY"	4	0.386028990166149	0.381123871980103
"GLYCOCAT-PWY"	7	0.173400016639877	0.137063752548989
"GLYCOGENSYNTH-PWY"	4	0.374002537972	0.341721357162458
"GLYCOL-GLYOXDEG-PWY"	11	0.193004175591467	0.161292865583282
"GLYCOLATEMET-PWY"	7	0.20474464049582	0.13940278648619
"GLYCOLYSIS-E-D"	22	0.157155089126155	0.124024607476012
"GLYCOLYSIS-TCA-GLYOX-BYPASS"	42	0.172517963396447	0.118375149219059
"GLYCOLYSIS"	18	0.174162367883656	0.134558161645438
"GLYOXDEG-PWY"	4	0.557675119418357	0.525084114072693
"GLYOXYLATE-BYPASS"	6	0.386432255073581	0.380359862538034
"GLYSYN-PWY"	1	1	1
"HCAMHPDEG-PWY"	8	0.188072361414706	0.154413099279938
"HEME-BIOSYNTHESIS-II"	4	0.0446931575042929	0.0401150131440992
"HEMESYN2-PWY"	4	0.0849492431859655	0.086202747994589
"HEXITOLDEGSUPER-PWY"	25	0.134456652158714	0.0997624599373851
"HISTSYN-PWY"	8	0.610416745628988	0.620034538168451
"HOMOSER-METSYN-PWY"	6	0.198265173024861	0.23067677155142
"HOMOSER-THRESYN-PWY"	2	0.730925645032559	0.730925645032559
"HOMOSERSYN-PWY"	4	0.201283575841375	0.208496845819619
"IDNCAT-PWY"	3	0.419859231937333	0.380823787069238
"ILEUSYN-PWY"	9	0.205126446559151	0.143142157433295
"KDO-LIPASYN-PWY"	4	0.0714784435280453	0.0610778089671108
"KDO-NAGLIPASYN-PWY"	17	0.0910348645888169	0.0654136540383764
"KDOSYN-PWY"	1	1	1
"KETOGLUCONMET-PWY"	7	0.115471468764416	0.0724720098620775
"LCYSDEG-PWY"	5	0.0915782254646261	0.0602110056565228
"LEUSYN-PWY"	7	0.270944926152119	0.152029843468741
"LIPA-CORESYN-PWY"	10	0.397221425966353	0.382878751581313
"LPSSYN-PWY"	26	0.126294600634542	0.0762994110930938
"LYXMET-PWY"	5	0.200657882712907	0.20591310494627
"MANNCAT-PWY"	1	1	1
"MANNIDEG-PWY"	1	1	1
"MENAQUINONESYN-PWY"	1	1	1
"MET-SAM-PWY"	11	0.202521156967938	0.230479237843265
"METHGLYUT-PWY"	14	0.115258992563462	0.0932136817744538
"METSYN-PWY"	8	0.20214120348966	0.219960097099207
"NAD-BIOSYNTHESIS-II"	1	1	1
"NADPHOS-DEPHOS-PWY"	3	0.238476712050031	0.0551231759535131
"NAGLIPASYN-PWY"	8	0.145702724366343	0.0811068301850456
"NONMEVIPP-PWY"	10	0.156491468997404	0.155993593759705
"NONOXIPENT-PWY"	7	0.122552880674128	0.0675903125139497
"NRI-PWY"	7	0.168200430885384	0.0875562408872749
"OANTIGEN-PWY"	11	0.225791612783515	0.162623068584936
"ORNARGDEG-PWY"	14	0.161914695035274	0.102761119247304
"ORNDEG-PWY"	7	0.22949382539975	0.153180098326607
"OXIDATIVEPENT-PWY"	3	0.178185676800832	0.165685766642497
"P2-PWY"	6	0.387196341336209	0.379140999116045
"P4-PWY"	21	0.15779956255093	0.143647699267037
"PANTO-PWY"	5	0.130497625397571	0.103680259995465
"PANTOSYN-PWY"	9	0.123048180088528	0.114726653969568
"PENTOSE-P-PWY"	10	0.141529676207703	0.104687155423512
"PEPTIDOGLYCANSYN-PWY"	11	0.194824719604857	0.0902687098696376
"PHESYN"	5	0.117331083788601	0.10476384904802
"PHOSLIPSYN-PWY"	15	0.0772634174431012	0.0576379857007389
"PLPSAL-PWY"	3	0.182539977207998	0.148656214402342
"POLYAMSYN-PWY"	9	0.146100209554278	0.1244385721164
"POLYISOPRENSYN-PWY"	7	0.136690398415068	0.129983905240968
"PPGPPMET-PWY"	4	0.142944514976153	0.10789380116358
"PROPIONMET-PWY"	1	1	1
"PROSYN-PWY"	3	0.23336892938573	0.0960139638112973
"PROUT-PWY-I"	1	1	1
"PRPP-PWY"	54	0.199389489645484	0.161057749717623
"PUTDEG-PWY"	2	0.366426183270125	0.366426183270125
"PWY-1269"	5	0.090136589532633	0.051644558865032
"PWY-1801"	3	0.209558282514533	0.119344009840295
"PWY-2161"	2	0.216366847909199	0.216366847909199
"PWY-40"	2	0.391934460142392	0.391934460142392
"PWY-4121"	1	1	1
"PWY-4261"	5	0.439492183683872	0.414610943902889
"PWY-4381"	8	0.229075673685129	0.246290660054863
"PWY-46"	1	1	1
"PWY-4621"	5	0.0403122077981021	0.0345386752035912
"PWY-5084"	3	0.497857973192837	0.336351887329955
"PWY-5123"	2	0.135181143297851	0.135181143297851
"PWY-5155"	1	1	1
"PWY-5162"	3	0.315188255179471	0.320501508996681
"PWY-5188"	6	0.114777825683862	0.0990931677001195
"PWY-5194"	1	1	1
"PWY-5340"	3	0.673101348795438	0.659526929867123
"PWY-5350"	4	0.124377390308947	0.0552112713103426
"PWY-5386"	5	0.128028082277441	0.113581824854674
"PWY-5436"	3	0.119126930808758	0.0855748899614266
"PWY-5437"	6	0.190697737398364	0.108296831330975
"PWY-5453"	6	0.121295539337132	0.049094729070052
"PWY-5459"	2	0.432941959294979	0.432941959294979
"PWY-5484"	18	0.156419217609427	0.114458809224559
"PWY-5659"	4	0.170810437404514	0.096032923056663
"PWY-5667"	4	0.128792629087116	0.138235123328396
"PWY-5668"	6	0.132298767089754	0.125427958321038
"PWY-5669"	2	0.0607860603286633	0.0607860603286633
"PWY-5686"	8	0.424330517268328	0.447544636339565
"PWY-5698"	3	0.251580236132396	0.260975632716141
"PWY-5705"	4	0.173318860549966	0.161506053957217
"PWY-5755"	1	1	1
"PWY-5783"	1	1	1
"PWY-5785"	4	0.13558581462828	0.134531651643081
"PWY-5837"	7	0.233334881157005	0.257931591196723
"PWY-5838"	11	0.13396828122299	0.08307727624432
"PWY-5852"	1	1	1
"PWY-5901"	3	0.631993912581622	0.622990139411619
"PWY-5964"	1	1	1
"PWY-5965"	4	0.0719193725055921	0.0426663038567865
"PWY-5966"	5	0.109069475462607	0.101718234919516
"PWY-5971"	6	0.118770428335327	0.114213435429723
"PWY-5973"	7	0.138628103798886	0.126720484087359
"PWY-6012"	5	0.0443478162128145	0.040275770890302
"PWY-6019"	2	0.448469283592744	0.448469283592744
"PWY-6038"	3	0.375356765065692	0.384654075877005
"PWY-6071"	12	0.267823961349567	0.266794512652174
"PWY-6121"	5	0.532408961226743	0.515646507115093
"PWY-6122"	5	0.518436342306138	0.503055551091033
"PWY-6123"	5	0.487571195569375	0.469334952592691
"PWY-6125"	13	0.136562485300129	0.0995282587126722
"PWY-6126"	21	0.208343012480015	0.157516822510735
"PWY-6147"	4	0.143252757274287	0.137445646912681
"PWY-6151"	5	0.10122084473238	0.0636461370114832
"PWY-6153"	2	0.0654570748429421	0.0654570748429421
"PWY-6163"	7	0.134435486204351	0.0990423069603709
"PWY-6164"	4	0.111760637633739	0.095323140686042
"PWY-6268"	1	1	1
"PWY-6277"	6	0.512027041816052	0.499693569089051
"PWY-6282"	7	0.10134328188553	0.0895984854098858
"PWY-6284"	9	0.126446964382219	0.108510720265651
"PWY-6387"	9	0.15911778322918	0.0724833273806554
"PWY-6476"	1	1	1
"PWY-6519"	9	0.101254318521815	0.0780684152132196
"PWY-6535"	2	0.0630642042463332	0.0630642042463332
"PWY-6537"	2	0.728214699169413	0.728214699169413
"PWY-6543"	3	0.069248796866211	0.0720856198249484
"PWY-6556"	4	0.0693902515537739	0.0244629445025796
"PWY-6579"	5	0.143400700327617	0.0901662333900015
"PWY-66"	2	0.392661458940361	0.392661458940361
"PWY-6605"	2	0.0216389302477115	0.0216389302477115
"PWY-6608"	10	0.107761944825191	0.0956269582763752
"PWY-6609"	5	0.0999079996932007	0.0748190861281666
"PWY-6611"	3	0.0762890519356106	0.0767193005995436
"PWY-6612"	11	0.117009250127516	0.11231327933266
"PWY-6614"	4	0.130130889742414	0.136640337540602
"PWY-6617"	1	1	1
"PWY-6618"	1	1	1
"PWY-6620"	4	0.117180845242569	0.0806979874834907
"PWY-6690"	8	0.188072361414706	0.154413099279938
"PWY-6700"	4	0.159757047437617	0.127391087507707
"PWY-6703"	3	0.0777054844299675	0.0823714524733391
"PWY-6708"	7	0.0863606390933697	0.0421593718908598
"PWY-6823"	9	0.129934199123612	0.0989556100562794
"PWY-6890"	2	0.259060790660784	0.259060790660784
"PWY-6892"	9	0.181172268688094	0.0859304030281121
"PWY-6894"	2	0.044677365096538	0.044677365096538
"PWY-6897"	5	0.135815113428024	0.0565485946973713
"PWY-6910"	2	0.040243082924966	0.040243082924966
"PWY-6952"	6	0.299223578659122	0.267936905147019
"PWY-6961"	5	0.279324903303429	0.273853102411202
"PWY-7176"	3	0.251578840985483	0.336727209693183
"PWY-7179"	2	0.133040255663633	0.133040255663633
"PWY-7180"	4	0.14020115467061	0.0857087444296054
"PWY-7181"	2	0.332195661738803	0.332195661738803
"PWY-7183"	1	1	1
"PWY-7184"	10	0.105668308782779	0.07658542026979
"PWY-7187"	9	0.103993192966149	0.0734293746035517
"PWY-7193"	2	0.0829098651150062	0.0829098651150062
"PWY-7194"	2	0.429529781224076	0.429529781224076
"PWY-7195"	4	0.11424695947858	0.0927216581684863
"PWY-7196"	10	0.169231394687034	0.138072969953761
"PWY-7197"	3	0.206312675164458	0.196873476443558
"PWY-7205"	2	0.314538101537286	0.314538101537286
"PWY-7206"	4	0.0736661456907919	0.0686531995945427
"PWY-7208"	4	0.301330441162839	0.315170548642783
"PWY-7211"	20	0.184064351371035	0.139179955718003
"PWY-7219"	11	0.399315429441577	0.341751547495568
"PWY-7220"	10	0.13121426979522	0.0935834950053342
"PWY-7221"	4	0.210591853013275	0.140602792050999
"PWY-7222"	10	0.13121426979522	0.0935834950053342
"PWY-7242"	4	0.20460120832599	0.171441828857139
"PWY-7247"	2	0.248987147249391	0.248987147249391
"PWY-7315"	6	0.295217126951298	0.278667784951159
"PWY-7335"	2	0.659728152014783	0.659728152014783
"PWY-7343"	2	0.205812039268777	0.205812039268777
"PWY-7344"	1	1	1
"PWY-7346"	1	1	1
"PWY-7446"	4	0.353885082601583	0.357296237825317
"PWY-7544"	5	0.485174707796492	0.682266168830439
"PWY-7545"	4	0.430289100449457	0.425270878695815
"PWY-901"	2	0.187822604268161	0.187822604268161
"PWY0-1021"	2	0.0490251452673523	0.0490251452673523
"PWY0-1061"	8	0.0900398129606563	0.0673929732000232
"PWY0-1182"	2	0.106185301843725	0.106185301843725
"PWY0-1221"	4	0.500698672563829	0.48212657981117
"PWY0-1241"	4	0.122491660970677	0.125301599250294
"PWY0-1261"	11	0.100875110619334	0.0822687380328037
"PWY0-1264"	5	0.305022416710273	0.291172578048222
"PWY0-1275"	3	0.051525649833114	0.0224708303739516
"PWY0-1277"	12	0.160513474959098	0.134385339250649
"PWY0-1280"	2	0.231838992099083	0.231838992099083
"PWY0-1295"	3	0.345149465559918	0.289362727198192
"PWY0-1296"	4	0.138579213320382	0.065522676241822
"PWY0-1297"	6	0.15527622163609	0.0910526228047774
"PWY0-1298"	6	0.235262134280241	0.19569625228341
"PWY0-1299"	1	1	1
"PWY0-1300"	3	0.113879654118722	0.118460442993624
"PWY0-1301"	1	1	1
"PWY0-1303"	3	0.103378189058528	0.117412729457736
"PWY0-1305"	2	0.815081947781202	0.815081947781202
"PWY0-1306"	1	1	1
"PWY0-1309"	2	0.218085008283263	0.218085008283263
"PWY0-1312"	3	0.187631720302296	0.0392798255944584
"PWY0-1313"	1	1	1
"PWY0-1314"	1	1	1
"PWY0-1315"	1	1	1
"PWY0-1317"	2	0.432941959294979	0.432941959294979
"PWY0-1319"	6	0.0725489102529871	0.0511479702044028
"PWY0-1321"	12	0.170681810384166	0.12172296609291
"PWY0-1324"	3	0.359066173397617	0.330920513756079
"PWY0-1325"	2	0.233309816607179	0.233309816607179
"PWY0-1329"	8	0.614489474398572	0.517336171891216
"PWY0-1334"	16	0.475304555884034	0.55625805292058
"PWY0-1335"	17	0.504629638389143	0.497670628536409
"PWY0-1336"	17	0.393967192681812	0.497670628536409
"PWY0-1337"	2	0.152190881195687	0.152190881195687
"PWY0-1338"	4	0.437583677047848	0.442388781523827
"PWY0-1347"	15	0.458873540347549	0.578362161524125
"PWY0-1348"	16	0.413371716258419	0.519944620353872
"PWY0-1352"	19	0.316689767658543	0.235696530828357
"PWY0-1353"	7	0.495409700318599	0.28356270115453
"PWY0-1355"	8	0.181670636269192	0.0942963655840373
"PWY0-1356"	9	0.207088725276098	0.13080194476775
"PWY0-1391"	1	1	1
"PWY0-1415"	7	0.061854145909683	0.0661787062886259
"PWY0-1433"	3	0.161848934033816	0.138104262820026
"PWY0-1458"	2	0.448586686397714	0.448586686397714
"PWY0-1465"	1	1	1
"PWY0-1466"	1	1	1
"PWY0-1468"	2	0.400141983714871	0.400141983714871
"PWY0-1470"	2	0.35797328135628	0.35797328135628
"PWY0-1471"	6	0.23531335116002	0.303828268459641
"PWY0-1474"	2	0.411723348647589	0.411723348647589
"PWY0-1477"	2	0.380709996272199	0.380709996272199
"PWY0-1479"	8	0.19812062728686	0.186127129516916
"PWY0-1481"	2	0.0945749008520462	0.0945749008520462
"PWY0-1482"	2	0.461216801055019	0.461216801055019
"PWY0-1483"	2	0.563029439173109	0.563029439173109
"PWY0-1485"	2	0.391394790618961	0.391394790618961
"PWY0-1487"	2	0.317524294515716	0.317524294515716
"PWY0-1490"	2	0.420136909687955	0.420136909687955
"PWY0-1492"	2	0.353756771806535	0.353756771806535
"PWY0-1493"	4	0.157323704592877	0.140637520637237
"PWY0-1495"	2	0.257861986677142	0.257861986677142
"PWY0-1497"	2	0.555286818230305	0.555286818230305
"PWY0-1498"	2	0.324343060295605	0.324343060295605
"PWY0-1499"	2	0.345835936816813	0.345835936816813
"PWY0-1500"	2	0.294477773767565	0.294477773767565
"PWY0-1501"	2	0.0909478507860809	0.0909478507860809
"PWY0-1503"	2	0.098571236752917	0.098571236752917
"PWY0-1505"	2	0.121919059672769	0.121919059672769
"PWY0-1506"	2	0.0521957783880064	0.0521957783880064
"PWY0-1507"	4	0.295945733783085	0.23501674470535
"PWY0-1509"	2	0.477408838637762	0.477408838637762
"PWY0-1512"	2	0.311552872561811	0.311552872561811
"PWY0-1514"	3	0.0898461787364866	0.0418191633862679
"PWY0-1515"	3	0.184447458966622	0.128996627819176
"PWY0-1517"	2	0.263271679088609	0.263271679088609
"PWY0-1518"	3	0.537689288483838	0.554417737322512
"PWY0-1519"	2	0.492582873075916	0.492582873075916
"PWY0-1527"	1	1	1
"PWY0-1533"	7	0.33435925223207	0.368014631604194
"PWY0-1534"	2	0.0390701188454725	0.0390701188454725
"PWY0-1535"	1	1	1
"PWY0-1544"	5	0.497777121838163	0.682266168830439
"PWY0-1545"	5	0.130017431157703	0.129049300790127
"PWY0-1546"	5	0.110106461141004	0.0815648650585906
"PWY0-1550"	2	0.322297672946045	0.322297672946045
"PWY0-1554"	2	0.517443678076342	0.517443678076342
"PWY0-1559"	2	0.506337354984425	0.506337354984425
"PWY0-1561"	5	0.463946266599994	0.682266168830439
"PWY0-1565"	5	0.485256518524985	0.682266168830439
"PWY0-1567"	5	0.448722831472886	0.682266168830439
"PWY0-1568"	4	0.475540627272558	0.466703755088364
"PWY0-1569"	3	0.423875335483418	0.467365260170644
"PWY0-1573"	4	0.310100640411787	0.285636395085951
"PWY0-1576"	8	0.503637562536662	0.473942045796673
"PWY0-1577"	10	0.3483772934338	0.289731005125045
"PWY0-1578"	9	0.263857642580674	0.187833257377495
"PWY0-1581"	9	0.206894284255604	0.137268065035701
"PWY0-1582"	7	0.421802327697056	0.282875307836138
"PWY0-1584"	6	0.330537536244326	0.38311089038189
"PWY0-1585"	10	0.194240269595783	0.124585760980702
"PWY0-1586"	18	0.108368409684343	0.0680630900477878
"PWY0-1587"	4	0.114879293872504	0.0758241308909997
"PWY0-162"	11	0.359621186095428	0.34072679958909
"PWY0-163"	7	0.255074656679231	0.255584160132018
"PWY0-166"	16	0.0997040869462518	0.0701904304893
"PWY0-181"	3	0.192608571908123	0.232852423243245
"PWY0-301"	4	0.251909449905761	0.232606343994778
"PWY0-321"	10	0.308096942413437	0.292390055354745
"PWY0-381"	7	0.320901357769373	0.383429513195712
"PWY0-41"	5	0.197403452416673	0.191920398655074
"PWY0-42"	6	0.279386374280157	0.2413292869156
"PWY0-43"	3	0.239458768327754	0.236829275695816
"PWY0-44"	3	0.254177001714684	0.222461145222337
"PWY0-461"	2	0.0443623244741331	0.0443623244741331
"PWY0-501"	5	0.0767927357989676	0.0874357095756117
"PWY0-521"	3	0.302020347681739	0.341170557691834
"PWY0-522"	1	1	1
"PWY0-541"	1	1	1
"PWY0-661"	2	0.181005481919182	0.181005481919182
"PWY0-662"	1	1	1
"PWY0-781"	27	0.141182994310745	0.120443860895283
"PWY0-823"	3	0.156758840423213	0.0623815246702005
"PWY0-845"	9	0.167011416611935	0.151561935617482
"PWY0-862"	7	0.121069456371306	0.114213435429723
"PWY0-881"	14	0.204550011827516	0.201521161891758
"PWY0-901"	3	0.0898451312450315	0.101649072985143
"PWY0-981"	1	1	1
"PWY3O-4106"	1	1	1
"PYRIDNUCSAL-PWY"	5	0.110172272809203	0.0772375106000669
"PYRIDNUCSYN-PWY"	5	0.102810572557774	0.0814094335554055
"PYRIDOXSYN-PWY"	7	0.16989442607434	0.147320942821265
"PYRUVDEHYD-PWY"	3	0.576176294336121	0.499963315889134
"RHAMCAT-PWY"	4	0.298639371901134	0.27505853128568
"RIBOKIN-PWY"	2	0.350242302056765	0.350242302056765
"RIBOSYN2-PWY"	8	0.0888308348177038	0.0574373777570517
"SALVADEHYPOX-PWY"	11	0.0943487587121318	0.0685619650062394
"SALVPURINE2-PWY"	2	0.138681506779681	0.138681506779681
"SAM-PWY"	1	1	1
"SER-GLYSYN-PWY"	4	0.27111944849574	0.257352659150742
"SERDEG-PWY"	4	0.10260080729997	0.0433917700731371
"SERSYN-PWY"	3	0.244339764909396	0.143360278025193
"SO4ASSIM-PWY"	8	0.370703304383579	0.57128839751456
"SORBDEG-PWY"	1	1	1
"SULFATE-CYS-PWY"	15	0.217098508432513	0.0866801123225892
"TCA-GLYOX-BYPASS"	22	0.347582204486273	0.327817517559477
"TCA"	18	0.419840232487318	0.395631152724239
"THIOREDOX-PWY"	3	0.0983990762781486	0.123320909861269
"THISYN-PWY"	13	0.214466263021321	0.109330005300473
"THRDLCTCAT-PWY"	3	0.048260214200041	0.0532543008215329
"THREOCAT-PWY"	22	0.0915256242315029	0.0518515871244446
"THREONINE-DEG2-PWY"	3	0.191316551657102	0.0506265480613788
"THRESYN-PWY"	7	0.248297405929731	0.203569676886251
"TREDEGLOW-PWY"	2	0.164497099459426	0.164497099459426
"TRESYN-PWY"	2	0.665084748325478	0.665084748325478
"TRNA-CHARGING-PWY"	23	0.208660631189721	0.213256198563285
"TRPSYN-PWY"	5	0.567273685157458	0.578802001574191
"TRYPDEG-PWY"	1	1	1
"TYRSYN"	4	0.136140103904981	0.10476384904802
"UBISYN-PWY"	9	0.100631382871815	0.0561229663897601
"UDPNAGSYN-PWY"	4	0.15575023942002	0.0984231608822506
"VALSYN-PWY"	8	0.192123659295865	0.140655870936381
"XYLCAT-PWY"	2	0.471052833220136	0.471052833220136
