"Names"	"RegulonSize"	"SpearmanCorrelationMean"	"SpearmanCorrelationMedian"
"DnaA-ATP_neg"	11	0.20641274869801	0.159267525859793
"DnaA-ATP_pos"	7	0.208632521321741	0.119765834347231
"DpiA-Pasp_neg"	1	1	1
"DpiA-Pasp_pos"	10	0.175375215769549	0.094858088393303
"DsdC-D-serine_neg"	1	1	1
"DsdC-D-serine_pos"	2	0.395863116805484	0.395863116805484
"EvgA-Phosphorylated_pos"	14	0.164372821675418	0.15761917853085
"FNR-Fe_neg"	120	0.109841659116341	0.0715771990613367
"FNR-Fe_pos"	200	0.115012311856438	0.0876909064575745
"FhlA-Formate_pos"	30	0.161267845875908	0.149283117978856
"FucR-L-fuculose-1-phosphate_pos"	7	0.298753453719486	0.306719577561179
"Fur-Fe2+_neg"	122	0.174234239468929	0.135898900579504
"Fur-Fe2+_pos"	25	0.15848864063517	0.083907133986519
"Fur-Mn2+_neg"	122	0.174234239468929	0.135898900579504
"Fur-Mn2+_pos"	25	0.15848864063517	0.083907133986519
"GlcC-Acetate_neg"	1	1	1
"GlcC-Acetate_pos"	6	0.478285581377927	0.474453865954823
"GlcC-Glycolate_neg"	1	1	1
"GlcC-Glycolate_pos"	6	0.478285581377927	0.474453865954823
"IclR-pyruvate_neg"	4	0.311788674352488	0.287778364801711
"IdnR-5-ketogluconate_neg"	3	0.231660960028062	0.178304084415002
"IdnR-5-ketogluconate_pos"	5	0.279443782610241	0.290738037794814
"IdnR-Idonate_neg"	3	0.231660960028062	0.178304084415002
"IdnR-Idonate_pos"	5	0.279443782610241	0.290738037794814
"IlvY-2-acetolactate_neg"	1	1	1
"IlvY-2-acetolactate_pos"	1	1	1
"IlvY-Alfa-acetohydroxybutirate_neg"	1	1	1
"IlvY-Alfa-acetohydroxybutirate_pos"	1	1	1
"IscR-2Fe_neg"	30	0.169583927399953	0.106900275927747
"IscR-2Fe_pos"	11	0.435343800875459	0.356312004926821
"LldR-L-lactate_neg"	3	0.609355344428282	0.599548263704284
"LldR-L-lactate_pos"	3	0.609355344428282	0.599548263704284
"Lrp-Leucine_neg"	38	0.157912339558638	0.114360622548815
"Lrp-Leucine_pos"	35	0.131507407693426	0.0941443173634404
"LsrR_neg"	9	0.392736364665565	0.39634106574232
"MalT-ADP-Maltotriose_pos"	10	0.46799955229815	0.513931379800672
"MalT-Maltotriose-ATP_pos"	10	0.46799955229815	0.513931379800672
"MelR-Melibiose_neg"	3	0.357088237086787	0.293545110597403
"MelR-Melibiose_pos"	3	0.357088237086787	0.293545110597403
"MetJ-S-adenosylmethionine_neg"	15	0.248020020373619	0.239702835561539
"MetR-L-homocysteine_neg"	2	0.0316889897928542	0.0316889897928542
"MetR-L-homocysteine_pos"	4	0.160144571486337	0.132919568432974
"MhpR-3-DHPP_pos"	6	0.284722099672521	0.271142840453146
"MhpR-3HPP_pos"	6	0.284722099672521	0.271142840453146
"MntR-Cd2+_neg"	3	0.173746902715565	0.170741097342301
"MntR-Cd2+_pos"	1	1	1
"ModE-MoO42-_neg"	15	0.176806964499243	0.0908514626518672
"ModE-MoO42-_pos"	31	0.169802463539985	0.120773380530508
"NarL-Phosphorylated_neg"	86	0.135203140054424	0.110225530240601
"NarL-Phosphorylated_pos"	46	0.131803767666283	0.0700669193861992
"NarP-Phosphorylated_neg"	33	0.153573798826875	0.100760775361785
"NarP-Phosphorylated_pos"	32	0.18741836562265	0.167731278589031
"NhaR-Na+_pos"	5	0.177029132176292	0.15121758681983
"NikR-Cd2+_neg"	6	0.331680968283996	0.379021927284529
"NikR-Co2+_neg"	6	0.331680968283996	0.379021927284529
"NikR-Cu2+_neg"	6	0.331680968283996	0.379021927284529
"NikR-Ni2+_neg"	6	0.331680968283996	0.379021927284529
"NikR-Zn2+_neg"	6	0.331680968283996	0.379021927284529
"NrdR-ATP_neg"	9	0.21872416239433	0.0974090497640835
"NrdR-Zn2+_neg"	9	0.21872416239433	0.0974090497640835
"NrdR-dATP_neg"	9	0.21872416239433	0.0974090497640835
"NsrR-2Fe_neg"	72	0.0894631027674223	0.065892144488338
"PhoB-Phosphorylated_neg"	13	0.144696025683317	0.10259971106632
"PhoB-Phosphorylated_pos"	52	0.106277545516607	0.0707893806134074
"PhoP-Phosphorylated_neg"	11	0.0813034955603238	0.0418373482845159
"PhoP-Phosphorylated_pos"	47	0.141980870835191	0.10717453765768
"PrpR-2-methylcitrate_neg"	1	1	1
"PrpR-2-methylcitrate_pos"	4	0.471971761188059	0.449814411337574
"PurR-Guanine_neg"	34	0.281167910962883	0.252195251791264
"PurR-Hypoxanthine_neg"	34	0.281167910962883	0.252195251791264
"QseB-Phosphorylated_pos"	4	0.260546001531297	0.154414073989056
"RhaR-L-rhamnose_pos"	2	0.361706901723111	0.361706901723111
"RhaS-L-rhamnose_pos"	3	0.358834527309107	0.316359362737663
"RstA-Phosphorylated_neg"	5	0.385430626255894	0.536240112278671
"RstA-Phosphorylated_pos"	5	0.344037168725913	0.435586974768662
"SoxR-2Fe_neg"	1	1	1
"SoxR-2Fe_pos"	3	0.223904491440484	0.160696627878218
"TorR-Phosphorylated_neg"	1	1	1
"TorR-Phosphorylated_pos"	9	0.162488398235719	0.0575152330525207
"TrpR-Tryptophan_neg"	12	0.206050398984342	0.147599086394565
"TyrR-L-tryptophan_neg"	12	0.121252786235128	0.0884972304726957
"TyrR-L-tryptophan_pos"	3	0.051099432465301	0.0297054939576692
"TyrR-Phenylalanine_neg"	12	0.121252786235128	0.0884972304726957
"TyrR-Phenylalanine_pos"	3	0.051099432465301	0.0297054939576692
"TyrR-Tyrosine_neg"	12	0.121252786235128	0.0884972304726957
"TyrR-Tyrosine_pos"	3	0.051099432465301	0.0297054939576692
"UhpA-Phosphorylated_pos"	1	1	1
"XapR-xanthosine_pos"	2	0.0577012632373762	0.0577012632373762
"XylR-Xylose_pos"	6	0.297454755512156	0.272205796912385
"ZntR-Cd2+_pos"	1	1	1
"ZntR-Hg_pos"	1	1	1
"ZntR-Zn2+_pos"	1	1	1
"ZraR-Phosphorylated_pos"	3	0.176094010530181	0.162719589940023
"Zur-Zn2+_neg"	6	0.382409896926304	0.333171002692317
